ue_idx,pl,snr_ul,snr_dl,c_ae,c_ue,c_bs,ue_beams,bs_beams,unique_ue_beams,n_eff_ue_beams,unique_bs_beams,n_eff_bs_beams,rho_azi,rho_zen,rho_2d_euc
490,-66.7,37.3,56.3,53.53,45.45,122.0,"[8, 3, 8, 8]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 7, 54, 23, 39, 23, 23, 23, 23, 39, 54, 23, 23, 7, 7, 23, 54, 7, 23, 54, 39, 23, 7, 7, 54, 23, 54, 7, 39, 54, 54, 54, 23, 54, 23, 23, 39, 39, 23, 54, 7, 23, 23, 7, 23, 7, 23, 39, 23, 54, 54, 39, 23, 39, 7, 7]",2,1.6,4,3.1653786707882534,0.1381651253797801,4.6296249564146486,0.2762072766457007
491,-68.1,35.9,54.9,50.53,40.49,111.45,"[11, 3, 11, 5]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 7, 7, 7, 39, 23, 39, 23, 23, 7, 23, 7, 39, 39, 39, 7, 39, 23, 7, 23, 23, 39, 39, 23, 39, 23, 39, 7, 23, 23, 23, 7, 55, 23, 55, 39, 23, 39, 23, 7, 7, 55, 55, 7, 55, 55, 23, 39, 23, 7, 23, 7]",3,2.6666666666666665,4,3.0073421439060204,0.16051146646739203,4.620625121533287,0.3208294138161594
492,-65.9,38.1,57.1,53.5,43.31,130.29,"[8, 0, 8, 10]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 8, 10, 14, 14, 12, 14, 10, 12, 8, 8, 12, 14, 14, 14, 10, 8, 10, 14, 12, 14, 10, 8, 10, 14, 10, 10, 14, 10, 14, 14, 14, 14, 8, 10, 14, 14, 14, 10, 12, 8, 14, 14, 10, 8, 12, 12, 14, 10, 10, 12, 14, 12, 8, 14, 12]",3,2.6666666666666665,4,3.0612855007473843,0.11111488576333366,2.851692145899075,0.22206126478689506
493,-71.3,32.7,51.7,48.37,38.01,64.27,"[8, 0, 8, 0]","[7, 7, 7, 7, 7, 7, 7, 7, 23, 23, 7, 23, 7, 7, 23, 7, 7, 7, 7, 7, 55, 7, 7, 23, 39, 23, 23, 55, 7, 7, 39, 55, 39, 7, 23, 23, 55, 7, 23, 55, 55, 39, 55, 7, 7, 23, 7, 39, 55, 39, 23, 55, 23, 55, 23, 23, 55, 55, 39, 39, 23, 7, 7, 55]",2,2.0,4,3.3628899835796386,0.1994545881627085,4.217064546788387,0.39846374197824336
494,-70.8,33.2,52.2,40.35,34.01,53.71,"[12, 4, 10, 12]","[15, 15, 15, 15, 15, 15, 15, 15, 62, 15, 15, 47, 15, 15, 62, 15, 15, 62, 47, 62, 62, 62, 15, 15, 47, 30, 62, 47, 47, 30, 15, 30, 47, 15, 47, 15, 62, 15, 30, 47, 30, 30, 15, 15, 15, 15, 15, 30, 62, 15, 47, 47, 62, 62, 62, 47, 62, 62, 15, 47, 62, 15, 15, 15]",3,2.6666666666666665,4,3.1077389984825494,0.14940177936528076,2.501447404198514,0.29827203269948216
495,-72.2,31.8,50.8,37.29,31.57,72.61,"[11, 3, 11, 11]","[7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 7, 1, 7, 59, 59, 7, 59, 5, 1, 5, 59, 59, 5, 59, 59, 1, 59, 1, 7, 7, 1, 5, 1, 7, 1, 1, 59, 59, 1, 7, 1, 7, 5, 5, 7, 7, 1, 1, 7, 7, 59, 7, 7, 7, 5, 1, 7, 7, 59, 7, 7, 7, 7, 5]",2,1.6,4,3.266347687400319,0.11495073708695784,1.735256008443797,0.22939868991409718
496,-74.8,29.2,48.2,35.68,30.77,46.73,"[11, 5, 11, 11]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22, 56, 56, 56, 6, 6, 6, 6, 6, 56, 56, 56, 6, 6, 6, 22, 56, 54, 56, 56, 56, 6, 6, 6, 6, 6, 56, 6, 6, 22, 54, 6, 54, 54, 22, 6, 56, 56, 56, 54, 22, 54, 54, 6, 56, 22, 54, 6, 56, 54, 22, 56, 6, 6]",2,1.6,4,2.9681159420289855,1.0180544695440326,3.9007539745964315,1.9701166211398948
497,-78.5,25.5,44.5,34.97,30.23,47.59,"[11, 3, 5, 11]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 57, 57, 57, 63, 63, 63, 63, 63, 57, 63, 63, 57, 57, 63, 63, 59, 57, 63, 61, 63, 63, 63, 63, 59, 57, 59, 59, 59, 59, 59, 59, 61, 57, 63, 63, 61, 63, 57, 63, 61, 57, 63, 61, 63, 61, 63, 61, 59, 59, 63, 63, 63, 59, 57, 61]",3,2.6666666666666665,4,2.8885754583921015,1.083626921372142,3.3741041300955392,2.063449010961973
498,-84.5,19.5,38.5,33.42,27.53,39.48,"[12, 4, 12, 4]","[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 57, 55, 55, 55, 55, 55, 55, 55, 57, 55, 55, 57, 57, 57, 55, 55, 55, 55, 55, 57, 57, 55, 55, 55, 55, 55, 55, 57, 57, 55, 55, 57, 55, 55, 55, 57, 7, 61, 55, 61, 55, 7, 7, 61, 61, 55, 55, 61, 55, 61, 7, 55, 57, 55]",2,2.0,4,2.089795918367347,0.9606413621304992,3.219245295337699,1.841060944698354
506,-142.4,-38.4,-19.4,1.42,1.07,4.98,"[9, 9, 9, 9]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,0.7694852519824654,2.773564066024208,1.4829564471009193
507,-106.8,-2.8,16.2,17.7,15.79,25.31,"[15, 4, 15, 4]","[47, 47, 47, 47, 47, 24, 24, 24, 47, 47, 47, 24, 24, 24, 24, 24, 47, 47, 47, 47, 47, 24, 24, 24, 24, 24, 47, 47, 47, 47, 24, 24, 24, 24, 47, 47, 47, 47, 24, 24, 24, 24, 47, 47, 47, 47, 47, 47, 24, 24, 24, 47, 47, 47, 47, 47, 24, 24, 24, 47, 47, 47, 47, 47]",2,2.0,2,1.9523355576739752,2.977894042705416,4.080376887596273,4.810851079328215
508,-110.2,-6.2,12.8,12.66,10.9,17.83,"[8, 8, 8, 8]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 32, 32, 32, 38, 38, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,2,1.9980487804878049,4.707959134193523,5.230928245166246,6.998714625881375
509,-100.8,3.2,22.2,27.01,23.37,33.11,"[9, 11, 9, 9]","[34, 40, 34, 40, 34, 34, 34, 34, 34, 40, 40, 40, 40, 34, 34, 34, 34, 40, 40, 40, 40, 34, 34, 34, 34, 34, 40, 40, 40, 34, 34, 34, 34, 34, 40, 40, 40, 34, 34, 34, 34, 34, 34, 40, 40, 40, 34, 24, 34, 34, 34, 40, 40, 34, 34, 34, 24, 34, 34, 34, 40, 34, 34, 34]",2,1.6,3,1.9616858237547892,6.667339275900692,5.446707136822048,8.436237104535094
514,-154.8,-50.8,-31.8,0.09,0.05,0.6,"[9, 9, 9, 9]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]",1,1.0,1,1.0,1.843349913977783,1.7593408773846095,2.545409959632801
515,-155.6,-51.6,-32.6,0.06,0.04,1.13,"[5, 5, 5, 5]","[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]",1,1.0,1,1.0,1.4857902190381704,1.4934246083924625,2.106602256930697
516,-155.0,-51.0,-32.0,0.07,0.05,0.54,"[9, 9, 9, 9]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,1,1.0,1.2516461754330248,1.2705588209606256,1.7833178432058507
517,-156.5,-52.5,-33.5,0.05,0.05,1.2,"[0, 0, 0, 0]","[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]",1,1.0,1,1.0,0.6683129552445148,1.3843964108389075,1.2037062154327498
518,-110.3,-6.3,12.7,12.64,14.79,20.06,"[4, 4, 4, 4]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,12.788135923143543,6.716389477784776,11.892352121139696
519,-158.3,-54.3,-35.3,0.05,0.03,0.65,"[4, 4, 4, 4]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,1.412104703029937,1.322776148519137,1.9307600208293438
520,-125.7,-21.7,-2.7,6.25,6.39,11.28,"[4, 4, 4, 4]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,7.550941550557241,4.890109376317367,8.209093600133393
521,-71.6,32.4,51.4,68.02,58.28,73.96,"[12, 4, 12, 4]","[31, 31, 31, 31, 25, 31, 25, 25, 25, 25, 25, 25, 31, 31, 25, 31, 31, 25, 25, 27, 25, 25, 31, 25, 31, 25, 31, 31, 27, 31, 29, 31, 27, 31, 29, 31, 29, 29, 27, 31, 31, 25, 31, 31, 25, 29, 25, 29, 25, 25, 27, 27, 29, 25, 31, 27, 29, 31, 27, 31, 25, 31, 27, 27]",2,2.0,4,3.330081300813008,1.3886053962708114,5.941380963316141,2.704332172012762
522,-69.6,34.4,53.4,57.65,47.19,82.76,"[15, 1, 15, 1]","[16, 16, 0, 16, 16, 0, 16, 16, 16, 0, 0, 16, 0, 16, 16, 30, 0, 0, 30, 16, 30, 32, 32, 16, 0, 0, 16, 32, 16, 0, 30, 0, 0, 16, 30, 16, 0, 30, 16, 16, 16, 32, 32, 30, 16, 0, 32, 16, 32, 32, 0, 16, 0, 32, 16, 16, 16, 16, 16, 32, 0, 0, 16, 32]",2,2.0,4,3.2050078247261347,1.5581415789822404,5.073149449175784,2.978944318280166
523,-68.4,35.6,54.6,47.21,42.65,150.81,"[12, 12, 4, 12]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 17, 15, 17, 21, 31, 17, 21, 17, 21, 17, 21, 17, 31, 31, 31, 31, 15, 31, 21, 31, 17, 31, 17, 17, 31, 31, 31, 17, 21, 31, 31, 31, 31, 21, 31, 31, 31, 31, 31, 15, 21, 31, 31, 15, 31, 31, 17, 31, 31, 31, 21, 31, 31, 31, 21]",2,1.6,4,2.3299203640500568,10.478488562833569,6.120794959043201,10.570362101928735
524,-70.6,33.4,52.4,51.52,44.13,92.35,"[12, 12, 4, 12]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 22, 16, 16, 39, 16, 16, 16, 16, 39, 39, 16, 16, 22, 16, 22, 18, 18, 22, 22, 16, 22, 39, 16, 18, 16, 39, 16, 18, 16, 39, 22, 16, 18, 39, 16, 22, 22, 18, 18, 39, 39, 16, 16, 22, 16, 39, 39, 39, 16, 18, 16, 22, 16, 39]",2,1.6,4,2.972423802612482,7.406240464982887,5.659424332925233,8.993659740413646
525,-68.4,35.6,54.6,48.99,42.17,141.5,"[3, 8, 3, 8]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 16, 16, 16, 31, 31, 63, 31, 16, 16, 8, 16, 16, 63, 8, 31, 8, 16, 8, 31, 8, 16, 31, 31, 16, 16, 31, 31, 16, 16, 31, 63, 8, 8, 16, 31, 31, 31, 16, 16, 16, 8, 16, 31, 16, 16, 31, 31, 31, 31, 8, 63, 16, 31, 31, 63]",2,2.0,4,2.951008645533141,8.99839579950298,5.998474978799058,9.9822989828324
526,-67.1,36.9,55.9,66.23,55.64,176.07,"[15, 4, 15, 4]","[31, 31, 31, 31, 16, 16, 31, 31, 31, 16, 31, 16, 16, 16, 16, 16, 16, 31, 31, 47, 16, 31, 47, 47, 31, 47, 31, 31, 14, 16, 47, 14, 16, 31, 31, 31, 47, 31, 16, 31, 14, 16, 31, 31, 47, 31, 31, 14, 16, 31, 31, 31, 16, 16, 16, 31, 31, 16, 16, 16, 16, 47, 31, 31]",2,2.0,4,2.797814207650273,0.7728501501112355,3.336086441070512,1.5058211090302072
527,-68.8,35.2,54.2,65.62,50.62,70.75,"[11, 5, 3, 11]","[24, 8, 24, 24, 24, 8, 24, 24, 24, 8, 24, 24, 8, 24, 8, 30, 30, 24, 8, 8, 24, 18, 24, 24, 30, 24, 8, 24, 24, 30, 8, 18, 30, 30, 24, 24, 18, 30, 8, 8, 30, 8, 18, 24, 8, 18, 30, 30, 30, 24, 18, 24, 8, 8, 30, 18, 18, 30, 8, 18, 8, 18, 30, 18]",3,2.6666666666666665,4,3.757798165137615,0.6050370590702068,3.225704975495944,1.1893336750122145
528,-69.3,34.7,53.7,44.85,38.62,82.64,"[8, 0, 8, 0]","[16, 16, 16, 16, 16, 16, 16, 22, 22, 22, 16, 16, 16, 16, 18, 22, 18, 16, 16, 22, 16, 18, 22, 16, 20, 16, 16, 18, 16, 18, 22, 22, 18, 16, 16, 20, 22, 20, 16, 22, 18, 20, 16, 22, 18, 16, 18, 22, 18, 20, 20, 18, 20, 16, 18, 20, 22, 16, 22, 16, 16, 20, 20, 16]",2,2.0,4,3.34640522875817,0.6762561175003488,4.575960289225796,1.3379802302072172
529,-67.1,36.9,55.9,51.11,41.75,208.67,"[11, 11, 3, 11]","[23, 23, 23, 23, 23, 23, 23, 23, 31, 15, 15, 23, 63, 15, 63, 23, 23, 23, 63, 23, 63, 15, 31, 23, 15, 23, 23, 15, 31, 23, 15, 15, 23, 31, 23, 23, 63, 31, 31, 23, 23, 31, 31, 31, 15, 23, 15, 23, 15, 15, 23, 15, 15, 23, 23, 31, 23, 15, 15, 15, 23, 31, 23, 23]",2,1.6,4,2.9340974212034383,0.07018500117423247,2.8557423007073695,0.14032762846984237
530,-70.2,33.8,52.8,57.57,47.83,65.14,"[8, 0, 8, 0]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 30, 8, 14, 30, 14, 14, 14, 8, 24, 24, 14, 8, 8, 30, 24, 24, 24, 14, 8, 14, 24, 24, 24, 14, 8, 14, 14, 14, 14, 30, 8, 24, 30, 8, 30, 14, 14, 8, 14, 8, 8, 24, 8, 30, 14, 8, 8, 8, 8, 14]",2,2.0,4,2.998535871156662,0.16643378474518317,3.7818742379788475,0.33254569983979104
531,-65.7,38.3,57.3,55.26,43.33,213.74,"[15, 15, 7, 15]","[23, 23, 23, 23, 23, 23, 23, 23, 39, 39, 23, 23, 23, 55, 7, 55, 23, 23, 39, 23, 23, 39, 39, 55, 23, 23, 7, 23, 23, 7, 39, 39, 23, 23, 23, 23, 23, 23, 23, 23, 23, 39, 23, 23, 23, 23, 55, 55, 23, 39, 23, 23, 23, 23, 23, 55, 23, 7, 23, 23, 23, 23, 55, 23]",2,1.6,4,1.967339097022094,0.14936014494749256,3.894509220579055,0.2985008477966512
532,-65.2,38.8,57.8,48.19,40.61,162.95,"[15, 4, 15, 4]","[14, 14, 14, 14, 0, 14, 14, 14, 0, 10, 0, 14, 0, 14, 10, 0, 10, 14, 0, 14, 0, 16, 0, 14, 14, 14, 0, 0, 10, 16, 0, 16, 14, 14, 14, 16, 14, 14, 14, 0, 14, 10, 16, 0, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 16, 10, 16, 14, 14, 14, 14, 14, 0, 14]",2,2.0,4,2.4824242424242424,0.14414184522052054,3.86020473028544,0.2880829218880636
533,-66.8,37.2,56.2,58.18,47.18,139.58,"[15, 7, 15, 7]","[6, 6, 6, 6, 23, 23, 23, 23, 23, 6, 0, 6, 0, 23, 23, 23, 6, 23, 6, 6, 55, 55, 55, 6, 6, 23, 55, 23, 6, 6, 0, 23, 55, 23, 23, 6, 55, 0, 6, 23, 23, 23, 0, 23, 6, 6, 6, 23, 23, 55, 0, 6, 6, 23, 23, 0, 23, 6, 0, 6, 6, 55, 23, 6]",2,2.0,4,3.2,0.17084278346828288,3.4957153890667643,0.34127824232092646
534,-67.9,36.1,55.1,48.05,41.1,84.82,"[12, 4, 12, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 22, 6, 8, 22, 8, 6, 22, 6, 8, 8, 6, 8, 8, 22, 6, 22, 22, 6, 6, 22, 8, 22, 6, 6, 54, 54, 6, 8, 22, 22, 54, 6, 8, 6, 6, 6, 54, 6, 6, 54, 54, 6, 54, 54, 8, 54, 6, 6, 54, 8, 6, 6, 8, 22]",3,2.6666666666666665,4,3.1801242236024843,0.08178260901338662,1.3779960204423582,0.16327791412813983
535,-68.8,35.2,54.2,46.65,37.53,110.79,"[15, 7, 15, 1]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 1, 7, 5, 7, 7, 3, 3, 7, 1, 7, 3, 7, 7, 7, 3, 3, 7, 1, 5, 5, 5, 5, 1, 7, 7, 7, 3, 7, 7, 3, 7, 1, 7, 7, 7, 1, 3, 3, 5, 7, 1, 3, 5, 7, 5, 3, 7, 7, 7, 7, 7, 1]",3,2.6666666666666665,4,2.6222791293213827,0.25116093699418,3.1822667829809057,0.5007646183642842
536,-74.4,29.6,48.6,38.41,29.96,42.14,"[8, 0, 8, 8]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 54, 7, 7, 7, 1, 5, 5, 7, 54, 54, 1, 7, 1, 1, 1, 7, 5, 1, 54, 1, 1, 1, 1, 1, 7, 7, 7, 5, 54, 7, 7, 54, 7, 7, 54, 54, 7, 54, 7, 7, 54, 7, 54, 5]",2,1.6,4,2.602287166454892,3.0610635717614403,6.959036132149192,5.603945796180433
537,-77.6,26.4,45.4,37.11,28.84,39.62,"[8, 8, 0, 8]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 54, 6, 54, 6, 6, 6, 6, 6, 38, 54, 54, 54, 54, 6, 54, 6, 6, 54, 22, 6, 6, 54, 54, 38, 54, 6, 6, 38, 6, 6, 6, 22, 38, 22, 6, 22, 6, 6, 54, 38, 22, 54, 38, 22, 54, 38, 38, 54, 6, 22, 54, 22, 54, 38, 54]",2,1.6,4,3.1267175572519084,3.3328528378094426,4.841587229938971,5.490563764553421
538,-81.5,22.5,41.5,40.23,29.22,35.1,"[11, 5, 5, 5]","[55, 55, 55, 55, 49, 55, 49, 55, 49, 55, 55, 55, 55, 49, 49, 49, 49, 49, 55, 55, 49, 49, 55, 49, 49, 49, 55, 55, 7, 55, 55, 55, 55, 55, 53, 7, 55, 7, 7, 53, 55, 53, 55, 49, 7, 55, 7, 53, 53, 53, 49, 53, 55, 55, 7, 49, 55, 49, 53, 49, 55, 55, 53, 49]",2,1.6,4,3.075075075075075,3.174804818602348,5.04608227558985,5.374380297143323
539,-90.4,13.6,32.6,38.62,31.51,32.59,"[11, 9, 1, 9]","[62, 62, 62, 15, 15, 62, 15, 15, 15, 62, 62, 15, 15, 62, 15, 15, 15, 62, 62, 15, 15, 15, 15, 15, 15, 62, 62, 15, 62, 15, 15, 15, 15, 15, 62, 62, 62, 15, 15, 15, 62, 15, 62, 62, 15, 15, 15, 15, 62, 15, 62, 62, 62, 15, 46, 15, 62, 15, 15, 62, 62, 46, 62, 62]",3,2.6666666666666665,3,2.0919305413687437,7.191738943688219,3.5523783615625963,6.370021624800461
540,-91.0,13.0,32.0,36.05,29.07,30.0,"[11, 5, 13, 5]","[54, 54, 54, 54, 54, 54, 40, 40, 54, 54, 54, 40, 40, 40, 40, 40, 54, 54, 54, 40, 40, 40, 40, 40, 54, 54, 54, 54, 40, 40, 40, 40, 54, 54, 54, 40, 40, 40, 40, 40, 40, 38, 54, 40, 54, 40, 40, 40, 54, 40, 40, 54, 40, 40, 40, 54, 40, 40, 40, 54, 54, 54, 40, 54]",3,2.6666666666666665,3,2.0378109452736317,5.452737330606285,3.878491763293318,6.321053147205993
541,-94.4,9.6,28.6,32.35,26.31,31.8,"[8, 10, 8, 1]","[55, 55, 55, 55, 55, 22, 22, 22, 55, 55, 55, 22, 55, 22, 55, 55, 55, 55, 55, 22, 22, 55, 55, 55, 55, 55, 22, 22, 22, 22, 22, 55, 55, 55, 55, 22, 22, 22, 55, 55, 55, 55, 55, 22, 22, 22, 55, 55, 55, 55, 55, 22, 22, 22, 55, 55, 55, 55, 55, 22, 22, 22, 22, 55]",3,2.6666666666666665,2,1.9086672879776327,3.1517923500479177,3.103105570491023,4.42247879380342
542,-96.1,7.9,26.9,30.16,23.69,29.34,"[15, 4, 6, 4]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 55, 39, 39, 39, 55, 39, 55, 6, 39, 6, 45, 6, 39]",3,2.6666666666666665,4,1.2533659730722153,4.3666231598208345,6.0023147916765165,7.062161940001928
543,-99.1,4.9,23.9,24.94,20.62,27.2,"[12, 10, 4, 12]","[38, 38, 38, 38, 38, 32, 32, 32, 38, 38, 38, 38, 32, 32, 32, 32, 38, 38, 38, 38, 32, 38, 32, 32, 38, 38, 32, 38, 32, 38, 38, 32, 38, 32, 32, 32, 38, 32, 38, 32, 38, 32, 32, 32, 38, 38, 32, 32, 32, 38, 32, 32, 32, 38, 32, 32, 38, 32, 32, 32, 32, 38, 38, 32]",3,2.6666666666666665,2,1.9922178988326849,5.185400603925372,8.161793661587506,8.753556827260857
544,-98.4,5.6,24.6,28.37,23.35,30.97,"[8, 10, 8, 1]","[38, 38, 38, 32, 32, 32, 38, 32, 38, 38, 38, 32, 32, 32, 32, 32, 38, 38, 32, 32, 32, 32, 32, 32, 32, 38, 38, 32, 32, 32, 32, 32, 38, 38, 32, 32, 32, 32, 32, 32, 38, 38, 32, 32, 38, 38, 32, 32, 38, 38, 32, 32, 32, 38, 32, 32, 32, 38, 32, 38, 32, 38, 38, 32]",3,2.6666666666666665,2,1.8823529411764706,2.1677651321692286,4.908122837606683,3.9659322892000572
545,-102.3,1.7,20.7,28.32,22.34,30.88,"[8, 0, 0, 0]","[47, 47, 47, 47, 47, 40, 40, 40, 40, 47, 40, 47, 40, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 40, 47, 40, 40, 40, 40, 40, 40, 40, 47, 40, 40, 40]",2,1.6,2,1.6397117694155323,2.9397833827024984,5.789185922571003,5.242373684803765
546,-104.8,-0.8,18.2,25.0,19.64,29.48,"[11, 1, 1, 1]","[38, 38, 38, 34, 34, 34, 34, 34, 38, 38, 32, 32, 32, 32, 32, 32, 32, 32, 32, 38, 32, 32, 32, 32, 32, 38, 32, 32, 32, 32, 32, 32, 34, 32, 32, 38, 32, 32, 32, 34, 32, 32, 38, 32, 32, 32, 32, 34, 34, 32, 32, 38, 32, 32, 32, 34, 32, 34, 34, 32, 38, 38, 32, 32]",2,1.6,3,2.169491525423729,2.792121545806579,7.906329582931147,5.26554180732026
547,-107.5,-3.5,15.5,16.79,14.6,21.2,"[15, 5, 15, 5]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 31, 31, 46, 46, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 46, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31]",2,2.0,2,1.9086672879776327,1.4027395834774563,2.8844050614330277,2.522951995377331
548,-109.7,-5.7,13.3,12.12,11.2,16.89,"[11, 11, 11, 11]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47]",1,1.0,1,1.0,4.300112847930339,4.27750530787986,6.065228764790531
549,-110.4,-6.4,12.6,11.99,11.59,16.16,"[12, 12, 12, 12]","[46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]",1,1.0,1,1.0,6.7007187063992335,8.008472414774335,10.278212242424386
550,-109.2,-5.2,13.8,20.23,17.24,30.91,"[8, 8, 1, 3]","[39, 33, 39, 33, 39, 33, 33, 33, 33, 39, 39, 39, 33, 33, 33, 33, 33, 33, 39, 39, 39, 33, 33, 33, 33, 33, 39, 39, 39, 39, 33, 33, 33, 33, 33, 39, 39, 33, 33, 33, 33, 33, 33, 39, 39, 33, 33, 33, 33, 33, 33, 39, 33, 39, 33, 33, 33, 33, 33, 33, 33, 39, 39, 33]",3,2.6666666666666665,2,1.788646288209607,1.528140871439803,3.6454751041261675,2.818653135887148
