ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
1280,66.66,53.68,"11.37,19.10,24.96,28.13,30.96,32.58,33.65,34.51,34.94,35.38,35.86,36.34,36.77,37.08,37.40,37.68,37.81,37.87,38.21,38.45,38.65,38.92,39.10,39.27,39.37,39.51,39.69,39.89,40.13,40.14,40.15,40.26,40.34,40.45,40.54,40.67,40.77,40.85,40.92,41.02,41.07,41.09,41.23,41.25,41.25,41.37,41.39,41.41,41.42,41.44,41.50,41.51,41.51,41.50,41.55,41.55,41.59,41.55,41.58,41.58,41.59,41.61,41.65,41.70","0.7848,0.7846,0.7845,0.7842","1.0019,1.0000,0.9991,0.9985,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,1,1,1","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,34,8,24,24,24,24,24,24,24,24,24,24,24,24,8,24,24,40,24,40,24,24,40,34,24,24,8,8,40,24,8,24,8,24,8"
1287,49.84,45.77,"10.34,17.04,19.46,21.27,22.42,23.29,23.86,24.43,24.99,25.43,25.86,26.28,26.65,26.98,27.30,27.59,27.75,27.98,28.25,28.52,28.74,28.91,29.15,29.26,29.41,29.59,29.74,29.92,30.09,30.23,30.43,30.59,30.67,30.78,30.91,31.04,31.17,31.27,31.36,31.46,31.53,31.62,31.73,31.83,31.93,32.04,32.10,32.14,32.20,32.27,32.41,32.50,32.59,32.65,32.70,32.75,32.77,32.83,32.94,33.04,33.11,33.19,33.23,33.26","0.7617,0.7613,0.7604,0.7075","1.0723,1.0283,1.0176,0.8823,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","31,57,31,57,31,57,31,57,57,57,31,31,31,57,57,57,31,31,31,31,31,31,57,31,57,63,31,57,31,57,57,57,31,31,31,31,31,31,57,57,31,31,31,31,57,57,57,57,31,31,57,31,57,31,31,57,31,31,57,57,31,57,31,57"
1288,41.07,36.20,"8.64,12.58,15.30,17.09,18.28,19.16,19.79,20.27,20.64,20.94,21.23,21.55,21.86,22.16,22.39,22.59,22.83,23.03,23.24,23.46,23.69,23.87,24.05,24.23,24.44,24.60,24.75,24.91,25.06,25.20,25.32,25.44,25.59,25.73,25.86,26.00,26.11,26.21,26.30,26.43,26.55,26.66,26.78,26.87,26.96,27.03,27.09,27.22,27.32,27.42,27.50,27.59,27.66,27.71,27.78,27.89,27.96,28.05,28.14,28.19,28.27,28.31,28.37,28.47","0.7563,0.7554,0.7221,0.6972","1.0918,0.9888,0.9600,0.9595,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","39,39,39,39,39,39,39,39,41,39,39,39,39,39,41,41,39,39,39,39,39,39,39,39,39,39,39,39,39,39,41,39,39,39,39,39,39,41,39,39,39,39,39,39,39,25,39,39,39,39,39,39,39,41,39,39,39,39,39,39,41,39,39,39"
1289,34.44,33.76,"11.02,14.10,15.72,17.09,18.03,18.72,19.40,19.88,20.36,20.68,21.00,21.39,21.67,21.94,22.20,22.53,22.85,23.07,23.25,23.49,23.61,23.79,23.95,24.23,24.47,24.64,24.77,24.89,24.99,25.12,25.25,25.47,25.65,25.77,25.87,25.95,26.04,26.14,26.27,26.42,26.55,26.65,26.72,26.79,26.86,26.95,27.06,27.18,27.28,27.35,27.42,27.48,27.55,27.63,27.72,27.81,27.91,27.97,28.03,28.09,28.14,28.21,28.28,28.38","1.1026,1.0967,1.0693,0.7315","1.3193,1.1416,1.0400,0.4992,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1290,32.71,31.31,"11.32,13.08,14.68,15.94,16.95,17.76,18.43,18.99,19.40,19.65,19.82,19.98,20.17,20.38,20.63,20.92,21.14,21.28,21.38,21.47,21.61,21.79,21.94,22.10,22.19,22.25,22.40,22.53,22.71,22.87,23.03,23.17,23.18,23.26,23.33,23.36,23.49,23.61,23.73,23.91,23.91,23.95,23.97,23.99,24.12,24.21,24.38,24.46,24.60,24.72,24.91,24.91,25.00,25.08,25.08,25.24,25.35,25.36,25.45,25.51,25.59,25.67,25.71,25.83","0.8574,0.8475,0.7642,0.7121","1.2998,1.2598,0.7461,0.6939,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,49,33,33,33,33,33,33,33,33,33,33,49,33,33,33,33,33,33,33,33,33,33"
1291,29.01,27.65,"8.96,9.99,10.50,11.11,11.49,11.86,12.19,12.48,12.68,12.90,13.09,13.31,13.51,13.71,13.92,14.16,14.25,14.35,14.44,14.47,14.48,14.64,14.73,14.86,14.98,15.11,15.24,15.34,15.45,15.58,15.69,15.86,15.93,16.02,16.13,16.12,16.21,16.30,16.45,16.52,16.56,16.63,16.65,16.71,16.81,16.89,16.96,17.03,17.05,17.10,17.24,17.23,17.28,17.29,17.37,17.37,17.33,17.38,17.41,17.56,17.57,17.63,17.63,17.66","1.1863,1.1786,1.0390,0.5019","1.1524,1.1357,0.9331,0.7793,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,5,5,5","9,9,23,9,9,9,9,9,9,9,9,9,9,9,9,9,23,23,23,13,23,23,23,9,9,9,9,9,9,9,9,9,23,9,9,9,9,9,9,9,23,23,9,9,9,9,9,9,13,9,9,13,23,9,9,11,13,9,9,9,13,9,11,23"
1292,39.43,36.75,"11.70,16.47,18.36,19.97,20.81,21.45,22.16,22.66,23.20,23.53,23.86,24.17,24.40,24.70,25.05,25.28,25.58,25.76,25.95,26.12,26.27,26.47,26.70,26.84,27.03,27.17,27.30,27.43,27.53,27.68,27.83,28.01,28.14,28.25,28.36,28.45,28.54,28.66,28.78,28.95,29.06,29.14,29.22,29.30,29.37,29.48,29.57,29.73,29.82,29.90,29.97,30.03,30.10,30.18,30.27,30.41,30.49,30.56,30.61,30.67,30.73,30.80,30.88,30.99","0.7519,0.7509,0.7225,0.6294","1.2901,1.1836,0.9936,0.5322,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1293,51.22,38.22,"10.58,13.09,14.59,15.80,16.74,17.57,18.28,18.64,19.02,19.41,19.69,19.96,20.27,20.56,20.86,21.20,21.49,21.68,21.85,22.04,22.23,22.49,22.69,22.99,23.18,23.32,23.47,23.59,23.72,23.86,24.01,24.14,24.26,24.37,24.46,24.54,24.62,24.82,24.96,25.00,25.11,25.29,25.37,25.45,25.53,25.67,25.78,25.91,26.00,26.08,26.13,26.22,26.26,26.34,26.35,26.30,26.35,26.60,26.66,26.73,26.85,26.92,27.03,27.07","0.5015,0.4983,0.4898,0.4864","1.1182,1.0645,0.9106,0.9072,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,8,40,40,40,40,40,40,40,40,40"
1294,32.39,30.58,"11.00,12.44,13.86,15.05,16.03,16.85,17.54,18.14,18.55,18.79,18.95,19.09,19.26,19.48,19.73,20.01,20.23,20.37,20.47,20.55,20.65,20.78,20.94,21.12,21.28,21.37,21.44,21.50,21.57,21.66,21.78,21.92,22.03,22.10,22.15,22.20,22.25,22.33,22.42,22.53,22.62,22.68,22.72,22.76,22.80,22.86,22.94,23.03,23.10,23.15,23.19,23.22,23.26,23.31,23.38,23.46,23.52,23.56,23.59,23.62,23.65,23.70,23.76,23.83","0.8061,0.7867,0.6719,0.6430","1.8467,1.8027,0.3506,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1295,49.21,43.20,"9.50,14.27,16.79,18.36,19.32,19.75,20.12,20.43,21.13,21.42,21.97,22.48,22.92,23.49,23.77,23.99,24.19,24.49,24.82,25.16,25.50,25.75,25.90,26.02,26.03,26.05,26.05,26.06,26.05,26.05,26.15,26.61,26.64,26.75,26.88,26.87,26.93,26.97,26.95,26.95,27.14,27.37,27.47,27.50,27.70,27.91,28.13,28.23,28.24,28.26,28.28,28.30,28.43,28.60,28.79,28.90,28.87,28.85,28.86,28.98,29.09,29.27,29.30,29.38","0.9053,0.9050,0.9045,0.9039","1.0059,1.0059,0.9946,0.9946,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,10,8,1","47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,30,30,30,30,30,47,47,47,30,47,47,45,30,47,30,47,47,47,47,45,47,47,47,47,47,47,63,63,47,47,47,47,30,47,47,47,47,47,63,47"
1296,42.35,38.77,"10.75,17.63,18.89,19.83,20.75,21.61,22.29,22.84,23.55,23.97,24.35,24.64,24.88,25.13,25.39,25.63,25.96,26.20,26.44,26.64,26.79,26.95,27.12,27.29,27.51,27.67,27.83,27.97,28.08,28.20,28.33,28.46,28.62,28.75,28.86,28.97,29.06,29.15,29.26,29.36,29.49,29.59,29.69,29.77,29.84,29.92,30.01,30.10,30.20,30.29,30.37,30.44,30.50,30.57,30.64,30.72,30.81,30.89,30.94,31.00,31.06,31.12,31.18,31.25","0.8537,0.8535,0.8157,0.6841","1.2451,1.1192,0.9810,0.6548,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","49,33,49,49,33,33,33,33,33,33,49,49,33,33,33,33,33,33,49,49,49,33,33,33,33,33,49,49,49,33,33,33,33,33,49,49,49,33,33,33,33,33,49,49,49,33,33,33,33,33,49,49,49,33,33,33,33,33,49,49,33,33,33,33"
1297,45.74,43.25,"11.02,18.58,21.44,22.75,23.66,24.41,25.16,25.87,26.38,26.89,27.30,27.65,27.98,28.27,28.57,28.89,29.20,29.43,29.66,29.87,30.06,30.24,30.42,30.64,30.85,31.02,31.19,31.34,31.48,31.60,31.73,31.91,32.08,32.21,32.34,32.46,32.57,32.66,32.77,32.92,33.05,33.15,33.25,33.36,33.45,33.52,33.61,33.74,33.84,33.93,34.02,34.10,34.18,34.25,34.33,34.44,34.53,34.60,34.68,34.75,34.82,34.88,34.96,35.06","0.7813,0.7811,0.7740,0.7091","1.1523,1.0977,0.9859,0.7641,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,49,33,33,33,49,33,33,33,49,49,33,49,33,33,33,33,49,33,49,33,33,33,33,33,49,49,33,49,33,33,33,33,33,49,33,49,33,33,33,33,33,49,33,49,33,33,33,33,33,49,33,49,49,33,33,33,33,49,33,49,33,33,33"
1298,35.49,31.70,"10.71,12.97,13.58,14.36,15.05,15.61,16.04,16.43,16.76,17.06,17.33,17.55,17.73,17.94,18.02,18.36,18.48,18.64,18.81,18.96,19.18,19.26,19.44,19.58,19.64,19.79,19.84,19.95,20.02,20.13,20.25,20.35,20.48,20.61,20.72,20.82,20.92,20.99,21.05,21.14,21.22,21.29,21.36,21.44,21.45,21.51,21.63,21.69,21.78,21.83,21.87,21.95,22.02,22.06,22.10,22.17,22.24,22.28,22.32,22.37,22.39,22.45,22.52,22.54","0.6914,0.6861,0.6069,0.5986","1.2715,1.2490,0.8335,0.6460,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","49,33,33,49,33,49,49,49,33,33,49,49,33,49,33,33,33,33,49,33,33,33,33,33,33,33,33,33,33,33,49,33,49,49,49,49,49,33,33,33,33,49,49,50,49,1,49,50,49,50,49,49,49,49,49,49,33,50,50,50,33,49,49,33"
1299,53.02,46.84,"10.16,17.54,19.54,20.86,22.45,23.85,24.63,25.54,26.27,26.66,26.90,27.23,27.69,28.10,28.41,28.73,29.11,29.45,29.77,29.97,30.25,30.37,30.75,30.77,30.95,31.11,31.46,31.60,31.67,31.94,31.98,32.15,32.27,32.57,32.72,32.77,33.03,33.06,33.31,33.36,33.57,33.63,33.78,33.82,33.85,33.88,33.89,34.05,34.15,34.29,34.46,34.61,34.64,34.63,34.68,34.75,34.78,34.97,35.00,35.03,35.06,35.07,35.08,35.11","0.5722,0.5717,0.5658,0.5555","1.0557,1.0283,0.9668,0.9487,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","49,32,32,32,49,32,32,49,32,32,49,49,32,32,32,32,32,49,49,49,49,32,49,34,49,32,49,49,32,49,32,49,32,49,49,32,49,49,32,49,32,49,32,1,1,1,32,49,32,49,49,49,34,1,32,49,49,32,1,1,1,1,34,32"
1300,52.86,44.71,"10.26,16.11,18.56,20.30,21.22,22.12,22.96,23.69,24.31,24.76,25.11,25.45,25.73,26.02,26.33,26.68,27.01,27.25,27.48,27.67,27.85,28.02,28.23,28.45,28.67,28.82,29.00,29.15,29.28,29.40,29.55,29.72,29.88,30.00,30.13,30.24,30.34,30.45,30.57,30.71,30.82,30.92,31.02,31.12,31.21,31.29,31.40,31.51,31.60,31.68,31.77,31.85,31.93,32.01,32.09,32.18,32.26,32.33,32.41,32.48,32.55,32.61,32.69,32.76","0.6890,0.6889,0.6885,0.6591","1.0899,1.0654,1.0439,0.8013,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","9,41,9,9,9,9,9,9,9,41,41,9,9,9,9,9,9,9,41,9,9,9,9,9,9,9,41,41,9,9,9,9,9,9,41,9,41,9,9,9,9,9,41,9,41,9,9,9,9,9,41,9,9,9,9,9,9,9,9,41,9,9,9,9"
1301,16.95,16.81,"8.54,9.49,9.87,10.28,10.87,10.06,11.16,11.39,11.58,11.77,11.92,12.05,12.17,12.28,12.39,12.49,12.59,12.68,12.77,12.84,12.91,12.98,13.05,13.12,13.19,13.25,13.30,13.36,13.41,13.46,13.51,13.56,13.61,13.66,13.70,13.74,13.78,13.82,13.86,13.90,13.94,13.97,14.01,14.04,14.07,14.10,14.14,14.17,14.20,14.23,14.25,14.28,14.31,14.33,14.37,14.39,14.42,14.44,14.46,14.48,14.51,14.53,14.56,14.58","1.1220,0.8955,0.8069,0.4647","2.9590,1.0410,0.0002,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,13,13","40,40,40,40,40,47,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,40,40,40,40,40,40,40,40,40,40,40,40"
1302,39.83,38.97,"11.53,15.29,17.07,18.24,19.18,19.74,20.62,21.20,21.84,22.29,22.63,22.85,23.06,23.29,23.57,23.90,24.25,24.57,24.81,24.98,25.11,25.25,25.43,25.63,25.89,26.08,26.26,26.40,26.50,26.61,26.74,26.91,27.03,27.18,27.29,27.39,27.49,27.59,27.72,27.86,28.00,28.12,28.21,28.29,28.37,28.45,28.55,28.66,28.78,28.87,28.94,29.00,29.07,29.14,29.24,29.33,29.43,29.50,29.57,29.62,29.67,29.73,29.81,29.89","0.8716,0.8714,0.8560,0.6171","1.2852,1.0733,1.0645,0.5776,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","32,58,32,32,32,32,32,32,58,58,32,32,32,32,32,32,32,58,58,58,32,32,32,32,32,32,58,58,58,32,58,32,58,32,32,58,58,58,32,32,32,32,32,58,58,32,32,32,32,32,58,32,58,58,32,32,32,58,58,58,32,32,32,32"
1303,51.35,47.53,"11.33,17.55,20.55,21.50,22.79,24.00,24.93,25.87,26.53,27.04,27.37,27.75,28.12,28.51,28.92,29.21,29.63,29.91,30.12,30.31,30.52,30.77,31.03,31.29,31.56,31.78,31.93,32.08,32.25,32.45,32.64,32.84,33.05,33.22,33.34,33.45,33.59,33.73,33.88,34.05,34.22,34.35,34.44,34.53,34.64,34.76,34.89,35.02,35.16,35.28,35.36,35.43,35.52,35.62,35.73,35.85,35.96,36.06,36.13,36.20,36.27,36.36,36.45,36.56","0.6392,0.6390,0.6334,0.6244","1.0342,1.0127,1.0000,0.9531,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","33,48,33,33,48,33,48,33,48,48,33,48,48,33,33,48,33,48,33,48,48,33,33,33,48,33,33,48,48,48,33,33,48,33,33,48,48,48,33,33,48,33,33,48,48,48,33,33,48,33,33,48,48,48,33,33,48,33,33,48,48,48,33,33"
