ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
854,67.83,49.20,"9.30,15.98,18.08,19.79,21.16,22.16,22.90,23.43,24.34,25.00,25.48,25.91,26.26,26.58,26.88,27.14,27.63,27.94,28.20,28.44,28.65,28.84,29.01,29.17,29.46,29.66,29.85,30.02,30.18,30.32,30.43,30.61,30.82,30.97,31.10,31.24,31.37,31.48,31.59,31.76,31.94,32.06,32.17,32.29,32.38,32.46,32.57,32.75,32.89,32.98,33.07,33.17,33.25,33.32,33.42,33.59,33.69,33.77,33.85,33.93,34.00,34.06,34.17,34.33","0.5269,0.5268,0.5264,0.5250","1.0127,1.0117,0.9942,0.9820,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","10,4,4,4","50,32,32,32,50,32,32,32,32,50,50,32,32,50,32,32,32,50,50,32,50,32,32,32,32,50,50,32,32,50,32,32,32,50,50,32,32,50,32,32,32,50,50,32,50,50,32,32,32,50,32,32,50,50,32,32,32,50,32,32,50,50,32,32"
855,61.41,46.47,"9.50,16.53,18.44,19.45,20.63,21.36,21.84,22.43,23.05,23.40,23.97,24.41,24.82,25.25,25.55,25.70,26.08,26.34,26.63,26.93,27.16,27.44,27.63,27.70,27.96,28.15,28.34,28.55,28.74,28.92,29.08,29.16,29.34,29.50,29.69,29.88,30.04,30.16,30.30,30.42,30.57,30.70,30.83,30.96,31.10,31.19,31.30,31.35,31.48,31.56,31.67,31.80,31.91,31.99,32.08,32.12,32.23,32.33,32.42,32.50,32.59,32.68,32.76,32.82","0.5415,0.5414,0.5405,0.5376","1.0322,1.0205,1.0097,0.9375,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,10,1,1","32,59,32,57,32,32,59,59,32,59,57,57,59,32,32,59,32,59,57,57,59,32,32,57,32,59,59,57,57,32,32,32,32,59,59,57,57,57,32,32,32,59,59,59,57,32,32,59,32,32,59,59,59,32,32,59,32,59,59,59,57,32,32,59"
856,67.03,47.66,"10.10,14.34,16.74,18.37,19.59,20.32,21.10,22.02,22.72,23.16,23.51,23.75,24.03,24.35,24.73,25.18,25.50,25.74,25.95,26.11,26.27,26.47,26.71,26.92,27.22,27.39,27.53,27.64,27.75,27.88,28.04,28.23,28.42,28.53,28.63,28.74,28.89,29.04,29.19,29.40,29.59,29.77,29.91,30.04,30.16,30.29,30.44,30.60,30.79,30.95,31.08,31.19,31.31,31.42,31.55,31.68,31.84,31.99,32.10,32.24,32.37,32.50,32.67,32.77","0.4867,0.4866,0.4857,0.4829","1.0234,1.0156,0.9883,0.9727,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,10,4,4","0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
857,54.45,47.26,"11.29,18.53,20.61,22.04,23.41,24.53,25.63,26.49,27.21,27.65,28.01,28.30,28.63,28.99,29.41,29.85,30.20,30.50,30.68,30.85,31.03,31.25,31.51,31.81,32.06,32.27,32.41,32.53,32.66,32.81,33.01,33.23,33.43,33.59,33.71,33.80,33.89,34.01,34.17,34.35,34.52,34.64,34.74,34.81,34.90,34.99,35.13,35.27,35.41,35.51,35.59,35.65,35.72,35.80,35.91,36.04,36.17,36.26,36.32,36.38,36.44,36.51,36.61,36.72","0.6735,0.6733,0.6670,0.6577","1.0527,1.0478,0.9507,0.9487,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","56,33,56,56,33,56,33,56,33,56,33,33,33,33,56,33,56,33,56,56,56,33,56,33,33,56,56,33,56,56,56,33,56,33,33,33,33,33,56,56,56,56,33,56,33,33,33,33,56,56,56,56,56,56,33,56,33,33,56,33,33,56,33,56"
858,70.77,48.68,"9.54,16.56,19.35,20.88,21.90,22.82,23.69,24.50,25.16,25.54,25.84,26.36,26.71,26.99,27.33,27.71,28.00,28.22,28.41,28.63,28.86,29.06,29.25,29.54,29.74,29.90,30.08,30.41,30.62,30.81,30.95,31.11,31.22,31.32,31.46,31.67,31.82,31.97,32.11,32.21,32.33,32.44,32.56,32.71,32.83,32.95,33.06,33.16,33.31,33.41,33.51,33.60,33.72,33.82,33.91,33.97,34.06,34.21,34.29,34.38,34.48,34.58,34.66,34.73","0.4922,0.4922,0.4918,0.4900","1.0254,0.9965,0.9955,0.9824,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,9,1,9","3,25,3,3,3,25,3,25,25,25,25,3,3,25,25,3,25,3,25,3,3,25,25,3,25,25,3,3,25,25,3,25,25,3,25,3,3,25,25,3,3,25,25,3,25,3,25,25,3,3,25,25,3,25,25,25,3,3,25,3,3,25,25,25"
859,73.61,49.46,"8.95,14.34,17.60,19.43,20.45,21.22,21.81,22.31,22.88,23.58,24.02,24.51,24.90,25.16,25.57,25.80,26.09,26.38,26.67,26.94,27.12,27.34,27.58,27.75,27.96,28.14,28.38,28.64,28.78,29.00,29.16,29.28,29.41,29.60,29.73,29.87,30.05,30.14,30.21,30.27,30.42,30.51,30.66,30.79,30.93,31.13,31.25,31.39,31.46,31.52,31.61,31.69,31.76,31.82,31.89,31.93,32.01,32.04,32.09,32.13,32.19,32.24,32.29,32.33","0.4752,0.4751,0.4743,0.4739","1.0029,0.9991,0.9990,0.9984,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","14,4,14,4","18,34,3,3,18,3,34,34,18,3,3,18,34,3,18,18,3,34,3,34,3,18,3,34,3,34,18,18,3,18,3,34,3,18,18,3,34,34,34,34,3,3,3,3,18,18,18,3,34,34,3,34,34,34,34,34,18,34,34,34,34,34,34,34"
860,66.83,49.68,"10.44,16.84,20.04,22.11,23.00,23.75,24.55,25.18,25.90,26.34,26.73,27.11,27.54,27.95,28.40,28.72,29.10,29.38,29.65,29.90,30.18,30.38,30.61,30.71,30.90,31.14,31.31,31.51,31.60,31.85,32.08,32.23,32.39,32.55,32.70,32.83,32.94,33.08,33.22,33.33,33.45,33.59,33.70,33.80,33.89,34.00,34.13,34.24,34.33,34.46,34.58,34.66,34.73,34.79,34.89,35.00,35.08,35.18,35.28,35.35,35.41,35.46,35.54,35.63","0.5216,0.5215,0.5204,0.5201","1.0039,1.0019,1.0000,0.9932,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,5,13","25,58,19,25,25,58,19,19,25,58,25,58,25,26,19,19,25,25,58,58,58,19,19,19,25,58,25,25,26,26,26,26,25,25,58,58,58,19,25,25,58,25,58,58,26,26,26,25,58,25,25,58,58,25,25,25,58,25,25,58,58,58,25,19"
861,68.67,48.54,"10.36,15.65,18.43,19.50,20.41,21.09,21.76,22.31,23.02,23.58,23.93,24.26,24.48,24.72,25.00,25.32,25.70,26.06,26.27,26.46,26.67,26.80,26.97,27.15,27.52,27.81,28.00,28.06,28.11,28.28,28.39,28.57,28.74,28.96,29.07,29.19,29.23,29.36,29.45,29.55,29.69,29.82,29.92,29.99,30.09,30.19,30.26,30.35,30.47,30.62,30.70,30.79,30.87,30.95,31.01,31.09,31.18,31.31,31.38,31.45,31.53,31.58,31.63,31.68","0.4957,0.4956,0.4944,0.4939","1.0185,1.0010,1.0009,0.9790,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,5,5","33,51,33,18,33,33,33,33,51,33,33,33,51,33,33,33,33,51,51,51,33,33,33,33,33,33,33,33,49,33,33,33,49,33,33,33,33,49,33,33,49,33,33,49,33,33,33,33,49,33,51,33,33,33,33,33,49,33,49,33,33,33,33,33"
862,51.80,44.44,"9.81,14.79,17.16,18.45,19.79,20.70,21.23,21.92,22.46,22.90,23.30,23.67,24.10,24.42,24.91,25.27,25.57,25.81,26.08,26.24,26.51,26.76,27.01,27.29,27.41,27.60,27.77,27.98,28.14,28.29,28.48,28.62,28.72,28.86,28.98,29.07,29.26,29.42,29.58,29.72,29.87,29.99,30.09,30.20,30.27,30.39,30.50,30.62,30.65,30.75,30.84,30.92,31.02,31.11,31.23,31.35,31.45,31.50,31.58,31.63,31.70,31.83,31.93,32.04","0.7353,0.7347,0.7334,0.7305","1.0381,0.9956,0.9863,0.9800,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,14,5,14","34,34,18,18,18,34,34,34,34,18,34,18,18,18,18,34,18,34,34,34,34,18,34,18,34,34,34,18,34,34,18,34,34,34,18,34,18,18,34,18,18,18,34,34,34,34,18,18,34,18,34,18,18,34,18,18,18,34,34,34,34,18,18,18"
863,60.43,45.91,"10.99,16.40,19.14,21.03,22.34,23.31,24.17,24.68,25.32,25.70,26.06,26.65,26.94,27.34,27.72,28.09,28.40,28.71,28.95,29.20,29.40,29.63,29.85,30.07,30.26,30.45,30.63,30.80,30.92,31.09,31.23,31.40,31.57,31.71,31.85,31.95,32.05,32.17,32.30,32.44,32.55,32.67,32.77,32.86,32.96,33.05,33.15,33.25,33.34,33.45,33.55,33.65,33.71,33.78,33.88,33.99,34.09,34.21,34.31,34.38,34.43,34.50,34.60,34.69","0.5425,0.5420,0.5411,0.5401","1.0234,0.9956,0.9907,0.9907,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,1,9,1","26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26"
864,49.67,36.53,"11.41,14.88,16.85,18.14,19.30,20.20,20.87,21.47,21.81,22.11,22.32,22.58,22.83,23.09,23.45,23.83,23.88,24.12,24.30,24.43,24.59,24.73,24.91,25.07,25.32,25.54,25.67,25.82,25.94,26.03,26.11,26.19,26.45,26.67,26.82,26.96,27.05,27.12,27.22,27.32,27.44,27.55,27.64,27.72,27.79,27.85,27.93,28.03,28.11,28.21,28.31,28.39,28.44,28.49,28.57,28.66,28.78,28.85,28.93,28.99,29.05,29.11,29.18,29.24","0.5487,0.5484,0.5416,0.5258","1.2119,0.9883,0.9453,0.8540,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,8","26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26"
865,87.67,49.73,"9.76,15.51,19.29,21.37,22.59,23.24,23.76,24.11,24.85,25.35,25.82,26.19,26.39,26.63,26.81,27.15,27.50,27.78,27.99,28.25,28.50,28.64,28.75,29.03,29.24,29.46,29.66,29.75,30.01,30.08,30.18,30.22,30.40,30.56,30.77,30.91,31.05,31.31,31.33,31.22,31.33,31.46,31.60,31.66,31.74,31.87,31.90,32.04,32.01,32.02,32.12,32.34,32.42,32.39,32.55,32.62,32.56,32.60,32.69,32.80,32.84,32.88,32.91,33.03","0.3640,0.3638,0.3637,0.3630","1.0166,1.0117,0.9981,0.9731,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,8","17,32,32,32,32,32,32,32,17,32,32,32,32,32,32,32,17,17,34,32,32,32,32,32,17,17,17,32,32,32,32,32,17,32,17,17,32,32,17,32,17,17,17,17,32,32,32,32,19,17,17,32,17,32,32,32,32,32,17,17,19,32,17,17"
866,36.47,33.77,"10.90,13.29,15.14,16.41,17.33,18.20,18.93,19.60,20.00,20.48,20.85,21.14,21.38,21.59,21.78,22.00,22.24,22.48,22.68,22.88,23.06,23.22,23.39,23.61,23.73,23.85,23.98,24.10,24.20,24.31,24.42,24.55,24.73,24.84,24.94,25.06,25.14,25.22,25.31,25.42,25.60,25.71,25.79,25.86,25.95,26.02,26.11,26.20,26.27,26.33,26.40,26.46,26.52,26.58,26.66,26.71,26.84,26.93,26.99,27.05,27.11,27.17,27.24,27.29","0.8646,0.8635,0.8114,0.6783","1.2900,1.0928,1.0693,0.5474,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
867,47.93,40.58,"10.27,15.76,16.98,18.18,19.00,19.67,20.30,20.75,21.17,21.55,21.89,22.18,22.45,22.73,23.00,23.26,23.50,23.73,23.94,24.10,24.29,24.48,24.69,24.87,25.08,25.25,25.40,25.53,25.65,25.80,25.94,26.08,26.26,26.38,26.50,26.60,26.69,26.80,26.92,27.03,27.17,27.27,27.37,27.45,27.53,27.63,27.73,27.83,27.94,28.04,28.12,28.20,28.26,28.33,28.44,28.53,28.62,28.70,28.76,28.82,28.88,28.94,29.02,29.11","0.6410,0.6410,0.6378,0.5918","1.0703,1.0439,0.9448,0.9409,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,13,4","33,48,48,33,33,48,48,48,33,48,48,33,33,48,48,48,33,48,48,33,33,33,33,48,33,48,48,48,33,48,48,48,33,33,48,48,33,33,48,48,33,48,48,48,33,33,33,48,33,33,48,48,48,48,48,48,33,48,48,33,33,48,33,48"
868,42.41,37.24,"11.76,15.80,17.89,18.97,19.83,20.62,21.18,21.78,22.10,22.64,22.99,23.38,23.71,24.05,24.37,24.40,24.45,25.02,25.18,25.40,25.62,25.85,26.06,26.24,26.41,26.61,26.77,26.93,27.10,27.24,27.43,27.53,27.58,27.69,27.84,27.92,28.06,28.07,28.21,28.22,28.22,28.40,28.39,28.48,28.59,28.78,28.91,29.01,29.08,29.20,29.31,29.42,29.49,29.59,29.70,29.81,29.86,29.86,29.97,30.01,30.03,30.19,30.22,30.37","0.6841,0.6819,0.6733,0.6660","1.1270,1.0527,0.9233,0.8970,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,31,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,31,25,31,31,25,31,24,24,25,24,25,25,25,25,25,25,25,25,25,25,41,25,25,25,25,25,25"
869,33.90,31.20,"11.63,14.47,16.24,17.27,18.14,18.81,19.27,19.50,19.80,20.10,20.37,20.60,20.82,21.05,21.27,21.53,21.90,22.12,22.26,22.44,22.60,22.76,22.91,23.05,23.16,23.26,23.37,23.41,23.51,23.64,23.72,23.83,23.99,24.11,24.19,24.27,24.45,24.52,24.59,24.69,24.80,24.90,24.97,25.02,25.14,25.18,25.23,25.33,25.37,25.43,25.49,25.51,25.58,25.56,25.65,25.70,25.80,25.89,25.85,25.94,25.92,26.07,26.03,26.12","1.0899,1.0878,1.0439,0.7776","1.4922,1.3389,1.1699,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,31,25,31,25,25,25,25,27,25,31,25,25,25,31"
873,81.29,53.56,"11.54,19.64,25.99,29.95,31.46,32.02,32.68,33.28,33.98,34.60,35.15,35.55,35.81,36.07,36.48,36.85,37.20,37.52,37.78,37.97,38.13,38.27,38.51,38.73,38.93,39.12,39.28,39.38,39.50,39.59,39.76,39.88,40.01,40.13,40.24,40.30,40.39,40.46,40.58,40.66,40.75,40.82,40.90,40.94,41.02,41.07,41.17,41.22,41.29,41.34,41.40,41.46,41.51,41.57,41.63,41.67,41.75,41.78,41.86,41.92,41.95,42.00,42.05,42.10","0.4903,0.4901,0.4900,0.4897","1.0049,1.0000,0.9984,0.9956,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,13,4,4","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
874,86.09,51.31,"11.19,18.64,24.02,27.10,28.69,29.49,30.17,30.57,31.17,31.77,32.31,32.73,33.15,33.52,33.90,34.14,34.44,34.73,35.02,35.24,35.50,35.70,35.95,36.17,36.35,36.52,36.70,36.80,37.03,37.15,37.36,37.56,37.68,37.80,37.91,37.99,38.16,38.26,38.46,38.61,38.68,38.77,38.83,38.91,39.02,39.12,39.31,39.44,39.49,39.55,39.57,39.64,39.73,39.84,40.04,40.15,40.19,40.23,40.23,40.29,40.37,40.50,40.65,40.75","0.4529,0.4527,0.4526,0.4525","1.0117,0.9993,0.9981,0.9917,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,12","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,25,39,39,39,39,39"
