ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
1468,43.73,34.72,"9.72,11.06,12.18,13.12,13.90,14.56,15.23,15.85,16.22,16.54,16.74,16.97,17.22,17.48,17.78,18.10,18.33,18.51,18.68,18.84,19.00,19.17,19.34,19.55,19.72,19.86,19.99,20.14,20.24,20.37,20.52,20.67,20.79,20.91,21.01,21.11,21.22,21.31,21.44,21.56,21.67,21.75,21.83,21.91,22.00,22.10,22.20,22.31,22.39,22.45,22.52,22.60,22.66,22.76,22.85,22.95,23.02,23.10,23.15,23.21,23.26,23.34,23.42,23.50","0.6523,0.6479,0.6405,0.6131","1.2344,1.1631,0.8677,0.7348,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,9","40,24,24,24,24,24,24,24,40,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1469,55.84,50.94,"9.77,15.58,19.37,21.57,22.39,23.06,23.54,23.98,24.42,25.11,25.59,26.03,26.46,26.68,27.02,27.26,27.52,27.78,28.13,28.32,28.53,28.77,28.95,29.21,29.31,29.42,29.68,29.85,29.99,30.15,30.29,30.44,30.54,30.66,30.79,31.01,31.13,31.25,31.35,31.44,31.52,31.62,31.73,31.91,32.01,32.10,32.19,32.28,32.35,32.41,32.49,32.58,32.70,32.78,32.85,32.92,33.02,33.08,33.14,33.22,33.33,33.39,33.45,33.51","0.7839,0.7836,0.7835,0.7831","1.0088,1.0068,1.0000,0.9844,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,10,4,12","33,33,55,17,55,17,33,17,55,33,33,55,17,55,17,33,55,17,33,17,55,17,55,33,17,17,33,17,17,55,55,33,55,55,17,33,55,55,55,55,17,17,17,33,55,55,55,33,17,33,55,33,33,55,55,33,17,17,55,33,33,55,55,55"
1470,54.70,47.83,"11.35,17.19,19.39,20.61,21.64,22.67,23.67,24.54,25.88,26.48,26.88,27.26,27.71,28.13,28.54,28.89,29.27,29.57,29.76,29.92,30.10,30.32,30.58,30.83,31.10,31.29,31.43,31.55,31.69,31.87,32.05,32.23,32.43,32.59,32.71,32.80,32.90,33.04,33.20,33.35,33.50,33.63,33.71,33.79,33.88,33.98,34.10,34.22,34.37,34.48,34.55,34.61,34.69,34.78,34.89,34.98,35.11,35.21,35.27,35.33,35.39,35.47,35.55,35.65","0.5557,0.5556,0.5489,0.5459","1.0859,1.0781,0.9350,0.9009,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","25,41,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
1471,52.00,49.83,"12.18,18.27,21.60,23.07,24.22,25.47,26.60,27.58,29.45,30.20,30.71,31.22,31.78,32.30,32.76,33.17,33.62,33.93,34.14,34.32,34.51,34.74,35.01,35.29,35.61,35.83,36.00,36.13,36.28,36.45,36.65,36.84,37.07,37.25,37.38,37.49,37.59,37.73,37.90,38.07,38.26,38.40,38.50,38.59,38.66,38.77,38.89,39.02,39.17,39.30,39.39,39.47,39.54,39.64,39.76,39.87,40.01,40.12,40.19,40.26,40.32,40.39,40.47,40.58","0.5923,0.5922,0.5875,0.5455","1.0450,1.0440,0.9727,0.9385,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","32,16,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1472,47.58,46.56,"11.24,14.87,17.22,18.75,19.91,20.85,21.69,22.62,24.98,25.81,26.35,26.77,27.27,27.80,28.31,28.80,29.48,29.90,30.18,30.45,30.73,31.06,31.42,31.77,32.12,32.35,32.52,32.65,32.79,32.95,33.15,33.38,33.60,33.75,33.86,33.95,34.03,34.14,34.28,34.44,34.63,34.78,34.88,34.96,35.04,35.15,35.28,35.43,35.61,35.74,35.83,35.91,35.98,36.07,36.19,36.32,36.46,36.57,36.64,36.70,36.76,36.82,36.92,37.02","0.6988,0.6987,0.6914,0.6148","1.0605,1.0547,0.9946,0.8896,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","32,17,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1473,37.63,32.69,"10.42,11.86,12.61,13.17,13.66,14.21,14.56,14.87,15.16,15.46,15.65,15.84,16.06,16.22,16.10,16.51,16.72,16.92,17.11,17.23,17.39,17.56,17.64,17.77,17.96,18.07,18.15,18.26,18.37,18.55,18.56,18.67,18.79,18.89,19.00,19.05,19.13,19.20,19.29,19.25,19.32,19.34,19.40,19.52,19.59,19.62,19.66,19.70,19.73,19.72,19.70,19.81,19.84,19.91,19.91,19.91,19.94,19.97,19.92,19.98,19.97,20.00,19.99,20.00","0.7710,0.7700,0.7053,0.6847","1.2549,1.1914,0.9409,0.6118,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","25,25,25,25,25,25,25,25,25,25,25,25,25,23,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,39,25,23,25,25,25,25,27,25,23,27,23,27,25,25,39,23,23,23,39,39,27,23,27,27,25"
1474,70.90,50.79,"11.10,18.29,20.87,22.59,23.74,24.87,25.86,26.46,27.11,27.60,28.19,28.51,29.04,29.55,29.90,30.30,30.55,30.79,31.03,31.30,31.61,31.89,32.09,32.35,32.54,32.72,32.93,33.12,33.30,33.46,33.62,33.81,33.97,34.11,34.24,34.39,34.58,34.72,34.84,34.99,35.11,35.23,35.33,35.43,35.53,35.63,35.74,35.84,35.94,36.03,36.15,36.27,36.41,36.50,36.58,36.67,36.75,36.83,36.89,36.96,37.01,37.09,37.19,37.27","0.4354,0.4352,0.4336,0.4315","1.0048,1.0029,0.9962,0.9961,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","17,17,32,17,32,32,17,17,17,17,17,32,32,32,32,17,17,17,32,32,32,32,32,17,17,17,32,32,32,32,32,17,17,17,32,32,32,32,32,17,17,17,32,17,17,32,32,17,17,17,32,32,32,32,32,17,17,17,17,32,32,32,32,32"
1475,75.82,50.80,"10.70,16.06,18.96,20.44,21.62,22.87,23.95,24.89,25.98,26.57,26.90,27.32,27.71,27.95,28.15,28.38,28.76,29.03,29.24,29.53,29.79,29.96,30.13,30.28,30.57,30.79,31.02,31.26,31.45,31.59,31.69,31.72,31.90,32.04,32.21,32.36,32.52,32.62,32.72,32.83,32.99,33.12,33.24,33.34,33.44,33.52,33.60,33.66,33.68,33.79,33.90,34.01,34.11,34.18,34.26,34.34,34.47,34.57,34.65,34.73,34.80,34.88,34.93,34.99","0.4485,0.4482,0.4481,0.4473","1.0234,1.0166,0.9946,0.9653,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","25,39,25,25,25,25,25,25,25,25,25,39,39,25,25,25,25,39,39,39,39,25,25,25,25,25,39,39,39,25,25,39,25,25,39,39,39,25,25,25,39,25,39,39,25,25,25,25,23,25,39,39,39,25,25,25,39,25,39,25,39,39,25,25"
1476,77.67,52.01,"11.55,17.46,20.86,23.50,25.31,26.99,28.39,29.53,30.60,31.32,31.90,32.44,32.88,33.20,33.53,33.95,34.30,34.55,34.77,35.02,35.24,35.42,35.62,35.92,36.21,36.40,36.56,36.73,36.91,37.05,37.19,37.39,37.59,37.74,37.87,38.00,38.14,38.26,38.36,38.50,38.69,38.82,38.91,39.01,39.12,39.21,39.30,39.42,39.58,39.69,39.79,39.88,39.99,40.08,40.16,40.25,40.39,40.49,40.57,40.64,40.72,40.80,40.87,40.94","0.4468,0.4466,0.4464,0.4460","1.0166,1.0059,0.9907,0.9868,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1477,69.46,49.89,"12.15,17.90,21.13,23.69,25.23,26.63,27.94,29.04,29.67,30.08,30.45,30.80,31.11,31.37,31.67,32.09,32.50,32.75,32.95,33.15,33.34,33.50,33.67,33.92,34.26,34.44,34.59,34.74,34.88,35.00,35.11,35.28,35.56,35.73,35.84,35.96,36.06,36.16,36.24,36.36,36.59,36.73,36.83,36.93,36.97,37.03,37.10,37.28,37.41,37.48,37.62,37.77,37.90,37.99,38.06,38.12,38.24,38.33,38.45,38.58,38.67,38.76,38.78,38.78","0.5357,0.5357,0.5355,0.5341","1.0517,1.0176,0.9688,0.9614,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,30,47"
1478,67.97,51.94,"10.02,16.41,19.79,22.29,24.37,25.90,27.10,28.00,28.58,29.04,29.39,29.71,30.05,30.53,30.96,31.22,31.38,31.56,31.76,32.00,32.20,32.41,32.73,33.10,33.30,33.52,33.71,33.87,33.99,34.11,34.29,34.43,34.67,34.79,34.92,35.06,35.18,35.32,35.50,35.78,35.98,36.14,35.82,36.33,36.39,36.52,36.68,36.83,36.90,37.04,37.08,37.17,37.26,37.36,37.48,37.57,37.68,37.79,37.87,37.92,38.00,38.10,38.21,38.36","0.6773,0.6772,0.6771,0.6768","1.0020,1.0009,1.0009,0.9961,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,8","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,31,31,33,31,31,31,31,31,31,31,31,33,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,31,31,31,31,31,33,31,31,31,31,31,31,31,31,31,31,31,31,31"
1479,56.55,46.61,"9.94,15.07,17.54,18.83,19.97,20.92,21.84,22.70,23.39,23.85,24.28,24.67,25.03,25.35,25.65,26.01,26.36,26.59,26.80,27.03,27.22,27.37,27.54,27.84,28.14,28.31,28.49,28.69,28.87,29.02,29.14,29.32,29.54,29.68,29.77,29.87,29.97,30.05,30.15,30.31,30.53,30.64,30.74,30.86,30.97,31.06,31.15,31.23,31.40,31.49,31.55,31.63,31.70,31.77,31.84,31.95,32.10,32.17,32.24,32.30,32.36,32.41,32.47,32.58","0.5655,0.5655,0.5631,0.5605","1.0215,1.0137,0.9932,0.9717,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","17,33,17,17,33,17,17,17,17,33,33,33,33,33,17,17,17,17,17,17,17,17,17,17,17,33,33,33,33,33,17,17,17,17,17,17,17,17,17,17,17,17,33,33,33,33,17,33,17,17,17,33,17,17,17,17,17,17,33,17,17,33,33,17"
1480,44.41,42.90,"9.97,16.08,18.94,20.56,21.81,22.78,23.53,24.14,24.66,25.10,25.47,25.83,26.19,26.54,26.86,27.08,27.38,27.63,27.85,28.05,28.24,28.49,28.69,28.83,29.04,29.21,29.36,29.50,29.66,29.83,29.97,30.08,30.20,30.32,30.45,30.58,30.71,30.82,30.93,31.04,31.17,31.28,31.37,31.47,31.56,31.67,31.76,31.85,31.95,32.03,32.10,32.18,32.27,32.36,32.43,32.51,32.57,32.64,32.71,32.78,32.86,32.93,33.00,33.07","1.0684,1.0684,1.0683,0.6052","1.1006,1.0976,1.0352,0.7671,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,8,0","31,31,47,31,31,31,31,31,47,31,47,47,31,31,31,31,31,31,47,31,31,31,31,31,31,47,47,47,31,31,31,31,47,31,31,31,31,31,31,31,31,31,47,47,47,31,31,31,31,47,47,31,31,31,31,31,47,31,31,47,31,47,31,31"
1486,60.73,46.77,"10.84,16.88,20.25,21.85,22.43,22.89,23.41,23.60,24.28,24.84,25.15,25.52,25.85,26.09,26.36,26.47,26.82,27.01,27.24,27.42,27.63,27.76,27.92,27.97,28.31,28.53,28.73,28.86,28.98,29.06,29.17,29.23,29.43,29.54,29.75,29.82,29.89,29.97,30.04,30.10,30.24,30.41,30.57,30.64,30.70,30.75,30.80,30.84,31.02,31.18,31.34,31.40,31.44,31.49,31.52,31.56,31.67,31.79,31.94,31.96,32.00,32.06,32.10,32.13","0.5698,0.5694,0.5683,0.5682","1.0185,1.0156,0.9902,0.9751,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,12,4,4","31,31,31,25,25,25,31,25,31,31,31,31,25,25,31,25,31,31,31,31,25,25,25,25,31,31,31,31,25,25,25,25,31,31,31,25,25,25,25,25,31,31,31,25,25,25,25,25,31,31,31,25,25,25,25,25,31,31,31,25,25,31,25,25"
1487,49.36,38.26,"10.48,13.20,14.57,15.38,16.03,16.64,17.09,17.45,17.81,18.14,18.50,18.94,19.14,19.37,19.59,19.80,20.01,20.15,20.26,20.42,20.64,20.88,20.99,21.02,21.21,21.37,21.41,21.49,21.58,21.62,21.70,21.76,21.83,21.96,22.21,22.35,22.48,22.55,22.63,22.70,22.76,22.76,22.80,22.90,22.98,23.05,23.13,23.23,23.26,23.28,23.38,23.49,23.58,23.64,23.70,23.76,23.75,23.82,23.85,23.85,23.90,23.95,24.01,24.07","0.6246,0.6240,0.6230,0.6093","1.1074,1.0097,0.9463,0.9371,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,8,1,1","32,17,32,32,32,32,32,32,32,17,17,17,32,32,32,32,32,32,17,17,17,17,32,17,32,32,32,17,17,32,32,32,17,17,32,32,17,32,32,32,17,0,17,32,32,17,32,32,32,17,17,17,17,32,32,17,0,32,32,17,17,17,32,32"
1488,61.46,44.32,"9.48,13.35,14.98,15.94,16.78,17.49,18.08,18.67,19.03,19.48,19.99,20.39,20.67,20.97,21.09,21.29,21.58,21.86,22.18,22.41,22.61,22.80,23.05,23.23,23.35,23.51,23.65,23.82,24.01,24.18,24.40,24.55,24.70,24.87,25.05,25.14,25.29,25.42,25.58,25.65,25.75,25.90,26.00,26.15,26.25,26.36,26.49,26.63,26.73,26.81,26.91,26.97,27.11,27.19,27.29,27.35,27.42,27.53,27.64,27.73,27.78,27.88,27.97,28.07","0.5378,0.5376,0.5371,0.5367","1.0322,1.0137,0.9878,0.9658,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,5,5","17,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17"
1489,60.00,45.22,"10.30,14.35,15.48,16.37,17.24,17.97,18.66,19.22,19.72,20.09,20.42,20.68,20.97,21.25,21.58,21.88,22.18,22.46,22.58,22.68,22.80,23.17,23.32,23.68,23.83,24.06,24.30,24.52,24.65,24.71,24.89,24.98,25.20,25.32,25.42,25.68,25.81,25.87,25.99,26.06,26.11,26.21,26.35,26.39,26.48,26.56,26.63,26.68,26.81,26.84,27.01,27.05,27.17,27.25,27.29,27.37,27.42,27.48,27.52,27.62,27.66,27.86,27.94,28.05","0.5142,0.5137,0.5132,0.5094","1.0254,1.0146,1.0107,0.9487,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,12,4","15,15,31,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,17,31,31,15,15,15,31,15,31,31,15,31,15,15,15,15,15,31,15,31,15,63,15,31,31,17,15,63,31,63,31,31,31,63,31,15,17,15,15,63,15,31,31,15,63,15"
1490,40.28,36.90,"10.30,12.25,13.76,14.82,15.71,16.47,17.17,17.71,17.96,18.14,18.47,18.77,19.00,19.25,19.56,19.81,20.07,20.37,20.65,20.79,20.97,21.18,21.38,21.57,21.77,21.96,22.06,22.14,22.31,22.46,22.60,22.69,22.79,22.87,22.92,23.04,23.23,23.49,23.79,23.96,24.07,24.18,24.25,24.31,24.40,24.56,24.68,24.78,24.87,24.91,24.97,25.07,25.21,25.30,25.41,25.55,25.61,25.68,25.76,25.85,25.93,26.03,26.14,26.23","0.7564,0.7495,0.7489,0.7405","1.1045,0.9912,0.9858,0.9185,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,9","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,24,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40"
