ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
1089,26.87,23.85,"10.54,11.79,12.58,13.15,13.62,14.12,14.62,15.09,15.39,15.60,15.76,15.92,16.10,16.31,16.56,16.83,17.00,17.12,17.22,17.31,17.42,17.56,17.73,17.92,18.04,18.12,18.19,18.25,18.33,18.44,18.57,18.72,18.81,18.87,18.92,18.97,19.04,19.13,19.23,19.37,19.43,19.48,19.51,19.56,19.62,19.69,19.79,19.90,19.94,19.98,20.02,20.06,20.11,20.17,20.26,20.35,20.40,20.42,20.45,20.48,20.54,20.60,20.67,20.75","1.4100,1.3840,1.2060,0.0001","1.5820,1.5225,0.8960,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,8","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
1090,27.36,23.43,"10.65,11.97,12.85,13.50,13.99,14.37,14.83,15.30,15.52,15.75,15.95,16.12,16.29,16.49,16.74,17.00,17.16,17.31,17.44,17.54,17.64,17.77,17.92,18.09,18.22,18.34,18.43,18.50,18.58,18.67,18.77,18.89,19.00,19.10,19.17,19.22,19.28,19.36,19.43,19.52,19.61,19.70,19.75,19.80,19.84,19.90,19.97,20.02,20.11,20.17,20.22,20.27,20.31,20.35,20.40,20.44,20.52,20.58,20.62,20.65,20.68,20.72,20.76,20.79","1.2267,1.1863,1.1358,0.4515","1.5332,1.4219,0.8511,0.1936,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,8","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
1091,41.62,36.70,"9.73,12.60,14.18,15.07,15.81,16.41,16.97,17.39,17.72,18.02,18.34,18.64,18.92,19.16,19.41,19.68,19.89,20.08,20.26,20.43,20.60,20.79,20.98,21.17,21.33,21.49,21.63,21.75,21.87,22.01,22.15,22.29,22.43,22.56,22.67,22.76,22.86,22.97,23.08,23.18,23.30,23.40,23.50,23.59,23.67,23.76,23.85,23.93,24.03,24.12,24.20,24.26,24.32,24.40,24.47,24.54,24.63,24.71,24.77,24.82,24.87,24.93,24.99,25.05","0.8491,0.8490,0.8306,0.7949","1.0899,1.0234,0.9878,0.8994,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,4","38,55,38,38,55,38,55,55,55,55,38,38,38,55,38,38,55,38,55,38,38,38,38,38,55,38,55,38,55,38,38,38,38,38,55,55,55,38,38,38,38,38,55,55,55,38,38,38,38,38,55,55,38,55,38,38,38,38,38,38,38,55,38,38"
1092,26.46,23.29,"10.65,12.02,12.92,13.57,14.06,14.45,14.81,15.16,15.39,15.59,15.75,15.92,16.11,16.31,16.52,16.74,16.89,17.01,17.11,17.21,17.32,17.45,17.60,17.76,17.87,17.95,18.02,18.09,18.18,18.28,18.39,18.52,18.60,18.67,18.72,18.78,18.84,18.92,19.02,19.13,19.19,19.25,19.29,19.34,19.39,19.46,19.55,19.64,19.69,19.73,19.77,19.81,19.86,19.92,20.00,20.08,20.12,20.16,20.18,20.22,20.27,20.32,20.39,20.46","1.3958,1.3181,1.2861,0.0001","1.5527,1.4150,1.0322,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,5,12,12","30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30"
1093,46.64,41.25,"10.37,14.64,17.01,18.87,20.17,20.70,21.24,21.87,22.48,22.89,23.28,23.65,24.05,24.28,24.53,24.98,25.33,25.54,25.77,26.00,26.22,26.38,26.54,26.88,27.10,27.26,27.42,27.56,27.74,27.86,27.96,28.24,28.41,28.52,28.65,28.77,28.90,28.99,29.08,29.32,29.45,29.54,29.65,29.74,29.84,29.92,30.00,30.22,30.32,30.39,30.48,30.57,30.64,30.72,30.79,30.99,31.07,31.14,31.22,31.29,31.36,31.42,31.49,31.68","0.7353,0.7350,0.7333,0.6945","1.0449,1.0283,0.9965,0.9292,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,8,1,8","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1094,38.26,36.98,"9.83,13.40,14.94,16.14,17.01,17.55,17.95,18.31,18.73,19.03,19.39,19.71,20.02,20.32,20.58,20.79,21.03,21.20,21.43,21.64,21.83,22.02,22.19,22.33,22.49,22.62,22.78,22.94,23.08,23.23,23.35,23.46,23.58,23.68,23.80,23.93,24.05,24.16,24.26,24.35,24.45,24.53,24.63,24.74,24.84,24.93,25.02,25.09,25.18,25.25,25.33,25.42,25.51,25.59,25.66,25.73,25.80,25.87,25.93,26.02,26.09,26.16,26.23,26.30","0.8809,0.8798,0.8578,0.7878","1.1347,1.0596,1.0195,0.7861,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,9,0","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40"
1095,29.41,29.87,"10.64,11.84,13.08,14.17,15.10,15.89,16.55,17.12,17.52,17.78,17.95,18.10,18.26,18.46,18.70,18.96,19.19,19.35,19.46,19.54,19.63,19.75,19.89,20.07,20.22,20.34,20.42,20.48,20.54,20.62,20.72,20.85,20.97,21.06,21.13,21.18,21.23,21.28,21.37,21.47,21.56,21.64,21.69,21.73,21.77,21.82,21.88,21.97,22.05,22.11,22.16,22.19,22.21,22.25,22.31,22.37,22.43,22.48,22.50,22.52,22.53,22.55,22.60,22.65","1.0633,1.0526,0.9155,0.5068","1.3867,1.3486,0.6860,0.5786,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26,24,24,24,24"
1096,37.44,36.61,"11.20,13.76,15.62,16.91,17.84,18.53,19.05,19.66,20.09,20.35,20.56,20.77,20.98,21.20,21.45,21.73,21.96,22.11,22.23,22.36,22.49,22.62,22.78,22.97,23.12,23.23,23.32,23.41,23.50,23.60,23.72,23.87,23.99,24.07,24.14,24.21,24.28,24.36,24.45,24.58,24.68,24.74,24.80,24.86,24.92,24.98,25.06,25.17,25.25,25.31,25.36,25.41,25.46,25.51,25.58,25.68,25.75,25.80,25.84,25.89,25.93,25.98,26.05,26.13","0.8980,0.8950,0.8824,0.7012","1.1846,1.1250,1.0693,0.6216,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1097,49.14,49.75,"10.64,16.76,19.32,20.92,22.17,23.60,24.80,25.64,26.47,27.10,27.49,27.86,28.26,28.70,29.13,29.52,29.94,30.26,30.50,30.72,30.93,31.17,31.44,31.72,31.99,32.22,32.40,32.54,32.71,32.90,33.09,33.29,33.50,33.66,33.81,33.92,34.03,34.18,34.34,34.49,34.65,34.79,34.90,35.01,35.10,35.22,35.36,35.49,35.62,35.74,35.84,35.92,36.00,36.10,36.21,36.33,36.44,36.54,36.63,36.70,36.77,36.86,36.95,37.05","0.7997,0.7993,0.7931,0.7886","1.0137,1.0059,0.9932,0.9868,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","25,9,41,41,25,9,25,25,25,9,9,25,9,25,25,25,25,25,9,25,25,25,25,25,25,25,25,25,25,25,25,9,25,9,25,25,9,25,25,25,25,9,25,25,25,25,25,25,25,9,25,25,25,25,25,25,25,9,9,25,25,25,25,25"
1098,43.71,36.10,"10.90,14.61,16.16,17.23,17.94,18.45,18.79,19.03,19.18,19.56,19.76,19.94,20.16,20.32,20.40,20.58,20.71,20.74,20.84,20.97,21.13,21.31,21.41,21.50,21.63,21.72,21.96,22.07,22.14,22.20,22.28,22.31,22.39,22.45,22.52,22.57,22.69,22.72,22.72,22.74,22.74,22.79,22.98,23.16,23.20,23.25,23.26,23.41,23.52,23.62,23.69,23.79,23.81,23.82,23.80,23.93,22.91,23.06,23.14,23.21,24.26,24.29,24.41,24.42","0.6636,0.6630,0.6529,0.6284","1.0567,1.0381,0.9917,0.9135,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,18,2,34,50,2,50,50,18,50,50,2,18,50,2,34,18,18,2,50,50,50,50,50,50,50,18"
1099,60.35,47.36,"11.00,16.63,19.54,20.97,21.96,22.79,23.65,24.09,24.62,25.08,25.47,26.01,26.39,26.71,27.04,27.36,27.60,27.88,28.16,28.38,28.65,28.83,29.06,29.22,29.41,29.61,29.77,29.95,30.11,30.24,30.38,30.52,30.65,30.82,30.95,31.03,31.20,31.32,31.43,31.49,31.60,31.73,31.82,32.00,32.10,32.11,32.18,32.31,32.35,32.49,32.60,32.70,32.79,32.85,32.94,33.01,33.08,33.18,33.27,33.35,33.44,33.51,33.57,33.64","0.5581,0.5580,0.5577,0.5552","1.0752,1.0029,0.9756,0.9463,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","18,16,16,16,18,18,16,16,18,16,16,16,16,16,16,16,18,16,16,16,16,16,18,16,16,16,16,16,16,18,18,16,16,16,16,16,18,16,18,16,16,18,16,16,16,22,16,16,16,16,16,16,16,18,16,16,16,16,16,16,16,16,18,16"
1100,56.74,45.58,"11.12,15.72,17.34,18.30,19.16,19.89,20.57,21.34,21.94,22.38,22.71,23.02,23.30,23.51,23.78,24.13,24.47,24.72,24.90,25.10,25.28,25.40,25.55,25.78,26.01,26.18,26.30,26.47,26.59,26.68,26.79,26.95,27.14,27.27,27.36,27.50,27.59,27.67,27.75,27.88,28.02,28.12,28.21,28.33,28.39,28.47,28.51,28.60,28.61,28.73,28.81,28.92,28.98,29.00,29.06,29.09,29.07,29.18,29.24,29.35,29.39,29.44,29.49,29.52","0.5722,0.5717,0.5714,0.5644","1.0391,1.0186,0.9765,0.9658,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","18,18,18,18,18,18,18,18,18,8,24,18,18,18,18,18,18,8,24,8,18,18,18,18,18,18,24,8,18,18,18,18,18,18,24,8,18,18,18,18,18,18,8,8,18,18,24,18,8,8,8,8,18,8,8,8,8,8,8,8,8,8,24,24"
1101,60.91,48.67,"11.20,16.89,20.83,22.19,23.38,24.07,24.71,25.21,25.47,25.98,26.42,26.70,27.07,27.50,27.87,28.14,28.45,28.73,29.08,29.35,29.57,29.78,30.00,30.16,30.34,30.60,30.78,30.94,31.09,31.20,31.33,31.43,31.71,31.85,32.06,32.22,32.34,32.45,32.58,32.70,32.77,32.91,33.04,33.16,33.26,33.37,33.48,33.57,33.66,33.78,33.90,34.02,34.12,34.20,34.28,34.38,34.46,34.56,34.65,34.72,34.79,34.86,34.94,35.01","0.5939,0.5937,0.5933,0.5926","1.0547,1.0322,0.9780,0.9351,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","18,1,18,16,16,16,18,18,1,1,1,1,1,18,18,18,1,1,18,18,18,18,18,18,1,1,1,18,18,18,18,18,1,18,18,18,18,18,18,18,18,1,1,1,18,18,18,18,1,1,18,18,18,18,18,18,1,1,1,18,18,18,18,18"
1102,49.54,45.29,"11.18,16.77,19.65,21.19,21.97,22.95,23.72,24.26,24.77,25.33,25.76,26.17,26.58,26.87,27.15,27.42,27.69,27.92,28.20,28.43,28.67,28.86,29.03,29.20,29.40,29.57,29.74,29.92,30.09,30.23,30.37,30.53,30.69,30.83,30.95,31.09,31.22,31.33,31.45,31.58,31.70,31.80,31.90,32.01,32.12,32.22,32.30,32.39,32.49,32.57,32.66,32.75,32.84,32.92,32.99,33.07,33.17,33.25,33.33,33.40,33.48,33.56,33.62,33.70","0.6661,0.6656,0.6642,0.6411","1.0596,0.9993,0.9703,0.9702,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","18,2,2,18,18,2,2,18,18,2,2,2,2,18,2,18,18,2,2,2,2,2,18,18,18,18,2,2,2,2,18,18,18,18,2,2,2,2,18,18,18,18,2,2,2,2,18,18,18,18,2,2,2,2,18,18,18,18,2,2,2,2,18,18"
1103,41.87,38.04,"10.33,13.46,15.27,16.60,17.76,18.62,19.27,19.94,20.31,20.68,21.01,21.32,21.59,21.86,22.13,22.42,22.60,22.83,23.00,23.27,23.45,23.57,23.67,23.86,24.08,24.26,24.34,24.55,24.71,24.83,24.97,25.13,25.23,25.43,25.45,25.55,25.60,25.71,25.85,26.14,26.23,26.27,26.28,26.31,26.42,26.55,26.70,26.80,26.97,27.12,27.21,27.24,27.27,27.33,27.41,27.58,27.71,27.79,27.83,27.86,27.92,28.02,28.15,28.25","0.7911,0.7894,0.7759,0.7715","1.0742,0.9961,0.9771,0.9527,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,9,1,9","10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10"
1104,46.97,45.59,"11.20,15.84,18.61,20.17,21.41,22.59,23.58,24.38,25.01,25.50,25.88,26.21,26.47,26.75,27.13,27.51,27.85,28.19,28.45,28.66,28.89,29.15,29.39,29.61,29.82,29.99,30.13,30.25,30.38,30.53,30.68,30.81,30.94,31.06,31.17,31.26,31.36,31.48,31.61,31.74,31.87,31.99,32.11,32.19,32.28,32.38,32.50,32.61,32.74,32.85,32.93,32.99,33.06,33.14,33.22,33.28,33.36,33.43,33.49,33.54,33.60,33.66,33.72,33.77","0.7944,0.7940,0.7921,0.7618","1.0976,1.0596,0.9224,0.9204,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","18,2,18,18,18,18,18,18,18,18,18,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2,2,2,18,18,18,18,18,18,18,18,18,18,18,18,18,2,2,18,18,18,18,18,2,2,2,2,2,2"
1105,27.47,27.18,"11.26,12.56,13.79,14.81,15.64,16.33,16.90,17.39,17.79,18.05,18.23,18.38,18.55,18.74,18.97,19.21,19.43,19.59,19.70,19.79,19.89,20.00,20.14,20.29,20.45,20.57,20.66,20.72,20.78,20.86,20.96,21.08,21.20,21.30,21.36,21.41,21.47,21.52,21.60,21.69,21.79,21.88,21.93,21.97,22.02,22.06,22.12,22.20,22.29,22.36,22.40,22.45,22.48,22.52,22.57,22.63,22.71,22.77,22.82,22.85,22.86,22.89,22.94,22.99","1.4062,1.3710,1.2217,0.0001","1.8135,1.7177,0.4685,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1106,60.71,45.47,"10.34,14.59,17.12,18.65,19.57,20.23,20.83,21.28,21.72,22.13,22.64,22.92,23.22,23.48,23.85,24.18,24.32,24.51,24.79,24.93,25.16,25.37,25.58,25.82,25.95,26.11,26.34,26.48,26.60,26.77,26.90,27.05,27.12,27.26,27.37,27.51,27.59,27.73,27.86,28.02,28.11,28.18,28.27,28.46,28.54,28.62,28.76,28.89,28.94,29.00,29.08,29.17,29.25,29.29,29.38,29.49,29.57,29.63,29.68,29.73,29.83,29.92,29.98,30.07","0.5596,0.5591,0.5591,0.5561","1.0351,0.9991,0.9961,0.9697,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,8,0","17,33,17,33,17,33,17,33,17,33,33,17,17,33,33,17,17,33,33,17,33,17,33,17,17,17,33,33,33,17,33,17,33,17,17,33,17,17,17,33,17,17,17,33,17,33,17,33,33,33,17,33,33,33,17,33,17,33,17,17,33,33,17,17"
