ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
531,24.60,21.66,"11.12,12.37,13.16,13.71,14.11,14.39,14.58,14.71,14.89,15.12,15.33,15.54,15.72,15.88,16.03,16.17,16.43,16.65,16.83,16.98,17.09,17.20,17.30,17.42,17.67,17.89,18.06,18.19,18.28,18.35,18.42,18.49,18.71,18.90,19.06,19.17,19.26,19.31,19.35,19.40,19.56,19.71,19.85,19.95,20.02,20.06,20.10,20.13,20.24,20.35,20.46,20.53,20.59,20.63,20.66,20.68,20.74,20.82,20.88,20.94,20.98,21.02,21.03,21.05","1.4179,1.3464,1.1464,0.0890","2.0605,1.9385,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,8","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23"
532,20.45,19.58,"11.56,12.85,13.65,14.21,14.60,14.87,15.06,15.19,15.32,15.48,15.66,15.85,16.00,16.13,16.22,16.29,16.35,16.45,16.55,16.66,16.76,16.84,16.90,16.95,16.99,17.06,17.13,17.20,17.28,17.33,17.38,17.42,17.45,17.49,17.56,17.61,17.65,17.70,17.75,17.77,17.79,17.83,17.87,17.92,17.95,18.00,18.03,18.04,18.07,18.10,18.13,18.16,18.19,18.26,18.30,18.32,18.34,18.35,18.40,18.44,18.49,18.55,18.61,18.66","2.0293,1.3248,0.6466,0.0001","2.5586,1.4424,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,15,15,15","14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14"
533,26.46,22.26,"10.18,11.34,12.05,12.53,12.86,13.09,13.24,13.34,13.55,13.77,13.97,14.16,14.32,14.48,14.62,14.74,14.89,15.03,15.16,15.28,15.39,15.51,15.62,15.73,15.84,15.95,16.04,16.12,16.21,16.30,16.39,16.48,16.57,16.65,16.72,16.78,16.85,16.92,17.00,17.07,17.14,17.20,17.26,17.31,17.36,17.42,17.49,17.57,17.63,17.69,17.75,17.80,17.85,17.92,17.99,18.07,18.13,18.19,18.24,18.30,18.35,18.41,18.48,18.56","1.1700,1.1114,1.0479,0.6709","1.4931,1.3340,1.1728,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,7,12,12","6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6"
534,24.15,20.22,"10.70,11.82,12.51,13.00,13.38,13.67,13.89,14.11,14.30,14.48,14.67,14.84,15.00,15.16,15.33,15.51,15.61,15.72,15.83,15.93,16.04,16.15,16.26,16.38,16.45,16.51,16.59,16.66,16.74,16.81,16.89,16.97,17.03,17.08,17.13,17.19,17.25,17.30,17.36,17.42,17.48,17.52,17.57,17.61,17.66,17.70,17.75,17.81,17.88,17.94,17.98,18.03,18.08,18.15,18.22,18.32,18.41,18.47,18.52,18.56,18.62,18.69,18.78,18.88","1.3643,1.2512,1.1102,0.2746","1.6865,1.2832,1.0303,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,10,10,12","6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6"
535,22.43,20.04,"10.16,11.33,12.04,12.55,12.93,13.22,13.43,13.59,13.74,13.91,14.09,14.25,14.40,14.54,14.64,14.73,14.81,14.90,15.01,15.11,15.20,15.29,15.36,15.42,15.48,15.54,15.61,15.69,15.75,15.82,15.88,15.93,15.97,16.02,16.07,16.14,16.21,16.28,16.35,16.41,16.44,16.48,16.53,16.59,16.65,16.73,16.79,16.85,16.88,16.91,16.95,17.01,17.06,17.13,17.19,17.26,17.27,17.30,17.34,17.38,17.43,17.49,17.54,17.59","1.6995,1.5447,0.7007,0.0561","2.1934,1.8057,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,7,15,7","15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15"
536,21.53,18.31,"8.69,10.07,10.99,11.68,12.20,12.58,12.86,13.04,13.13,13.26,13.43,13.61,13.79,13.94,14.06,14.15,14.21,14.28,14.38,14.49,14.60,14.70,14.77,14.82,14.86,14.92,14.99,15.07,15.15,15.22,15.26,15.30,15.33,15.39,15.44,15.51,15.57,15.62,15.65,15.68,15.72,15.78,15.84,15.90,15.94,15.97,16.01,16.03,16.09,16.15,16.20,16.25,16.28,16.31,16.34,16.36,16.42,16.48,16.53,16.57,16.59,16.61,16.63,16.66","1.7217,1.4119,0.7494,0.1167","2.3613,1.6377,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,6,12,6","63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63"
537,23.35,19.54,"10.52,11.85,12.64,13.14,13.45,13.63,13.73,13.78,13.93,14.12,14.34,14.53,14.69,14.79,14.84,14.88,14.94,15.04,15.16,15.28,15.39,15.46,15.51,15.53,15.57,15.62,15.71,15.79,15.87,15.93,15.98,16.01,16.04,16.08,16.14,16.20,16.27,16.32,16.36,16.39,16.42,16.45,16.50,16.55,16.60,16.64,16.68,16.71,16.74,16.78,16.80,16.84,16.89,16.93,16.95,16.99,17.02,17.04,17.07,17.10,17.13,17.16,17.19,17.21","1.3240,1.0908,1.0500,0.5356","2.2480,1.1367,0.6147,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,4,4,4","63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63"
538,28.69,22.87,"10.33,11.52,12.26,12.79,13.19,13.50,13.73,13.90,14.03,14.18,14.34,14.50,14.64,14.77,14.87,14.96,15.03,15.11,15.20,15.30,15.39,15.47,15.53,15.59,15.64,15.70,15.76,15.83,15.89,15.95,16.00,16.04,16.07,16.12,16.17,16.22,16.27,16.30,16.35,16.38,16.41,16.45,16.48,16.52,16.56,16.60,16.62,16.65,16.67,16.70,16.73,16.76,16.79,16.82,16.84,16.86,16.88,16.90,16.93,16.96,16.98,17.01,17.03,17.03","0.9238,0.8769,0.8178,0.6697","1.7969,1.0771,0.6177,0.5073,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,5,5,5","62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62"
539,43.12,34.60,"9.87,10.98,11.64,12.09,12.41,12.65,12.82,12.94,13.11,13.29,13.47,13.65,13.82,13.95,14.06,14.15,14.24,14.36,14.48,14.61,14.71,14.81,14.88,14.94,15.00,15.08,15.17,15.26,15.36,15.44,15.50,15.55,15.60,15.66,15.73,15.80,15.88,15.94,15.98,16.03,16.06,16.10,16.15,16.21,16.27,16.32,16.36,16.40,16.43,16.46,16.50,16.55,16.60,16.64,16.68,16.70,16.73,16.75,16.79,16.82,16.86,16.89,16.92,16.94","0.6842,0.6835,0.6759,0.6352","1.1211,1.0322,0.9302,0.9165,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,9,1,9","62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,62,63,62,62,62,62,62"
540,41.00,32.88,"10.51,11.73,12.46,12.95,13.26,13.46,13.58,13.63,13.78,13.97,14.17,14.35,14.49,14.60,14.66,14.70,14.77,14.86,14.97,15.08,15.18,15.26,15.31,15.35,15.40,15.51,15.62,15.72,15.81,15.88,15.93,15.96,16.09,16.23,16.33,16.41,16.49,16.55,16.60,16.63,16.72,16.82,16.90,16.97,17.04,17.09,17.14,17.17,17.24,17.31,17.38,17.44,17.50,17.55,17.59,17.62,17.67,17.73,17.79,17.84,17.89,17.93,17.96,17.99","0.7763,0.7753,0.7627,0.7062","1.2501,0.9732,0.9502,0.8262,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,5,13,5","46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,30,30,30,30,30,46,46,46,46,30,30,30,30,46,46,46,46,30,30,30,30,46,46,46,46,30,30,30,30,46,46,46,46,30,30,30,30,46,46,46,46"
541,43.93,34.15,"10.70,11.83,12.49,12.91,13.18,13.35,13.45,13.56,13.77,14.00,14.21,14.38,14.53,14.72,14.92,15.06,15.16,15.29,15.43,15.56,15.69,15.83,15.96,16.06,16.13,16.22,16.32,16.41,16.52,16.62,16.72,16.83,16.89,16.96,17.03,17.11,17.19,17.29,17.40,17.51,17.56,17.62,17.67,17.72,17.78,17.86,17.95,18.05,18.09,18.13,18.17,18.21,18.26,18.32,18.40,18.49,18.52,18.56,18.59,18.62,18.65,18.70,18.77,18.85","0.6308,0.6303,0.6216,0.5947","1.2207,0.9643,0.9556,0.8594,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,10,8,1","55,55,55,55,55,55,55,22,55,55,55,55,22,22,22,22,55,55,55,55,22,22,22,22,55,55,55,55,55,22,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,22,55,55,55,55,55,55,55,22,55,55"
542,44.78,33.61,"11.39,12.49,13.11,13.51,13.77,14.00,14.23,14.43,14.91,15.22,15.43,15.60,15.75,15.90,16.05,16.17,16.52,16.76,16.91,17.02,17.12,17.21,17.30,17.38,17.65,17.86,17.99,18.08,18.15,18.21,18.27,18.33,18.55,18.72,18.84,18.92,18.98,19.03,19.07,19.11,19.29,19.44,19.54,19.62,19.68,19.72,19.75,19.79,19.92,20.05,20.14,20.22,20.26,20.30,20.34,20.37,20.46,20.56,20.66,20.72,20.77,20.81,20.83,20.86","0.6377,0.6368,0.6192,0.6065","1.1367,1.0498,0.9263,0.8877,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,4,6,4","46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46"
543,41.52,32.43,"10.44,11.56,12.59,13.35,13.96,14.40,14.76,15.02,15.30,15.57,15.83,16.08,16.32,16.54,16.73,16.89,17.03,17.18,17.34,17.49,17.64,17.77,17.89,18.01,18.09,18.19,18.30,18.41,18.52,18.61,18.69,18.78,18.84,18.91,18.99,19.08,19.16,19.24,19.31,19.37,19.42,19.47,19.53,19.60,19.66,19.73,19.78,19.83,19.87,19.91,19.96,20.02,20.08,20.13,20.18,20.23,20.27,20.32,20.38,20.44,20.49,20.54,20.59,20.63","0.6939,0.6929,0.6670,0.6475","1.1621,1.0918,0.9448,0.8017,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,10,4,4","38,38,38,38,32,32,32,32,38,38,38,38,38,32,32,32,38,38,38,38,38,38,32,32,38,38,38,38,32,38,32,32,38,38,38,38,38,32,38,32,38,38,38,38,38,38,38,32,38,32,32,38,32,38,32,32,32,32,32,32,32,32,38,32"
544,45.08,35.51,"10.93,12.36,13.42,14.28,14.74,15.23,15.55,15.84,16.12,16.39,16.71,16.96,17.24,17.42,17.67,17.78,17.91,18.11,18.27,18.46,18.60,18.78,18.81,19.04,19.18,19.28,19.42,19.53,19.64,19.74,19.86,19.87,19.93,20.04,20.11,20.16,20.24,20.33,20.39,20.49,20.59,20.65,20.73,20.80,20.89,20.96,21.05,21.12,21.16,21.23,21.32,21.40,21.49,21.57,21.64,21.70,21.76,21.83,21.91,21.99,22.05,22.12,22.21,22.29","0.6367,0.6358,0.6324,0.5855","1.0860,1.0469,0.9590,0.9092,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,0,8","38,38,38,32,38,32,38,32,38,38,32,38,32,38,32,38,38,32,38,32,38,32,38,32,32,38,32,38,38,38,32,44,38,32,38,38,38,32,38,32,32,38,32,32,32,32,32,32,32,32,32,32,32,32,32,38,38,32,32,38,32,32,32,38"
545,51.61,41.53,"10.32,13.28,14.63,15.54,16.32,16.94,17.39,17.78,18.13,18.52,18.92,19.32,19.68,19.97,20.23,20.43,20.61,20.90,21.19,21.45,21.68,21.90,22.09,22.26,22.45,22.63,22.80,22.98,23.15,23.31,23.47,23.61,23.75,23.89,24.03,24.17,24.31,24.44,24.56,24.68,24.78,24.89,24.99,25.11,25.22,25.34,25.44,25.54,25.63,25.73,25.82,25.91,26.01,26.10,26.19,26.28,26.36,26.44,26.52,26.60,26.69,26.77,26.85,26.93","0.6744,0.6739,0.6726,0.6694","1.0332,1.0020,0.9902,0.9746,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,10,0","46,34,46,40,34,34,40,40,46,46,34,40,40,34,34,40,40,40,46,46,40,34,40,40,40,40,46,34,46,34,40,40,40,40,40,46,34,34,40,40,40,40,40,46,46,34,40,40,40,40,34,34,46,34,40,40,40,40,40,34,46,34,40,40"
546,52.55,39.38,"10.10,13.61,14.82,15.70,16.60,17.38,17.94,18.39,18.78,19.33,19.78,20.14,20.48,20.79,21.06,21.30,21.52,21.76,22.01,22.25,22.46,22.67,22.86,23.01,23.22,23.40,23.55,23.71,23.86,24.00,24.12,24.28,24.37,24.45,24.60,24.75,24.88,25.00,25.11,25.22,25.32,25.41,25.52,25.63,25.75,25.84,25.94,26.03,26.10,26.17,26.26,26.37,26.48,26.57,26.64,26.73,26.80,26.87,26.94,27.04,27.12,27.20,27.27,27.33","0.6089,0.6085,0.6078,0.5976","1.0732,1.0186,1.0058,0.9033,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,1,1,9","38,34,38,32,32,32,32,32,32,32,38,32,32,32,32,32,32,32,38,38,32,32,32,34,32,32,38,38,32,32,34,34,32,38,32,32,32,32,32,34,32,32,32,32,32,38,32,34,32,32,32,32,32,32,32,34,32,32,32,32,32,38,38,32"
547,40.30,34.16,"10.26,11.54,12.39,13.07,13.56,13.99,14.36,14.69,14.92,15.18,15.45,15.68,15.93,16.16,16.37,16.55,16.66,16.81,16.99,17.23,17.44,17.63,17.78,17.92,18.03,18.14,18.28,18.45,18.61,18.75,18.87,18.99,19.08,19.17,19.28,19.40,19.51,19.61,19.70,19.79,19.87,19.94,20.04,20.14,20.24,20.33,20.40,20.46,20.52,20.58,20.65,20.73,20.84,20.92,20.99,21.03,21.08,21.13,21.19,21.26,21.35,21.42,21.48,21.53","0.8442,0.8433,0.8221,0.7967","1.0742,1.0293,0.9824,0.9145,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,5,12,5","46,46,31,31,46,31,31,31,46,46,46,31,31,31,31,31,46,46,31,31,31,31,31,31,46,46,31,31,31,31,31,31,46,31,31,31,31,31,31,31,46,46,31,31,31,31,31,31,46,46,46,31,31,31,31,46,46,46,46,46,31,31,31,31"
548,29.68,24.82,"11.06,12.29,13.02,13.51,13.83,14.04,14.16,14.21,14.35,14.53,14.71,14.89,15.03,15.13,15.19,15.24,15.31,15.40,15.50,15.61,15.71,15.78,15.84,15.92,15.98,16.03,16.10,16.19,16.27,16.33,16.37,16.45,16.51,16.55,16.60,16.67,16.73,16.78,16.83,16.89,16.95,16.99,17.02,17.08,17.14,17.18,17.22,17.27,17.35,17.38,17.41,17.45,17.51,17.55,17.58,17.63,17.71,17.74,17.77,17.81,17.86,17.90,17.93,17.96","0.9453,0.8678,0.8491,0.7721","1.4561,1.2705,0.8980,0.3750,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,4","47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47"
