ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
687,27.93,25.31,"10.07,11.47,12.38,13.14,14.04,14.85,15.51,15.98,16.29,16.55,16.74,16.92,17.13,17.39,17.67,17.91,18.07,18.22,18.33,18.44,18.56,18.73,18.91,19.08,19.19,19.29,19.36,19.44,19.53,19.66,19.79,19.93,20.01,20.08,20.13,20.19,20.27,20.37,20.48,20.59,20.64,20.70,20.74,20.79,20.85,20.94,21.04,21.13,21.17,21.22,21.25,21.29,21.35,21.42,21.50,21.58,21.62,21.66,21.68,21.72,21.76,21.83,21.91,21.98","1.3564,1.3465,1.0957,0.2020","1.5723,1.5508,0.8770,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,8","30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30"
688,24.49,21.76,"11.43,12.70,13.57,14.35,15.17,15.85,16.34,16.68,16.94,17.14,17.30,17.49,17.71,17.93,18.12,18.26,18.37,18.46,18.56,18.67,18.80,18.93,19.03,19.10,19.16,19.22,19.29,19.37,19.46,19.54,19.60,19.66,19.70,19.74,19.80,19.87,19.93,19.99,20.05,20.12,20.15,20.20,20.23,20.30,20.35,20.40,20.46,20.57,20.61,20.66,20.70,20.75,20.79,20.86,20.94,21.07,21.13,21.18,21.22,21.26,21.30,21.37,21.49,21.63","1.4415,1.3526,1.2063,0.0001","2.0664,1.9336,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,11,11,11","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
689,27.77,26.41,"5.83,10.34,13.19,15.11,16.48,17.45,18.14,18.62,18.95,19.26,19.54,19.79,20.06,20.33,20.59,20.81,20.99,21.18,21.35,21.51,21.66,21.82,21.98,22.11,22.24,22.38,22.51,22.62,22.73,22.83,22.94,23.04,23.14,23.25,23.35,23.43,23.51,23.59,23.67,23.74,23.83,23.91,23.99,24.06,24.10,24.17,24.23,24.29,24.35,24.42,24.48,24.53,24.57,24.62,24.67,24.72,24.78,24.83,24.88,24.91,24.94,24.97,25.03,25.06","1.8773,1.8741,0.2489,0.0001","2.0018,1.9982,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","23,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30"
690,25.54,21.59,"9.01,10.57,11.64,12.43,13.01,13.41,13.68,13.86,13.93,14.05,14.22,14.42,14.62,14.80,14.94,15.06,15.15,15.23,15.34,15.47,15.62,15.75,15.86,15.96,16.04,16.10,16.18,16.28,16.41,16.52,16.61,16.69,16.76,16.81,16.87,16.96,17.07,17.17,17.24,17.31,17.37,17.40,17.46,17.55,17.64,17.73,17.79,17.84,17.90,17.93,17.98,18.06,18.15,18.22,18.27,18.31,18.36,18.39,18.44,18.51,18.59,18.65,18.70,18.73","1.4121,1.3600,1.2287,0.0001","1.6484,1.5117,0.8403,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,3,8,8","22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22"
691,26.36,21.88,"9.74,11.06,11.94,12.60,13.11,13.51,13.83,14.07,14.20,14.34,14.49,14.67,14.87,15.08,15.29,15.49,15.57,15.65,15.75,15.88,16.03,16.21,16.40,16.58,16.63,16.69,16.77,16.88,17.02,17.18,17.34,17.50,17.54,17.59,17.67,17.76,17.89,18.02,18.16,18.30,18.33,18.38,18.46,18.55,18.65,18.77,18.89,19.00,19.03,19.08,19.15,19.23,19.33,19.41,19.51,19.60,19.64,19.69,19.75,19.82,19.90,19.98,20.05,20.12","1.3868,1.3546,1.2024,0.0557","2.0429,1.9561,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22"
692,24.36,22.16,"9.25,10.97,12.19,13.13,13.87,14.41,14.85,15.37,15.69,15.87,16.08,16.33,16.58,16.78,16.98,17.27,17.52,17.66,17.80,17.96,18.11,18.23,18.35,18.55,18.75,18.86,18.96,19.08,19.18,19.27,19.34,19.49,19.65,19.74,19.82,19.91,19.98,20.04,20.10,20.20,20.32,20.41,20.46,20.53,20.59,20.63,20.67,20.74,20.85,20.91,20.95,21.01,21.05,21.08,21.10,21.15,21.24,21.29,21.33,21.37,21.39,21.41,21.43,21.46","1.5549,1.5134,0.6787,0.2530","2.0410,1.9600,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,15,15,15","30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30"
693,26.51,24.75,"10.09,11.33,12.15,12.78,13.52,14.39,15.21,15.93,16.20,16.44,16.63,16.80,16.99,17.26,17.60,17.96,18.12,18.25,18.36,18.46,18.58,18.76,18.98,19.22,19.33,19.42,19.49,19.56,19.66,19.80,19.97,20.14,20.22,20.28,20.34,20.40,20.49,20.60,20.74,20.86,20.92,20.97,21.01,21.07,21.14,21.25,21.35,21.44,21.49,21.53,21.56,21.61,21.68,21.77,21.85,21.92,21.95,21.98,22.01,22.07,22.13,22.20,22.26,22.31","1.7578,1.7513,0.4094,0.0817","2.0058,1.9931,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","10,10,10,10","21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,21,21,21,21,21,21"
694,38.59,35.41,"11.39,12.64,13.89,14.96,15.87,16.65,17.30,17.84,18.23,18.46,18.61,18.76,18.94,19.16,19.42,19.69,19.89,20.02,20.11,20.19,20.30,20.44,20.61,20.79,20.92,21.00,21.06,21.12,21.20,21.31,21.44,21.59,21.67,21.73,21.78,21.82,21.88,21.97,22.07,22.18,22.25,22.29,22.32,22.36,22.42,22.48,22.56,22.64,22.68,22.70,22.73,22.76,22.81,22.87,22.94,23.02,23.05,23.08,23.11,23.15,23.20,23.26,23.33,23.41","0.7827,0.7794,0.7745,0.6665","1.2480,1.1563,1.0888,0.5063,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,9,9,1","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50"
695,40.38,35.95,"10.98,12.50,13.68,14.77,15.60,16.29,16.93,17.61,18.04,18.28,18.55,18.90,19.21,19.61,19.99,20.17,20.36,20.58,20.78,20.94,21.11,21.29,21.53,21.73,21.99,22.14,22.27,22.40,22.52,22.68,22.84,22.98,23.12,23.24,23.35,23.45,23.54,23.65,23.78,23.82,23.93,24.01,24.11,24.20,24.30,24.39,24.51,24.56,24.65,24.73,24.79,24.86,24.93,25.02,25.12,25.14,25.21,25.27,25.34,25.40,25.47,25.56,25.65,25.68","0.7759,0.7735,0.7700,0.7061","1.2061,1.1201,1.0996,0.5742,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","13,13,13,4","51,51,51,51,51,51,57,57,51,51,57,57,57,51,51,51,57,57,57,57,57,51,51,51,51,51,51,57,57,51,51,51,51,57,57,51,57,51,51,57,51,51,57,57,57,51,51,57,51,51,57,51,57,51,51,57,51,57,57,57,57,51,51,57"
696,41.94,36.61,"10.32,11.99,13.10,14.10,14.91,15.76,16.32,17.02,17.42,17.73,17.97,18.23,18.50,18.79,19.10,19.40,19.59,19.69,19.81,19.82,19.95,20.15,20.65,20.84,20.92,21.09,21.29,21.39,21.49,21.65,21.85,22.00,22.08,22.18,22.30,22.39,22.48,22.59,22.75,22.88,22.96,23.03,23.12,23.20,23.27,23.37,23.50,23.62,23.68,23.74,23.81,23.88,23.96,24.03,24.14,24.24,24.31,24.36,24.41,24.47,24.53,24.61,24.70,24.80","0.7796,0.7788,0.7583,0.7472","1.1787,1.0742,1.0488,0.6987,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","2,0,9,9","59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59"
697,52.77,40.98,"9.51,13.07,15.10,16.13,16.93,17.50,17.95,18.52,19.04,19.35,19.65,19.94,20.17,20.43,20.73,20.94,21.21,21.36,21.53,21.69,21.90,22.08,22.26,22.38,22.55,22.68,22.86,23.07,23.20,23.35,23.56,23.71,23.82,23.91,23.99,24.09,24.24,24.36,24.46,24.56,24.64,24.74,24.81,24.87,24.94,25.02,25.10,25.18,25.25,25.32,25.38,25.45,25.51,25.58,25.66,25.72,25.78,25.84,25.89,25.96,26.02,26.11,26.20,26.27","0.6109,0.6103,0.6099,0.5953","1.0771,1.0254,1.0137,0.8838,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,9,1,9","48,16,48,48,16,16,48,48,48,48,48,48,48,48,48,48,48,48,48,16,16,16,48,48,48,16,16,16,16,16,16,16,48,48,48,16,16,16,48,48,16,16,48,48,48,48,48,16,48,48,48,16,16,48,48,48,48,16,16,16,16,16,16,16"
698,61.00,47.76,"8.65,13.67,15.98,17.33,18.15,18.81,19.31,19.94,20.47,20.90,21.20,21.49,21.74,21.96,22.21,22.52,22.82,23.00,23.20,23.38,23.53,23.71,24.02,24.23,24.49,24.71,24.81,24.94,25.09,25.23,25.33,25.50,25.64,25.73,25.86,25.95,26.05,26.16,26.34,26.53,26.66,26.80,26.88,26.99,27.18,27.28,26.96,27.08,27.19,27.67,27.74,27.84,27.90,27.96,27.60,27.68,28.19,28.27,28.34,28.41,28.50,28.60,28.68,28.24","0.5602,0.5601,0.5600,0.5581","1.0088,1.0010,0.9975,0.9932,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","14,5,12,5","3,17,17,17,17,3,3,17,3,3,3,17,17,17,3,3,17,3,17,3,3,17,17,17,17,17,19,17,17,23,3,23,23,23,3,17,17,17,17,23,23,17,23,17,17,23,17,17,19,17,17,3,23,23,3,17,19,23,17,3,17,17,23,3"
699,45.34,40.49,"9.18,12.47,13.60,14.61,15.69,15.86,16.68,16.75,17.23,17.60,17.92,18.18,18.45,18.72,19.05,19.37,19.67,19.85,20.07,20.21,20.38,20.59,20.79,21.01,21.21,21.35,21.52,21.62,21.74,21.88,22.04,22.20,22.34,22.46,22.59,22.67,22.76,22.87,23.00,23.11,23.19,23.31,23.41,23.47,23.54,23.61,23.73,23.81,23.85,23.97,24.05,24.08,24.14,24.17,24.28,24.33,24.39,24.53,24.59,24.65,24.73,24.80,24.88,24.96","0.8346,0.8340,0.8336,0.8045","1.0644,1.0098,0.9722,0.9532,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,14,0","9,57,57,9,57,57,57,9,57,9,57,9,57,57,9,9,57,9,57,9,57,57,57,9,57,57,57,9,57,57,57,9,57,57,57,9,57,57,57,9,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,9,57,9,9,9,9,57,9"
700,39.01,36.41,"10.03,12.95,14.67,15.65,16.69,17.60,18.11,18.41,18.91,19.20,19.45,19.73,20.04,20.34,20.57,20.73,21.01,21.19,21.33,21.50,21.68,21.87,22.02,22.16,22.35,22.47,22.59,22.71,22.85,22.97,23.08,23.21,23.34,23.45,23.56,23.66,23.76,23.85,23.94,24.07,24.17,24.28,24.38,24.48,24.54,24.63,24.70,24.81,24.90,25.01,25.10,25.18,25.24,25.29,25.36,25.48,25.56,25.66,25.75,25.82,25.87,25.92,25.98,26.07","0.9195,0.9187,0.9086,0.8360","1.0840,1.0713,1.0566,0.7876,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,8,0","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
701,50.64,39.86,"10.41,14.27,16.04,17.10,18.04,18.78,19.29,19.71,20.05,20.35,20.63,20.90,21.16,21.42,21.66,21.88,22.05,22.21,22.36,22.52,22.66,22.81,22.96,23.09,23.20,23.33,23.44,23.56,23.65,23.76,23.87,23.98,24.08,24.17,24.28,24.36,24.47,24.55,24.64,24.73,24.82,24.89,24.97,25.03,25.10,25.17,25.24,25.33,25.40,25.45,25.52,25.58,25.65,25.71,25.77,25.83,25.85,25.92,25.92,25.97,26.00,26.02,26.28,26.34","0.6231,0.6231,0.6206,0.6084","1.0498,1.0420,0.9727,0.9351,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,13","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26,26,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26,26,24,24,24,24,26,26,26,26,26,24,8,26,26,26,26,24"
702,55.08,44.60,"11.26,16.53,19.15,20.93,21.93,22.56,22.87,23.37,23.89,24.47,24.76,25.37,25.70,25.99,26.29,26.40,26.70,26.86,27.07,27.31,27.49,27.71,27.89,28.05,28.14,28.28,28.45,28.66,28.81,29.00,29.19,29.32,29.42,29.54,29.74,29.87,30.01,30.15,30.28,30.36,30.45,30.56,30.70,30.79,30.87,30.98,31.07,31.12,31.18,31.31,31.40,31.47,31.55,31.64,31.71,31.78,31.88,31.97,32.05,32.11,32.18,32.26,32.31,32.39","0.6953,0.6952,0.6949,0.6919","1.0498,1.0156,0.9824,0.9516,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","17,17,49,17,17,17,17,17,17,17,49,49,17,17,17,49,17,49,49,17,17,17,17,17,49,49,17,17,17,17,17,17,49,49,17,17,17,17,17,17,49,17,49,49,17,17,17,17,49,17,17,49,17,17,17,17,17,17,49,49,17,17,17,17"
703,54.59,44.00,"9.55,14.62,17.17,18.33,19.36,20.19,20.79,21.36,21.80,22.17,22.62,23.03,23.40,23.72,24.06,24.35,24.57,24.80,25.10,25.36,25.63,25.84,26.05,26.23,26.39,26.54,26.73,26.94,27.12,27.27,27.40,27.51,27.62,27.74,27.90,28.05,28.22,28.33,28.44,28.51,28.59,28.70,28.83,28.96,29.08,29.18,29.27,29.33,29.41,29.50,29.62,29.72,29.83,29.93,30.01,30.07,30.14,30.24,30.37,30.47,30.56,30.64,30.72,30.77","0.6358,0.6352,0.6347,0.6197","1.0576,1.0225,1.0137,0.9063,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,9,1,9","26,48,16,16,48,48,48,26,16,16,48,16,48,26,16,26,16,16,16,48,16,48,16,16,16,16,16,48,16,16,26,26,16,48,48,16,48,16,16,26,16,48,48,48,16,16,16,16,48,48,48,16,48,16,16,26,48,48,48,48,48,26,16,26"
704,45.13,39.11,"11.18,15.83,17.97,19.45,20.58,21.58,22.50,22.99,23.39,23.78,24.18,24.34,24.75,24.97,25.36,25.69,25.83,25.92,26.10,26.32,26.56,26.79,27.04,27.05,27.24,27.25,27.27,27.28,27.49,27.51,27.52,27.53,27.55,27.64,27.82,27.98,28.12,28.15,28.17,28.20,28.39,28.50,28.60,28.69,28.72,28.82,28.87,28.95,29.03,29.13,29.25,29.37,29.51,29.62,29.76,29.87,29.96,30.09,30.22,30.35,30.46,30.57,30.68,30.77","0.7242,0.7240,0.7061,0.7016","1.0625,1.0566,0.9922,0.8891,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,1,9,9","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27,25,27,27,27,25,27,27,27,27,25,25,25,25,27,27,27,25,25,25,25,27,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
