ue,stage,C_TRX_UE,C_TRX_BS,C_TRX,C_Layer_no_power,C_Layer,C_ABM_hist,lambda_bs_beam,lambda_ue_beam,ue_beams,bs_pattern,bs_layer_pattern,bs_beams_abm
1419,Stage4,46.32,16.39,16.39,,15.84,8.20;10.36;11.06;11.57;11.97;12.30;12.58;12.83;13.01;13.15;13.27;13.39;13.49;13.60;13.72;13.83;13.92;14.00;14.07;14.14;14.20;14.27;14.34;14.42;14.48;14.53;14.58;14.63;14.68;14.72;14.78;14.83;14.88;14.92;14.96;15.00;15.03;15.07,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1420,Stage1,36.35,,,,,,,,0,,,
1420,Stage2,36.35,16.68,,,,,,,0,0,,
1420,PowerOpt,36.35,16.68,16.68,,,,"149.09,84.54,16.75,2.22,1.59,1.02,0.33,0.20,0.10,0.05,0.04,0.02",1.00,0,0,,
1420,Stage3,36.35,16.68,16.68,16.43,,,,,0,0,24,
1420,Stage3_PowerOpt,36.35,16.68,16.68,,16.43,,"37.54,21.22,4.18,0.55,0.26,0.15,0.05,0.03,0.01",1.00,0,0,24,
1420,Stage4,36.35,16.68,16.68,,16.43,8.09;10.76;11.52;12.07;12.50;12.86;13.16;13.42;13.60;13.74;13.86;13.97;14.08;14.19;14.30;14.42;14.52;14.60;14.66;14.73;14.79;14.86;14.93;15.01;15.07;15.13;15.18;15.22;15.27;15.32;15.37;15.42;15.47;15.52;15.55;15.59;15.63,,,0,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1421,Stage1,35.34,,,,,,,,4,,,
1421,Stage2,35.34,16.29,,,,,,,4,0,,
1421,PowerOpt,35.34,16.29,16.29,,,,"173.77,69.68,11.30,1.09,0.05,0.03,0.02",1.00,4,0,,
1421,Stage3,35.34,16.29,16.29,16.28,,,,,4,0,"32,33",
1421,Stage3_PowerOpt,35.34,16.29,16.29,,16.28,,"43.53,17.33,2.83,0.27,0.01",1.00,4,0,"32,33",
1421,Stage4,35.34,16.29,16.29,,16.28,8.16;10.63;11.42;11.99;12.42;12.76;13.05;13.28;13.46;13.60;13.72;13.84;13.95;14.06;14.17;14.28;14.37;14.45;14.52;14.59;14.66;14.73;14.79;14.87;14.93;14.98;15.03;15.08;15.13;15.18;15.23;15.28;15.33;15.37;15.41;15.45;15.48,,,4,0,"32,33","33,32,32,33,33,33,32,32,32,32,32,32,33,33,32,32,32,32,32,32,32,32,32,33,32,32,33,33,32,32,32,32,32,32,32,33,32"
1422,Stage1,47.53,,,,,,,,"5,9,9",,,
1422,Stage2,47.53,35.07,,,,,,,"5,9,9","12,0",,
1422,PowerOpt,47.53,35.07,35.07,,,,"97.87,90.66,25.56,25.16,4.33,4.00,3.16,2.46,1.86,0.90","2.32,0.64,0.04","5,9,9","12,0",,
1422,Stage3,47.53,35.07,35.07,34.84,,,,,"5,9,9","12,0","32,54,32",
1422,Stage3_PowerOpt,47.53,35.07,35.07,,34.84,,"27.26,21.00,6.84,5.59,0.92,0.90,0.74,0.38,0.25,0.11","2.42,0.56,0.02","5,9,9","12,0","32,54,32",
1422,Stage4,47.53,35.07,35.07,,34.84,9.89;16.31;18.97;20.94;23.00;23.97;24.88;25.49;26.06;26.48;26.94;27.33;27.72;28.05;28.39;28.70;28.96;29.24;29.45;29.77;29.96;30.13;30.37;30.54;30.74;30.96;31.13;31.25;31.46;31.58;31.76;31.93;32.12;32.26;32.36;32.46;32.65;32.79;32.91;33.04;33.13,,,"5,9,9","12,0","32,54,32","54,32,32,54,32,54,32,54,54,32,32,32,32,54,32,32,32,32,32,32,32,54,32,32,54,32,32,32,54,32,54,32,54,32,32,54,32,32,32,32,54"
1423,Stage1,41.70,,,,,,,,4,,,
1423,Stage2,41.70,16.16,,,,,,,4,0,,
1423,PowerOpt,41.70,16.16,16.16,,,,"199.45,46.99,6.82,0.93,0.51,0.46,0.38,0.17,0.16,0.02,0.02,0.02",1.00,4,0,,
1423,Stage3,41.70,16.16,16.16,16.15,,,,,4,0,32,
1423,Stage3_PowerOpt,41.70,16.16,16.16,,16.15,,"50.00,11.78,1.71,0.14,0.13,0.09,0.07,0.04,0.02",1.00,4,0,32,
1423,Stage4,41.70,16.16,16.16,,16.15,8.15;10.54;11.28;11.82;12.24;12.59;12.89;13.15;13.33;13.47;13.59;13.69;13.80;13.91;14.03;14.14;14.24;14.32;14.39;14.45;14.51;14.58;14.65;14.73;14.80;14.85;14.90;14.94;14.99;15.04;15.09;15.15;15.20;15.24;15.27;15.31;15.34;15.38,,,4,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1424,Stage1,29.64,,,,,,,,0,,,
1424,Stage2,29.64,16.58,,,,,,,0,0,,
1424,PowerOpt,29.64,16.58,16.58,,,,"174.38,67.92,11.24,1.31,0.51,0.30,0.18,0.07,0.04",1.00,0,0,,
1424,Stage3,29.64,16.58,16.58,16.47,,,,,0,0,24,
1424,Stage3_PowerOpt,29.64,16.58,16.58,,16.47,,"43.59,17.03,2.82,0.32,0.13,0.05,0.03",1.00,0,0,24,
1424,Stage4,29.64,16.58,16.58,,16.47,7.93;10.91;11.66;12.19;12.61;12.94;13.22;13.46;13.65;13.80;13.92;14.03;14.14;14.24;14.35;14.46;14.56;14.65;14.72;14.78;14.85;14.91;14.98;15.05;15.12;15.18;15.23;15.27;15.32;15.36;15.41;15.47;15.52;15.56;15.60;15.64;15.67,,,0,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1425,Stage1,29.21,,,,,,,,0,,,
1425,Stage2,29.21,16.41,,,,,,,0,0,,
1425,PowerOpt,29.21,16.41,16.41,,,,"207.77,43.75,2.55,1.29,0.29,0.19,0.06,0.03",1.00,0,0,,
1425,Stage3,29.21,16.41,16.41,16.34,,,,,0,0,24,
1425,Stage3_PowerOpt,29.21,16.41,16.41,,16.34,,"51.97,10.96,0.64,0.32,0.07,0.02",1.00,0,0,24,
1425,Stage4,29.21,16.41,16.41,,16.34,7.99;10.77;11.51;12.03;12.45;12.79;13.07;13.32;13.51;13.66;13.78;13.89;13.99;14.10;14.21;14.32;14.42;14.51;14.58;14.64;14.70;14.77;14.83;14.91;14.98;15.04;15.09;15.13;15.18;15.22;15.27;15.33;15.38;15.42;15.46;15.50;15.53,,,0,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1426,Stage1,50.80,,,,,,,,5,,,
1426,Stage2,50.80,16.27,,,,,,,5,0,,
1426,PowerOpt,50.80,16.27,16.27,,,,"163.00,37.83,12.48,10.28,8.40,7.98,4.82,4.66,2.04,1.35,1.03,0.42,0.26,0.23,0.21,0.19,0.18,0.10,0.09,0.07,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01",1.00,5,0,,
1426,Stage3,50.80,16.27,16.27,15.75,,,,,5,0,8,
1426,Stage3_PowerOpt,50.80,16.27,16.27,,15.75,,"49.80,11.51,1.44,0.41,0.24,0.21,0.16,0.09,0.06,0.02,0.02",1.00,5,0,8,
1426,Stage4,50.80,16.27,16.27,,15.75,8.20;10.09;10.82;11.36;11.80;12.15;12.44;12.70;12.89;13.03;13.15;13.26;13.37;13.48;13.59;13.71;13.81;13.89;13.96;14.02;14.09;14.15;14.22;14.30;14.37;14.42;14.47;14.52;14.56;14.61;14.66;14.72;14.77;14.82;14.86;14.89;14.93;14.96;15.01,,,5,0,8,"8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8"
1427,Stage1,54.22,,,,,,,,5,,,
1427,Stage2,54.22,16.06,,,,,,,5,0,,
1427,PowerOpt,54.22,16.06,16.06,,,,"143.29,44.87,11.48,11.37,10.72,7.40,7.09,4.43,3.08,2.23,2.16,1.56,1.41,1.13,0.99,0.62,0.56,0.41,0.25,0.16,0.12,0.11,0.07,0.06,0.05,0.05,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01",1.00,5,0,,
1427,Stage3,54.22,16.06,16.06,15.46,,,,,5,0,8,
1427,Stage3_PowerOpt,54.22,16.06,16.06,,15.46,,"46.21,14.47,1.41,0.72,0.33,0.23,0.21,0.15,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.01",1.00,5,0,8,
1427,Stage4,54.22,16.06,16.06,,15.46,8.16;9.90;10.62;11.14;11.55;11.88;12.16;12.40;12.60;12.75;12.87;12.98;13.08;13.19;13.30;13.41;13.51;13.60;13.67;13.73;13.79;13.86;13.92;14.00;14.07;14.13;14.18;14.22;14.27;14.32;14.36;14.42;14.47;14.52;14.56;14.59;14.63;14.67;14.71,,,5,0,8,"8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8"
1428,Stage1,37.60,,,,,,,,4,,,
1428,Stage2,37.60,16.22,,,,,,,4,0,,
1428,PowerOpt,37.60,16.22,16.22,,,,"199.85,48.24,7.13,0.29,0.23,0.06,0.02,0.02,0.02,0.01,0.01",1.00,4,0,,
1428,Stage3,37.60,16.22,16.22,16.21,,,,,4,0,32,
1428,Stage3_PowerOpt,37.60,16.22,16.22,,16.21,,"50.02,12.08,1.78,0.07",1.00,4,0,32,
1428,Stage4,37.60,16.22,16.22,,16.21,8.09;10.65;11.38;11.92;12.33;12.67;12.96;13.21;13.40;13.54;13.66;13.77;13.88;13.98;14.09;14.21;14.31;14.39;14.46;14.52;14.58;14.65;14.72;14.80;14.86;14.92;14.97;15.01;15.06;15.10;15.15;15.21;15.26;15.30;15.34;15.38;15.41,,,4,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1429,Stage1,42.65,,,,,,,,"0,4,9",,,
1429,Stage2,42.65,34.51,,,,,,,"0,4,9",0,,
1429,PowerOpt,42.65,34.51,34.51,,,,"197.60,38.76,7.91,4.31,3.45,1.52,0.98,0.38,0.31,0.22,0.17,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01","2.87,0.12,0.01","0,4,9",0,,
1429,Stage3,42.65,34.51,34.51,32.24,,,,,"0,4,9",0,"16,24",
1429,Stage3_PowerOpt,42.65,34.51,34.51,,32.24,,"49.13,9.67,2.36,1.05,1.01,0.38,0.10,0.09,0.07,0.05,0.03,0.01","2.86,0.13,0.01","0,4,9",0,"16,24",
1429,Stage4,42.65,34.51,34.51,,32.24,10.11;14.57;16.92;18.47;19.65;20.74;21.79;22.61;23.38;23.89;24.31;24.69;25.04;25.38;25.73;26.08;26.42;26.68;26.88;27.08;27.28;27.47;27.67;27.88;28.12;28.30;28.48;28.63;28.78;28.92;29.06;29.24;29.41;29.54;29.64;29.77;29.90;30.01;30.12;30.22;30.35;30.44;30.51;30.60;30.69,,,"0,4,9",0,"16,24","24,24,24,24,24,16,24,16,16,16,16,16,16,24,24,24,24,16,16,16,16,16,24,16,24,16,24,24,16,24,16,24,24,16,16,16,16,16,16,16,24,16,24,16,16"
1430,Stage1,37.14,,,,,,,,"0,9,4",,,
1430,Stage2,37.14,31.06,,,,,,,"0,9,4",0,,
1430,PowerOpt,37.14,31.06,31.06,,,,"210.14,41.46,2.59,0.85,0.44,0.23,0.09,0.06,0.04,0.01,0.01","2.94,0.05,0.01","0,9,4",0,,
1430,Stage3,37.14,31.06,31.06,28.27,,,,,"0,9,4",0,"16,24",
1430,Stage3_PowerOpt,37.14,31.06,31.06,,28.27,,"52.67,10.36,0.62,0.21,0.06,0.04,0.01","2.94,0.05,0.00","0,9,4",0,"16,24",
1430,Stage4,37.14,31.06,31.06,,28.27,10.17;12.70;14.46;15.81;16.91;17.83;18.62;19.33;19.90;20.36;20.67;20.95;21.21;21.48;21.77;22.14;22.57;22.86;23.08;23.26;23.45;23.62;23.82;24.05;24.32;24.48;24.67;24.83;24.96;25.08;25.23;25.40;25.61;25.72;25.80;25.90;26.02;26.13;26.25;26.42;26.60;26.69;26.75;26.82;26.89,,,"0,9,4",0,"16,24","24,24,24,24,24,24,24,24,16,16,16,16,16,24,24,24,24,24,16,16,24,16,24,24,24,16,16,16,16,16,24,24,24,24,16,16,16,16,16,24,24,24,24,24,24"
1431,Stage1,43.22,,,,,,,,0,,,
1431,Stage2,43.22,16.74,,,,,,,0,0,,
1431,PowerOpt,43.22,16.74,16.74,,,,"158.72,43.71,32.77,16.85,1.67,1.22,0.43,0.24,0.19,0.06,0.06,0.02,0.02,0.01",1.00,0,0,,
1431,Stage3,43.22,16.74,16.74,16.52,,,,,0,0,24,
1431,Stage3_PowerOpt,43.22,16.74,16.74,,16.52,,"37.95,10.58,9.47,4.94,0.49,0.29,0.12,0.06,0.05,0.02,0.01",1.00,0,0,24,
1431,Stage4,43.22,16.74,16.74,,16.52,8.04;10.81;11.57;12.11;12.52;12.85;13.13;13.37;13.58;13.74;13.88;14.00;14.12;14.23;14.35;14.46;14.56;14.65;14.73;14.81;14.88;14.95;15.02;15.09;15.16;15.22;15.27;15.32;15.37;15.42;15.47;15.52;15.57;15.61;15.65;15.69;15.73,,,0,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1432,Stage1,32.89,,,,,,,,4,,,
1432,Stage2,32.89,16.47,,,,,,,4,0,,
1432,PowerOpt,32.89,16.47,16.47,,,,"184.62,59.26,9.26,2.14,0.47,0.12,0.05,0.01",1.00,4,0,,
1432,Stage3,32.89,16.47,16.47,16.46,,,,,4,0,24,
1432,Stage3_PowerOpt,32.89,16.47,16.47,,16.46,,"46.16,14.82,2.32,0.53,0.12,0.03,0.01",1.00,4,0,24,
1432,Stage4,32.89,16.47,16.47,,16.46,7.87;10.94;11.67;12.18;12.58;12.90;13.18;13.42;13.63;13.77;13.89;14.00;14.11;14.21;14.32;14.43;14.53;14.62;14.69;14.75;14.81;14.88;14.94;15.02;15.09;15.15;15.20;15.24;15.29;15.33;15.38;15.44;15.49;15.54;15.58;15.61;15.65,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1433,Stage1,33.98,,,,,,,,5,,,
1433,Stage2,33.98,16.11,,,,,,,5,0,,
1433,PowerOpt,33.98,16.11,16.11,,,,"196.44,51.55,3.59,3.52,0.54,0.14,0.03,0.03,0.03,0.03,0.01,0.01",1.00,5,0,,
1433,Stage3,33.98,16.11,16.11,16.09,,,,,5,0,24,
1433,Stage3_PowerOpt,33.98,16.11,16.11,,16.09,,"49.14,12.90,0.89,0.88,0.13,0.03",1.00,5,0,24,
1433,Stage4,33.98,16.11,16.11,,16.09,8.14;10.49;11.21;11.74;12.16;12.51;12.81;13.07;13.27;13.42;13.54;13.64;13.74;13.84;13.96;14.07;14.18;14.27;14.33;14.40;14.45;14.52;14.58;14.66;14.73;14.79;14.84;14.89;14.93;14.97;15.02;15.07;15.13;15.18;15.22;15.25;15.29;15.32,,,5,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1434,Stage1,43.93,,,,,,,,4,,,
1434,Stage2,43.93,16.25,,,,,,,4,0,,
1434,PowerOpt,43.93,16.25,16.25,,,,"212.48,35.60,4.05,1.67,0.86,0.31,0.21,0.17,0.15,0.09,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01",1.00,4,0,,
1434,Stage3,43.93,16.25,16.25,16.22,,,,,4,0,24,
1434,Stage3_PowerOpt,43.93,16.25,16.25,,16.22,,"53.41,8.95,1.02,0.29,0.20,0.05,0.04,0.02",1.00,4,0,24,
1434,Stage4,43.93,16.25,16.25,,16.22,8.09;10.63;11.37;11.91;12.34;12.69;12.98;13.23;13.41;13.55;13.67;13.78;13.89;14.00;14.11;14.23;14.32;14.40;14.47;14.53;14.60;14.66;14.73;14.81;14.87;14.93;14.98;15.02;15.07;15.12;15.17;15.22;15.27;15.31;15.35;15.39;15.42,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1435,Stage1,52.66,,,,,,,,0,,,
1435,Stage2,52.66,16.85,,,,,,,0,0,,
1435,PowerOpt,52.66,16.85,16.85,,,,"117.72,67.81,29.20,25.17,7.94,2.23,2.06,1.96,0.59,0.41,0.40,0.12,0.08,0.07,0.04,0.04,0.02,0.02,0.02,0.02,0.01",1.00,0,0,,
1435,Stage3,52.66,16.85,16.85,16.50,,,,,0,0,32,
1435,Stage3_PowerOpt,52.66,16.85,16.85,,16.50,,"35.80,11.94,8.79,4.17,1.29,0.68,0.59,0.33,0.12,0.10,0.07,0.04,0.02,0.01,0.01,0.01",1.00,0,0,32,
1435,Stage4,52.66,16.85,16.85,,16.50,8.12;10.74;11.53;12.09;12.52;12.86;13.14;13.38;13.60;13.77;13.91;14.03;14.15;14.27;14.38;14.49;14.58;14.66;14.74;14.81;14.87;14.94;15.01;15.08;15.14;15.20;15.25;15.29;15.34;15.39;15.44;15.49;15.54;15.59;15.63;15.67;15.70,,,0,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1436,Stage1,47.39,,,,,,,,0,,,
1436,Stage2,47.39,16.53,,,,,,,0,0,,
1436,PowerOpt,47.39,16.53,16.53,,,,"169.96,53.56,11.72,9.28,4.20,2.38,1.78,1.13,0.85,0.26,0.23,0.15,0.14,0.08,0.07,0.04,0.03,0.01",1.00,0,0,,
1436,Stage3,47.39,16.53,16.53,16.45,,,,,0,0,24,
1436,Stage3_PowerOpt,47.39,16.53,16.53,,16.45,,"43.34,13.72,3.01,1.45,1.02,0.45,0.37,0.27,0.15,0.06,0.04,0.04,0.02,0.02",1.00,0,0,24,
1436,Stage4,47.39,16.53,16.53,,16.45,8.04;10.79;11.54;12.08;12.50;12.84;13.13;13.38;13.58;13.73;13.86;13.98;14.09;14.20;14.31;14.42;14.52;14.60;14.67;14.74;14.80;14.87;14.93;15.01;15.08;15.13;15.18;15.23;15.28;15.32;15.37;15.42;15.48;15.52;15.56;15.60;15.64,,,0,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1437,Stage1,48.99,,,,,,,,4,,,
1437,Stage2,48.99,16.60,,,,,,,4,0,,
1437,PowerOpt,48.99,16.60,16.60,,,,"172.43,57.08,11.16,7.09,2.88,1.63,1.24,1.09,0.57,0.25,0.12,0.10,0.07,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01",1.00,4,0,,
1437,Stage3,48.99,16.60,16.60,16.51,,,,,4,0,24,
1437,Stage3_PowerOpt,48.99,16.60,16.60,,16.51,,"44.11,14.64,1.86,1.61,0.74,0.32,0.28,0.16,0.14,0.04,0.02,0.02",1.00,4,0,24,
1437,Stage4,48.99,16.60,16.60,,16.51,7.90;10.93;11.66;12.18;12.59;12.91;13.19;13.42;13.63;13.79;13.92;14.04;14.15;14.25;14.36;14.46;14.57;14.65;14.73;14.80;14.86;14.92;14.99;15.06;15.13;15.19;15.24;15.29;15.34;15.38;15.43;15.48;15.54;15.58;15.62;15.66;15.70,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1438,Stage1,52.47,,,,,,,,4,,,
1438,Stage2,52.47,16.32,,,,,,,4,0,,
1438,PowerOpt,52.47,16.32,16.32,,,,"157.78,42.69,21.60,9.79,7.04,5.05,2.92,2.68,1.87,1.46,0.99,0.85,0.22,0.18,0.17,0.16,0.10,0.10,0.08,0.06,0.04,0.03,0.02,0.02,0.02",1.00,4,0,,
1438,Stage3,52.47,16.32,16.32,16.15,,,,,4,0,24,
1438,Stage3_PowerOpt,52.47,16.32,16.32,,16.15,,"42.09,11.43,3.34,2.62,1.10,0.95,0.77,0.71,0.34,0.27,0.19,0.04,0.03,0.03,0.02,0.02,0.01,0.01",1.00,4,0,24,
1438,Stage4,52.47,16.32,16.32,,16.15,8.18;10.51;11.25;11.78;12.20;12.53;12.81;13.04;13.26;13.43;13.56;13.68;13.80;13.91;14.02;14.12;14.22;14.31;14.38;14.45;14.51;14.58;14.65;14.71;14.78;14.84;14.89;14.94;14.99;15.03;15.08;15.14;15.19;15.23;15.27;15.31;15.35,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1439,Stage1,51.90,,,,,,,,4,,,
1439,Stage2,51.90,15.83,,,,,,,4,0,,
1439,PowerOpt,51.90,15.83,15.83,,,,"146.21,46.56,33.81,14.26,6.48,3.62,1.55,0.83,0.83,0.75,0.31,0.23,0.20,0.18,0.08,0.04,0.02",1.00,4,0,,
1439,Stage3,51.90,15.83,15.83,15.67,,,,,4,0,24,
1439,Stage3_PowerOpt,51.90,15.83,15.83,,15.67,,"39.01,12.46,6.30,2.61,1.74,0.96,0.30,0.21,0.20,0.08,0.05,0.02,0.02",1.00,4,0,24,
1439,Stage4,51.90,15.83,15.83,,15.67,8.11;10.12;10.91;11.44;11.84;12.17;12.42;12.63;12.80;12.95;13.08;13.21;13.33;13.44;13.54;13.64;13.73;13.81;13.89;13.96;14.03;14.10;14.17;14.23;14.29;14.35;14.40;14.45;14.51;14.56;14.61;14.65;14.70;14.74;14.78;14.82;14.86;14.90,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1440,Stage1,51.03,,,,,,,,4,,,
1440,Stage2,51.03,15.64,,,,,,,4,11,,
1440,PowerOpt,51.03,15.64,15.64,,,,"119.35,50.83,31.67,26.98,11.92,8.48,2.71,2.58,0.83,0.54,0.05",1.00,4,11,,
1440,Stage3,51.03,15.64,15.64,15.26,,,,,4,11,"24,24,24,24,6",
1440,Stage3_PowerOpt,51.03,15.64,15.64,,15.26,,"31.79,9.61,7.48,5.90,5.24,1.93,1.48,0.24,0.16,0.13,0.01",1.00,4,11,"24,24,24,24,6",
1440,Stage4,51.03,15.64,15.64,,15.26,7.92;9.85;10.67;11.13;11.49;11.76;12.00;12.21;12.40;12.55;12.69;12.82;12.94;13.04;13.14;13.24;13.34;13.42;13.50;13.58;13.65;13.72;13.78;13.84;13.91;13.97;14.02;14.07;14.13;14.17;14.22;14.27;14.32;14.36;14.40;14.45;14.49;14.52,,,4,11,"24,24,24,24,6","24,6,24,24,24,24,24,6,24,24,24,24,6,24,24,24,24,24,24,24,24,6,24,24,24,24,24,24,24,24,6,24,24,24,24,24,24,24"
1447,Stage1,41.27,,,,,,,,"0,5,4",,,
1447,Stage2,41.27,32.90,,,,,,,"0,5,4",0,,
1447,PowerOpt,41.27,32.90,32.89,,,,"141.91,72.62,7.33,6.19,4.32,2.97,2.81,2.58,1.90,1.42,1.35,1.31,1.15,1.02,0.91,0.72,0.62,0.56,0.45,0.39,0.35,0.32,0.27,0.24,0.22,0.20,0.19,0.16,0.14,0.14,0.13,0.12,0.08,0.07,0.07,0.07,0.06,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01","2.97,0.03,0.00","0,5,4",0,,
1447,Stage3,41.27,32.90,32.89,29.20,,,,,"0,5,4",0,"32,16,16,32",
1447,Stage3_PowerOpt,41.27,32.90,32.89,,29.20,,"35.16,18.46,3.25,1.72,1.35,0.91,0.79,0.55,0.49,0.37,0.27,0.16,0.09,0.06,0.06,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01","2.97,0.03,0.00","0,5,4",0,"32,16,16,32",
1447,Stage4,41.27,32.90,32.89,,29.20,7.71;13.35;14.94;16.50;17.44;18.41;19.15;19.90;20.55;21.07;21.46;21.85;22.19;22.54;22.84;23.15;23.42;23.69;23.91;24.10;24.30;24.50;24.71;24.91;25.10;25.28;25.43;25.59;25.73;25.86;26.02;26.17;26.31;26.45;26.57;26.69;26.80;26.93;27.03;27.14;27.23;27.36;27.47;27.56;27.65;27.74,,,"0,5,4",0,"32,16,16,32","16,32,16,32,16,32,32,32,32,16,32,16,32,16,16,32,16,16,32,16,32,32,32,16,32,16,16,16,16,16,32,32,16,32,16,32,32,16,32,16,16,32,32,16,16,16"
1448,Stage1,45.53,,,,,,,,"0,4,5",,,
1448,Stage2,45.53,35.50,,,,,,,"0,4,5",0,,
1448,PowerOpt,45.53,35.50,35.50,,,,"102.39,39.31,34.23,18.98,12.18,10.26,8.93,8.48,7.26,2.19,2.01,1.97,1.68,1.02,0.91,0.88,0.71,0.53,0.41,0.35,0.22,0.21,0.16,0.15,0.11,0.09,0.08,0.07,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01","2.93,0.05,0.02","0,4,5",0,,
1448,Stage3,45.53,35.50,35.50,31.28,,,,,"0,4,5",0,"23,56,32,16,23",
1448,Stage3_PowerOpt,45.53,35.50,35.50,,31.28,,"22.77,18.35,8.98,4.86,2.34,2.11,1.25,0.65,0.56,0.45,0.39,0.22,0.20,0.19,0.14,0.11,0.10,0.09,0.08,0.03,0.02,0.02,0.02,0.01,0.01,0.01","2.95,0.03,0.01","0,4,5",0,"23,56,32,16,23",
1448,Stage4,45.53,35.50,35.50,,31.28,8.61;14.29;16.43;18.05;19.53;20.58;21.40;22.09;22.67;23.12;23.53;23.94;24.28;24.61;24.95;25.27;25.57;25.81;26.05;26.28;26.48;26.67;26.87;27.07;27.27;27.44;27.59;27.73;27.87;28.02;28.17;28.32;28.46;28.59;28.72;28.84;28.95;29.05;29.18;29.29;29.41;29.51;29.62;29.72;29.81,,,"0,4,5",0,"23,56,32,16,23","23,23,32,56,23,23,32,16,16,23,16,32,23,23,23,32,32,23,32,16,56,23,23,23,23,16,56,23,16,32,23,16,16,32,23,16,23,23,32,16,32,23,32,16,16"
1449,Stage1,33.16,,,,,,,,"4,0,9",,,
1449,Stage2,33.16,25.08,,,,,,,"4,0,9",4,,
1449,PowerOpt,33.16,25.08,25.08,,,,"193.41,53.50,7.58,1.12,0.11,0.07,0.05,0.04,0.03,0.02","2.99,0.01,0.00","4,0,9",4,,
1449,Stage3,33.16,25.08,25.08,23.63,,,,,"4,0,9",4,"41,41,54,41,23",
1449,Stage3_PowerOpt,33.16,25.08,25.08,,23.63,,"48.18,13.10,2.00,0.29,0.27,0.06,0.03,0.02,0.01","2.99,0.01,0.00","4,0,9",4,"41,41,54,41,23",
