ue,stage,C_TRX_UE,C_TRX_BS,C_TRX,C_Layer_no_power,C_Layer,C_ABM_hist,lambda_bs_beam,lambda_ue_beam,ue_beams,bs_pattern,bs_layer_pattern,bs_beams_abm
867,Stage4,39.39,33.58,33.58,,30.59,9.62;14.08;16.18;17.54;18.81;20.08;20.86;21.62;22.20;22.61;23.03;23.38;23.70;24.01;24.34;24.69;24.97;25.19;25.39;25.59;25.77;25.97;26.17;26.39;26.60;26.76;26.91;27.06;27.20;27.34;27.48;27.63;27.78;27.89;28.01;28.12;28.21;28.32;28.43;28.56;28.68;28.79;28.89;28.99;29.08,,,"4,0,9",0,"24,48,25,24","25,48,25,24,48,25,25,24,25,48,24,24,48,24,48,25,25,25,48,24,24,24,48,25,24,24,24,24,24,48,48,25,48,25,25,48,25,24,25,24,24,24,24,24,25"
868,Stage1,34.69,,,,,,,,4,,,
868,Stage2,34.69,16.45,,,,,,,4,4,,
868,PowerOpt,34.69,16.45,16.45,,,,"186.63,56.04,6.32,3.53,1.80,0.93,0.29,0.14,0.09,0.05,0.05,0.04",1.00,4,4,,
868,Stage3,34.69,16.45,16.45,16.41,,,,,4,4,25,
868,Stage3_PowerOpt,34.69,16.45,16.45,,16.41,,"46.52,14.26,1.46,0.89,0.46,0.21,0.07,0.03,0.03,0.01,0.01,0.01",1.00,4,4,25,
868,Stage4,34.69,16.45,16.45,,16.41,7.94;10.91;11.63;12.14;12.53;12.86;13.14;13.38;13.58;13.73;13.86;13.96;14.07;14.17;14.27;14.38;14.49;14.58;14.65;14.71;14.78;14.84;14.90;14.97;15.05;15.11;15.16;15.21;15.25;15.29;15.34;15.39;15.45;15.50;15.54;15.57;15.61,,,4,4,25,"25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
869,Stage1,30.60,,,,,,,,"4,0,0",,,
869,Stage2,30.60,25.86,,,,,,,"4,0,0",4,,
869,PowerOpt,30.60,25.86,25.86,,,,"200.78,41.07,6.94,4.13,1.36,0.97,0.35,0.23,0.05,0.04,0.01","2.99,0.01,0.00","4,0,0",4,,
869,Stage3,30.60,25.86,25.86,25.69,,,,,"4,0,0",4,24,
869,Stage3_PowerOpt,30.60,25.86,25.86,,25.69,,"49.33,10.46,1.70,1.63,0.39,0.27,0.09,0.08,0.02,0.01","2.98,0.02,0.00","4,0,0",4,24,
869,Stage4,30.60,25.86,25.86,,25.69,6.09;12.89;14.70;16.05;17.07;17.83;18.41;18.92;19.32;19.63;19.89;20.13;20.36;20.58;20.79;21.04;21.26;21.43;21.57;21.71;21.80;21.92;21.99;22.22;22.42;22.54;22.64;22.74;22.84;22.94;23.03;23.15;23.29;23.38;23.47;23.56;23.64;23.73;23.80;23.90;23.99;24.09;24.18;24.24;24.34;24.41,,,"4,0,0",4,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
873,Stage1,53.18,,,,,,,,"5,9,0",,,
873,Stage2,53.18,39.33,,,,,,,"5,9,0",12,,
873,PowerOpt,53.18,39.33,39.33,,,,"89.09,40.87,26.28,22.76,20.87,14.43,11.26,10.74,5.22,4.69,3.06,2.38,1.42,1.17,0.68,0.36,0.30,0.15,0.08,0.06,0.03,0.02,0.01","2.54,0.31,0.14","5,9,0",12,,
873,Stage3,53.18,39.33,39.33,39.75,,,,,"5,9,0",12,39,
873,Stage3_PowerOpt,53.18,39.33,39.33,,39.75,,"22.83,10.30,6.23,5.37,5.30,3.69,2.82,2.68,1.23,1.12,0.75,0.62,0.35,0.30,0.17,0.09,0.07,0.04,0.02,0.02","2.55,0.31,0.14","5,9,0",12,39,
873,Stage4,53.18,39.33,39.33,,39.75,10.20;17.37;22.95;25.81;27.33;28.54;29.52;30.35;30.83;31.24;31.64;32.00;32.32;32.66;32.98;33.33;33.60;33.83;34.05;34.27;34.46;34.67;34.87;35.10;35.29;35.45;35.62;35.76;35.91;36.06;36.21;36.38;36.53;36.67;36.80;36.91;37.03;37.15;37.27;37.42;37.54;37.66;37.77,,,"5,9,0",12,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
874,Stage1,52.72,,,,,,,,"5,9,0",,,
874,Stage2,52.72,39.18,,,,,,,"5,9,0",12,,
874,PowerOpt,52.72,39.18,39.18,,,,"94.84,41.32,26.15,18.62,18.19,14.10,10.75,8.76,6.03,4.61,3.55,2.39,2.06,1.40,0.92,0.72,0.51,0.28,0.19,0.17,0.13,0.09,0.05,0.05,0.03,0.03,0.02,0.01","2.57,0.28,0.15","5,9,0",12,,
874,Stage3,52.72,39.18,39.18,39.43,,,,,"5,9,0",12,39,
874,Stage3_PowerOpt,52.72,39.18,39.18,,39.43,,"24.56,10.65,6.05,4.77,4.51,3.52,2.47,1.98,1.47,1.08,0.82,0.59,0.49,0.34,0.19,0.15,0.12,0.06,0.04,0.04,0.03,0.02,0.01","2.58,0.27,0.15","5,9,0",12,39,
874,Stage4,52.72,39.18,39.18,,39.43,10.15;17.20;22.48;25.20;26.83;28.07;29.02;29.82;30.31;30.74;31.14;31.49;31.84;32.19;32.53;32.88;33.16;33.40;33.64;33.84;34.06;34.27;34.49;34.72;34.92;35.10;35.27;35.42;35.57;35.73;35.89;36.07;36.22;36.36;36.48;36.60;36.73;36.85;36.97;37.13;37.25;37.36;37.47,,,"5,9,0",12,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
875,Stage1,29.83,,,,,,,,"9,1",,,
875,Stage2,29.83,26.82,,,,,,,"9,1",11,,
875,PowerOpt,29.83,26.82,26.82,,,,"44.19,29.85,24.62,23.86,20.64,15.57,14.50,12.81,10.30,8.79,8.17,6.80,6.09,5.66,5.31,4.05,2.36,2.11,1.95,1.62,1.54,1.12,1.07,0.97,0.83,0.68,0.52","1.92,0.08","9,1",11,,
875,Stage3,29.83,26.82,26.82,26.66,,,,,"9,1",11,30,
875,Stage3_PowerOpt,29.83,26.82,26.82,,26.66,,"11.48,7.74,6.24,6.09,4.92,3.85,3.36,3.24,2.65,2.29,1.91,1.66,1.52,1.41,1.10,1.01,0.58,0.52,0.48,0.36,0.33,0.29,0.27,0.23,0.19,0.16,0.11","1.92,0.08","9,1",11,30,
875,Stage4,29.83,26.82,26.82,,26.66,9.12;14.82;17.11;18.22;18.97;19.60;20.13;20.54;20.88;21.21;21.51;21.74;21.98;22.19;22.40;22.62;22.78;22.96;23.12;23.25;23.38;23.52;23.66;23.80;23.92;24.04;24.15;24.25;24.34;24.43;24.54;24.64;24.73;24.82;24.91;24.99;25.06;25.14;25.22;25.29;25.37,,,"9,1",11,30,"30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30"
876,Stage1,47.95,,,,,,,,"5,9",,,
876,Stage2,47.95,28.15,,,,,,,"5,9",12,,
876,PowerOpt,47.95,28.15,28.15,,,,"128.09,22.41,22.02,16.90,10.82,9.41,8.02,6.48,5.29,5.13,4.73,3.60,2.80,1.72,1.54,1.33,1.02,0.89,0.75,0.63,0.43,0.42,0.34,0.24,0.22,0.20,0.19,0.11,0.09,0.05,0.04,0.03,0.02","1.84,0.16","5,9",12,,
876,Stage3,47.95,28.15,28.15,27.79,,,,,"5,9",12,"39,31,39,39,31",
876,Stage3_PowerOpt,47.95,28.15,28.15,,27.79,,"29.10,6.56,5.21,4.05,3.21,2.69,2.29,1.84,1.63,1.40,1.26,0.94,0.84,0.51,0.43,0.37,0.31,0.25,0.23,0.18,0.13,0.12,0.10,0.07,0.06,0.05,0.05,0.04,0.03,0.02,0.01","1.83,0.17","5,9",12,"39,31,39,39,31",
876,Stage4,47.95,28.15,28.15,,27.79,8.11;15.49;18.00;19.17;20.04;20.69;21.21;21.66;22.01;22.32;22.59;22.85;23.09;23.31;23.52;23.73;23.90;24.06;24.21;24.36;24.49;24.63;24.76;24.91;25.03;25.15;25.25;25.35;25.46;25.56;25.65;25.76;25.85;25.94;26.02;26.10;26.17;26.25;26.33;26.41,,,"5,9",12,"39,31,39,39,31","31,39,31,39,39,39,39,39,39,31,31,31,31,31,39,39,39,39,39,31,31,31,39,39,39,31,39,31,39,31,31,39,39,39,39,39,39,39,39,39"
877,Stage1,49.14,,,,,,,,"5,9,0",,,
877,Stage2,49.14,38.42,,,,,,,"5,9,0",12,,
877,PowerOpt,49.14,38.42,38.42,,,,"111.01,47.79,14.88,11.38,10.74,9.84,8.31,6.76,5.27,4.64,4.36,4.18,3.93,2.46,2.04,1.63,1.45,1.14,0.83,0.70,0.51,0.44,0.35,0.28,0.25,0.22,0.18,0.13,0.08,0.07,0.05,0.03,0.01","2.50,0.44,0.07","5,9,0",12,,
877,Stage3,49.14,38.42,38.42,37.95,,,,,"5,9,0",12,"31,31,39,31,31",
877,Stage3_PowerOpt,49.14,38.42,38.42,,37.95,,"21.90,9.21,4.79,4.09,3.49,3.21,2.91,2.55,2.11,1.83,1.47,1.35,0.93,0.83,0.69,0.50,0.36,0.32,0.29,0.25,0.18,0.17,0.12,0.10,0.08,0.07,0.05,0.04,0.04,0.03,0.01,0.01","2.43,0.48,0.09","5,9,0",12,"31,31,39,31,31",
877,Stage4,49.14,38.42,38.42,,37.95,9.84;16.52;21.45;24.17;25.78;26.90;27.78;28.54;29.15;29.59;30.03;30.41;30.77;31.10;31.45;31.79;32.08;32.32;32.56;32.79;32.99;33.20;33.41;33.63;33.82;33.99;34.14;34.30;34.44;34.58;34.73;34.90;35.04;35.17;35.29;35.40;35.51;35.63;35.75;35.87;35.99;36.09,,,"5,9,0",12,"31,31,39,31,31","39,31,31,39,31,39,39,31,31,31,31,31,31,39,31,39,31,31,31,31,31,31,31,39,39,31,31,31,39,39,39,31,31,39,31,31,31,31,31,31,31,31"
888,Stage1,27.87,,,,,,,,"12,4,0,15",,,
888,Stage2,27.87,25.14,,,,,,,"12,4,0,15",12,,
888,PowerOpt,27.87,25.14,25.14,,,,"171.96,65.81,11.85,4.80,0.61,0.38,0.20,0.15,0.06,0.03,0.02,0.02,0.01","3.97,0.03,0.01,0.00","12,4,0,15",12,,
888,Stage3,27.87,25.14,25.14,25.56,,,,,"12,4,0,15",12,"39,32,39",
888,Stage3_PowerOpt,27.87,25.14,25.14,,25.56,,"41.63,17.89,2.96,1.24,0.15,0.10,0.01","3.97,0.02,0.00,0.00","12,4,0,15",12,"39,32,39",
888,Stage4,27.87,25.14,25.14,,25.56,9.97;11.46;12.67;13.74;14.67;15.43;16.08;16.68;17.31;17.73;18.07;18.39;18.72;19.08;19.43;19.75;20.03;20.28;20.50;20.69;20.89;21.12;21.35;21.56;21.74;21.89;22.01;22.14;22.26;22.40;22.56;22.71;22.84;22.96;23.06;23.15;23.26;23.38;23.51;23.62;23.74;23.84;23.92;24.00;24.10;24.21;24.31,,,"12,4,0,15",12,"39,32,39","39,39,39,39,39,39,39,32,32,32,32,39,39,39,39,39,39,39,32,32,32,39,39,39,39,39,39,32,39,39,39,32,39,39,32,32,39,39,39,32,39,39,32,32,39,39,39"
889,Stage1,23.05,,,,,,,,15,,,
889,Stage2,23.05,16.87,,,,,,,15,15,,
889,PowerOpt,23.05,16.87,16.87,,,,"135.92,29.34,20.06,15.27,8.09,6.51,6.45,6.33,3.68,3.49,3.22,2.08,1.95,1.74,1.60,1.39,1.17,0.93,0.88,0.72,0.60,0.56,0.48,0.40,0.38,0.31,0.29,0.27,0.23,0.21,0.16,0.15,0.14,0.12,0.10,0.09,0.08,0.08,0.06,0.06,0.05,0.05,0.04,0.04,0.02,0.02,0.02,0.01,0.01",1.00,15,15,,
889,Stage3,23.05,16.87,16.87,16.84,,,,,15,15,39,
889,Stage3_PowerOpt,23.05,16.87,16.87,,16.84,,"19.69,9.97,8.91,5.19,4.26,3.27,2.32,2.03,1.56,1.31,1.01,0.78,0.56,0.53,0.47,0.38,0.32,0.30,0.21,0.18,0.15,0.10,0.09,0.07,0.07,0.05,0.04,0.03,0.03,0.03,0.02,0.01,0.01",1.00,15,15,39,
889,Stage4,23.05,16.87,16.87,,16.84,9.36;10.71;11.62;12.32;12.86;13.27;13.56;13.77;13.85;13.96;14.11;14.27;14.44;14.59;14.71;14.80;14.84;14.91;15.00;15.10;15.19;15.28;15.35;15.40;15.44;15.49;15.55;15.62;15.69;15.75;15.80;15.83;15.86;15.91;15.96;16.01,,,15,15,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
890,Stage1,22.30,,,,,,,,15,,,
890,Stage2,22.30,16.75,,,,,,,15,11,,
890,PowerOpt,22.30,16.75,16.75,,,,"172.56,44.15,9.11,8.77,4.57,2.39,2.19,1.94,1.81,1.50,1.37,1.12,0.85,0.68,0.50,0.43,0.37,0.30,0.29,0.22,0.15,0.13,0.10,0.08,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01",1.00,15,11,,
890,Stage3,22.30,16.75,16.75,16.63,,,,,15,11,38,
890,Stage3_PowerOpt,22.30,16.75,16.75,,16.63,,"45.51,11.60,2.29,1.21,0.63,0.57,0.50,0.37,0.37,0.22,0.17,0.13,0.11,0.10,0.04,0.04,0.03,0.02,0.02,0.01,0.01",1.00,15,11,38,
890,Stage4,22.30,16.75,16.75,,16.63,9.30;10.62;11.50;12.17;12.69;13.08;13.37;13.58;13.67;13.79;13.93;14.09;14.25;14.40;14.52;14.61;14.66;14.73;14.81;14.91;15.00;15.09;15.16;15.21;15.25;15.30;15.37;15.43;15.50;15.56;15.60;15.64;15.67;15.71;15.77;15.82,,,15,11,38,"38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
891,Stage1,27.05,,,,,,,,"4,15",,,
891,Stage2,27.05,20.51,,,,,,,"4,15","4,11",,
891,PowerOpt,27.05,20.51,20.51,,,,"151.57,76.44,10.64,6.50,5.82,1.89,1.25,0.77,0.49,0.31,0.11,0.07,0.05,0.04,0.03","1.97,0.03","4,15","4,11",,
891,Stage3,27.05,20.51,20.51,20.07,,,,,"4,15","4,11","39,33,38,33,38",
891,Stage3_PowerOpt,27.05,20.51,20.51,,20.07,,"37.58,19.57,2.78,1.55,1.31,0.46,0.28,0.21,0.10,0.08,0.03,0.01,0.01","1.97,0.03","4,15","4,11","39,33,38,33,38",
891,Stage4,27.05,20.51,20.51,,20.07,9.72;11.01;11.84;12.46;12.94;13.34;13.78;14.14;14.54;14.82;15.10;15.38;15.64;15.87;16.07;16.24;16.43;16.58;16.74;16.91;17.06;17.20;17.33;17.45;17.56;17.67;17.78;17.90;18.01;18.11;18.19;18.28;18.37;18.46;18.55;18.63;18.72;18.80;18.87;18.93;19.00;19.07,,,"4,15","4,11","39,33,38,33,38","38,38,38,38,38,33,33,33,33,33,38,38,38,38,33,33,33,33,38,38,38,38,33,33,33,33,38,38,38,33,38,33,33,33,38,38,38,33,33,33,33,38"
892,Stage1,24.64,,,,,,,,4,,,
892,Stage2,24.64,15.17,,,,,,,4,11,,
892,PowerOpt,24.64,15.17,15.17,,,,"165.45,39.42,34.84,6.70,3.58,2.76,1.18,1.04,0.55,0.24,0.07,0.06,0.03",1.00,4,11,,
892,Stage3,24.64,15.17,15.17,14.92,,,,,4,11,38,
892,Stage3_PowerOpt,24.64,15.17,15.17,,14.92,,"49.84,11.91,1.08,0.58,0.31,0.10,0.07,0.05,0.02,0.02",1.00,4,11,38,
892,Stage4,24.64,15.17,15.17,,14.92,7.47;8.79;9.68;10.35;10.88;11.29;11.60;11.84;11.92;12.04;12.18;12.34;12.50;12.64;12.77;12.87;12.92;12.99;13.08;13.17;13.26;13.35;13.42;13.48;13.52;13.58;13.64;13.71;13.77;13.83;13.88;13.91;13.95;14.00;14.05;14.10;14.15;14.19,,,4,11,38,"38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
893,Stage1,24.00,,,,,,,,11,,,
893,Stage2,24.00,17.29,,,,,,,11,11,,
893,PowerOpt,24.00,17.29,17.29,,,,"68.31,55.97,43.30,25.91,13.48,10.73,9.98,4.56,3.54,2.90,2.54,2.01,1.74,1.66,1.43,1.16,1.03,0.97,0.81,0.73,0.63,0.52,0.45,0.36,0.27,0.26,0.17,0.15,0.10,0.08,0.06,0.05,0.04,0.03,0.02,0.02,0.01",1.00,11,11,,
893,Stage3,24.00,17.29,17.29,17.12,,,,,11,11,30,
893,Stage3_PowerOpt,24.00,17.29,17.29,,17.12,,"16.72,12.82,6.96,5.97,3.71,2.61,2.34,2.17,1.73,1.57,1.27,1.13,0.85,0.79,0.59,0.50,0.41,0.38,0.36,0.21,0.20,0.17,0.13,0.09,0.08,0.05,0.04,0.03,0.03,0.02,0.02",1.00,11,11,30,
893,Stage4,24.00,17.29,17.29,,17.12,10.40;11.56;12.29;12.83;13.25;13.59;13.86;14.08;14.20;14.34;14.48;14.63;14.77;14.89;15.01;15.11;15.18;15.25;15.34;15.42;15.51;15.58;15.65;15.71;15.76;15.82;15.88;15.94;16.00;16.05;16.10;16.14;16.18;16.23;16.27,,,11,11,30,"30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30"
894,Stage1,37.49,,,,,,,,"13,4",,,
894,Stage2,37.49,25.10,,,,,,,"13,4","13,0",,
894,PowerOpt,37.49,25.10,25.10,,,,"173.36,40.14,19.14,14.00,5.73,1.85,0.84,0.59,0.13,0.09,0.05,0.02,0.01","1.80,0.20","13,4","13,0",,
894,Stage3,37.49,25.10,25.10,24.51,,,,,"13,4","13,0","49,42,56,42,56,42",
894,Stage3_PowerOpt,37.49,25.10,25.10,,24.51,,"44.52,11.71,3.68,2.65,0.74,0.47,0.11,0.06,0.02,0.01,0.01","1.89,0.11","13,4","13,0","49,42,56,42,56,42",
894,Stage4,37.49,25.10,25.10,,24.51,8.04;13.23;15.04;16.36;17.04;17.79;18.32;18.83;19.21;19.52;19.73;19.97;20.18;20.41;20.63;20.85;21.05;21.20;21.34;21.46;21.60;21.74;21.89;22.04;22.17;22.27;22.37;22.47;22.56;22.66;22.77;22.88;22.97;23.06;23.13;23.20;23.28,,,"13,4","13,0","49,42,56,42,56,42","42,56,42,56,42,56,42,56,56,42,56,42,56,42,42,56,56,56,42,42,56,42,42,42,56,56,56,42,56,42,42,56,56,42,56,42,56"
895,Stage1,38.11,,,,,,,,"4,1,9",,,
895,Stage2,38.11,27.83,,,,,,,"4,1,9","0,13",,
895,PowerOpt,38.11,27.83,27.83,,,,"211.12,32.88,4.45,3.13,1.99,0.86,0.60,0.20,0.15,0.14,0.11,0.10,0.05,0.03,0.03,0.03,0.02,0.02,0.01,0.01","2.98,0.01,0.01","4,1,9","0,13",,
895,Stage3,38.11,27.83,27.83,26.93,,,,,"4,1,9","0,13","56,43,56,56,43",
895,Stage3_PowerOpt,38.11,27.83,27.83,,26.93,,"52.71,8.46,1.11,0.80,0.44,0.16,0.13,0.06,0.04,0.03,0.02","2.98,0.01,0.01","4,1,9","0,13","56,43,56,56,43",
895,Stage4,38.11,27.83,27.83,,26.93,6.66;11.66;13.05;14.48;15.38;16.26;17.14;17.84;18.39;18.94;19.27;19.51;19.87;20.14;20.45;20.82;21.17;21.42;21.62;21.80;22.14;22.16;22.40;22.86;22.80;23.14;23.18;23.47;23.60;23.76;23.74;24.01;24.08;24.13;24.41;24.38;24.38;24.55;24.81;24.86;24.84;24.97;25.06;25.15;25.23;25.34;25.44;25.60,,,"4,1,9","0,13","56,43,56,56,43","56,56,43,56,56,43,56,56,56,43,43,56,43,56,43,56,56,56,56,56,56,43,56,43,56,43,56,43,56,56,43,56,43,56,43,43,56,43,43,43,56,56,56,56,56,43,56,56"
896,Stage1,31.99,,,,,,,,4,,,
896,Stage2,31.99,16.38,,,,,,,4,0,,
896,PowerOpt,31.99,16.38,16.38,,,,"190.97,55.75,4.30,3.79,0.68,0.18,0.15,0.05,0.05,0.02",1.00,4,0,,
896,Stage3,31.99,16.38,16.38,16.36,,,,,4,0,56,
896,Stage3_PowerOpt,31.99,16.38,16.38,,16.36,,"47.80,13.95,1.07,0.94,0.17,0.04,0.01",1.00,4,0,56,
896,Stage4,31.99,16.38,16.38,,16.36,7.91;10.87;11.59;12.11;12.51;12.83;13.11;13.34;13.55;13.69;13.81;13.92;14.03;14.13;14.23;14.34;14.45;14.53;14.60;14.67;14.73;14.79;14.86;14.93;15.00;15.06;15.11;15.16;15.20;15.24;15.29;15.34;15.40;15.45;15.49;15.52;15.56,,,4,0,56,"56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56"
897,Stage1,43.19,,,,,,,,4,,,
897,Stage2,43.19,16.61,,,,,,,4,0,,
897,PowerOpt,43.19,16.61,16.61,,,,"148.60,52.54,40.67,6.50,3.30,3.19,0.65,0.15,0.14,0.09,0.09,0.02",1.00,4,0,,
897,Stage3,43.19,16.61,16.61,16.18,,,,,4,0,56,
897,Stage3_PowerOpt,43.19,16.61,16.61,,16.18,,"44.30,15.61,1.92,0.95,0.88,0.18,0.07,0.04,0.02",1.00,4,0,56,
897,Stage4,43.19,16.61,16.61,,16.18,8.18;10.50;11.25;11.80;12.22;12.57;12.86;13.10;13.29;13.43;13.55;13.66;13.77;13.88;14.00;14.11;14.21;14.29;14.36;14.43;14.49;14.56;14.63;14.71;14.77;14.83;14.88;14.93;14.97;15.02;15.08;15.13;15.18;15.23;15.27;15.30;15.34;15.38,,,4,0,56,"56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56"
898,Stage1,43.57,,,,,,,,"1,4",,,
898,Stage2,43.57,25.34,,,,,,,"1,4",1,,
898,PowerOpt,43.57,25.34,25.34,,,,"170.60,55.78,15.98,4.62,4.24,1.81,0.97,0.53,0.51,0.28,0.26,0.11,0.06,0.05,0.05,0.04,0.01","1.88,0.12","1,4",1,,
898,Stage3,43.57,25.34,25.34,25.23,,,,,"1,4",1,"25,59,25,59,25",
898,Stage3_PowerOpt,43.57,25.34,25.34,,25.23,,"43.96,16.00,2.06,1.13,0.24,0.24,0.22,0.07,0.03,0.01,0.01","1.94,0.06","1,4",1,"25,59,25,59,25",
898,Stage4,43.57,25.34,25.34,,25.23,7.25;13.93;15.61;16.63;17.50;18.11;18.72;19.16;19.54;19.86;20.10;20.32;20.54;20.75;20.99;21.21;21.40;21.58;21.72;21.85;21.98;22.11;22.24;22.39;22.54;22.65;22.75;22.85;22.94;23.02;23.12;23.22;23.33;23.42;23.50;23.58;23.65;23.73;23.80;23.88;23.97;24.04,,,"1,4",1,"25,59,25,59,25","25,59,25,59,25,59,25,59,25,59,25,59,25,59,25,25,25,59,59,59,25,59,59,25,25,25,59,25,59,59,25,59,25,25,25,59,59,25,59,25,25,25"
899,Stage1,42.19,,,,,,,,"1,5",,,
899,Stage2,42.19,24.78,,,,,,,"1,5",9,,
899,PowerOpt,42.19,24.78,24.78,,,,"203.65,38.36,5.74,3.68,1.84,1.44,0.35,0.25,0.20,0.14,0.09,0.07,0.07,0.04","1.96,0.04","1,5",9,,
899,Stage3,42.19,24.78,24.78,24.23,,,,,"1,5",9,"25,3,25,3,25",
899,Stage3_PowerOpt,42.19,24.78,24.78,,24.23,,"50.79,10.09,1.40,1.19,0.36,0.06,0.05,0.03,0.02","1.97,0.03","1,5",9,"25,3,25,3,25",
899,Stage4,42.19,24.78,24.78,,24.23,7.25;13.09;14.75;15.69;16.56;17.15;17.68;18.18;18.54;18.87;19.12;19.33;19.55;19.76;19.96;20.18;20.40;20.56;20.69;20.83;20.96;21.08;21.21;21.35;21.50;21.62;21.72;21.82;21.91;22.00;22.10;22.20;22.31;22.41;22.48;22.56;22.63;22.70;22.78;22.86;22.95;23.02,,,"1,5",9,"25,3,25,3,25","25,3,25,3,25,25,3,25,25,3,3,25,3,25,3,25,25,3,25,3,25,3,25,25,25,25,3,3,3,3,25,3,25,25,3,25,3,25,25,25,25,3"
900,Stage1,42.77,,,,,,,,"9,4",,,
900,Stage2,42.77,25.63,,,,,,,"9,4",9,,
900,PowerOpt,42.77,25.63,25.63,,,,"184.93,53.19,7.75,4.22,1.93,1.75,1.08,0.35,0.29,0.10,0.09,0.09,0.08,0.04,0.03,0.02","1.95,0.05","9,4",9,,
900,Stage3,42.77,25.63,25.63,24.77,,,,,"9,4",9,"25,11,25,11,25",
900,Stage3_PowerOpt,42.77,25.63,25.63,,24.77,,"46.86,13.57,1.72,0.95,0.49,0.25,0.08,0.02,0.02,0.02","1.96,0.04","9,4",9,"25,11,25,11,25",
900,Stage4,42.77,25.63,25.63,,24.77,7.33;13.41;15.11;16.02;16.98;17.58;18.20;18.72;19.10;19.40;19.64;19.85;20.06;20.27;20.48;20.72;20.93;21.10;21.24;21.37;21.49;21.61;21.75;21.89;22.04;22.16;22.26;22.35;22.43;22.53;22.62;22.73;22.84;22.93;23.01;23.09;23.15;23.22;23.30;23.38;23.48;23.55,,,"9,4",9,"25,11,25,11,25","25,11,25,11,25,25,11,25,11,25,11,25,11,25,11,25,25,11,25,11,25,11,25,11,25,11,25,11,25,25,25,25,11,25,11,11,25,11,25,25,25,25"
901,Stage1,47.64,,,,,,,,"5,1",,,
901,Stage2,47.64,26.35,,,,,,,"5,1",5,,
901,PowerOpt,47.64,26.35,26.35,,,,"171.12,58.76,10.24,3.54,3.42,2.23,1.26,1.16,1.09,0.74,0.56,0.42,0.37,0.30,0.13,0.10,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.01,0.01","1.95,0.05","5,1",5,,
901,Stage3,47.64,26.35,26.35,25.42,,,,,"5,1",5,25,
901,Stage3_PowerOpt,47.64,26.35,26.35,,25.42,,"43.84,15.16,2.72,0.89,0.45,0.28,0.27,0.13,0.10,0.08,0.02","1.97,0.03","5,1",5,25,
901,Stage4,47.64,26.35,26.35,,25.42,9.73;13.53;15.49;16.67;17.62;18.32;18.87;19.35;19.76;20.04;20.28;20.49;20.71;20.93;21.14;21.37;21.58;21.75;21.88;22.01;22.13;22.26;22.40;22.53;22.69;22.80;22.90;22.99;23.08;23.18;23.27;23.37;23.49;23.58;23.66;23.73;23.80;23.87;23.95;24.03;24.13;24.22,,,"5,1",5,25,"25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
902,Stage1,42.01,,,,,,,,"9,0",,,
902,Stage2,42.01,24.90,,,,,,,"9,0",9,,
902,PowerOpt,42.01,24.90,24.90,,,,"171.62,61.44,8.68,8.53,2.49,1.22,0.73,0.44,0.35,0.17,0.08,0.07,0.06,0.03,0.02,0.02","1.96,0.04","9,0",9,,
902,Stage3,42.01,24.90,24.90,23.86,,,,,"9,0",9,"18,25",
902,Stage3_PowerOpt,42.01,24.90,24.90,,23.86,,"44.20,14.92,2.33,1.29,0.38,0.32,0.19,0.13,0.07,0.05,0.04,0.03,0.03","1.97,0.03","9,0",9,"18,25",
