ue,stage,C_TRX_UE,C_TRX_BS,C_TRX,C_Layer_no_power,C_Layer,C_ABM_hist,lambda_bs_beam,lambda_ue_beam,ue_beams,bs_pattern,bs_layer_pattern,bs_beams_abm
1145,Stage4,38.56,31.29,31.29,,29.85,10.10;12.75;14.62;16.13;17.43;18.49;19.41;20.36;21.06;21.45;21.78;22.12;22.46;22.79;23.11;23.56;23.92;24.16;24.40;24.58;24.76;24.97;25.18;25.44;25.66;25.85;26.02;26.16;26.31;26.48;26.64;26.82;26.99;27.13;27.26;27.39;27.52;27.62;27.72;27.84;28.00;28.11;28.21;28.30;28.37,,,"0,5,0",4,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1146,Stage1,32.05,,,,,,,,"4,0,9",,,
1146,Stage2,32.05,26.01,,,,,,,"4,0,9",0,,
1146,PowerOpt,32.05,26.01,26.01,,,,"164.31,77.54,11.96,0.96,0.84,0.18,0.04,0.03,0.02,0.02,0.01,0.01,0.01","2.99,0.01,0.00","4,0,9",0,,
1146,Stage3,32.05,26.01,26.01,24.75,,,,,"4,0,9",0,"32,24,24",
1146,Stage3_PowerOpt,32.05,26.01,26.01,,24.75,,"41.11,19.37,2.99,0.24,0.21,0.05","2.99,0.01,0.00","4,0,9",0,"32,24,24",
1146,Stage4,32.05,26.01,26.01,,24.75,6.89;11.78;13.02;14.06;14.93;15.68;16.33;16.91;17.35;17.63;17.87;18.11;18.35;18.59;18.85;19.16;19.45;19.65;19.83;20.00;20.16;20.32;20.50;20.71;20.93;21.07;21.20;21.31;21.43;21.55;21.68;21.83;22.01;22.12;22.23;22.33;22.42;22.52;22.62;22.74;22.89;22.98;23.07;23.16;23.24;23.31;23.40;23.50;23.62,,,"4,0,9",0,"32,24,24","24,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,24,24,24,24,24,32,24,32,32,32,32,32,24,32,24,24,32,24,24,24,32,32,24,24,24,24,24,24,32,32"
1147,Stage1,44.67,,,,,,,,"5,0,9",,,
1147,Stage2,44.67,34.34,,,,,,,"5,0,9",4,,
1147,PowerOpt,44.67,34.34,34.34,,,,"176.16,55.43,10.31,2.31,2.03,1.29,1.05,1.04,0.76,0.71,0.70,0.54,0.51,0.45,0.36,0.33,0.32,0.29,0.27,0.18,0.15,0.12,0.11,0.08,0.07,0.06,0.06,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01","2.91,0.07,0.02","5,0,9",4,,
1147,Stage3,44.67,34.34,34.34,31.48,,,,,"5,0,9",4,"9,25,9,25,9",
1147,Stage3_PowerOpt,44.67,34.34,34.34,,31.48,,"44.96,14.09,2.54,0.54,0.36,0.26,0.23,0.15,0.13,0.12,0.11,0.10,0.08,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.01","2.94,0.05,0.01","5,0,9",4,"9,25,9,25,9",
1147,Stage4,44.67,34.34,34.34,,31.48,10.17;14.43;16.44;18.18;19.52;20.58;21.52;22.26;22.86;23.36;23.74;24.12;24.46;24.76;25.08;25.39;25.72;25.99;26.21;26.42;26.63;26.82;27.01;27.21;27.41;27.58;27.75;27.90;28.05;28.19;28.33;28.48;28.63;28.76;28.89;29.01;29.12;29.23;29.34;29.46;29.58;29.69;29.81;29.92,,,"5,0,9",4,"9,25,9,25,9","9,9,25,9,9,25,9,9,25,25,25,25,25,9,9,9,9,9,9,25,25,25,9,9,9,25,25,9,25,25,9,9,9,25,25,9,25,25,25,9,9,9,9,9"
1148,Stage1,27.07,,,,,,,,"0,5,5",,,
1148,Stage2,27.07,23.71,,,,,,,"0,5,5",0,,
1148,PowerOpt,27.07,23.71,23.71,,,,"169.66,51.87,32.26,1.38,0.46,0.23,0.04,0.04","2.99,0.01,0.00","0,5,5",0,,
1148,Stage3,27.07,23.71,23.71,23.64,,,,,"0,5,5",0,24,
1148,Stage3_PowerOpt,27.07,23.71,23.71,,23.64,,"42.47,12.89,8.10,0.35,0.11,0.05,0.01","2.99,0.01,0.00","0,5,5",0,24,
1148,Stage4,27.07,23.71,23.71,,23.64,5.26;12.47;13.86;14.96;15.85;16.57;17.15;17.65;18.04;18.31;18.55;18.78;19.01;19.22;19.43;19.64;19.85;20.00;20.14;20.27;20.41;20.53;20.65;20.79;20.94;21.05;21.14;21.24;21.34;21.43;21.52;21.62;21.73;21.82;21.89;21.97;22.05;22.12;22.19;22.26;22.35;22.43;22.49,,,"0,5,5",0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1149,Stage1,27.35,,,,,,,,"4,12,12",,,
1149,Stage2,27.35,21.48,,,,,,,"4,12,12",0,,
1149,PowerOpt,27.35,21.48,21.48,,,,"215.75,23.74,7.05,3.06,2.85,1.84,0.68,0.36,0.20,0.13,0.12,0.09,0.03,0.02,0.01","3.00,0.00,0.00","4,12,12",0,,
1149,Stage3,27.35,21.48,21.48,21.37,,,,,"4,12,12",0,24,
1149,Stage3_PowerOpt,27.35,21.48,21.48,,21.37,,"53.94,5.94,1.79,0.76,0.71,0.46,0.17,0.09,0.05,0.03,0.03,0.02","3.00,0.00,0.00","4,12,12",0,24,
1149,Stage4,27.35,21.48,21.48,,21.37,7.67;11.04;11.85;12.61;13.31;13.95;14.53;15.08;15.53;15.81;16.04;16.26;16.48;16.69;16.92;17.18;17.42;17.59;17.73;17.87;18.01;18.13;18.27;18.45;18.59;18.70;18.79;18.88;18.96;19.05;19.14;19.26;19.37;19.46;19.53;19.59;19.66;19.72;19.80;19.89;19.99;20.07;20.13;20.19;20.25;20.31,,,"4,12,12",0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1167,Stage1,24.64,,,,,,,,0,,,
1167,Stage2,24.64,16.03,,,,,,,0,15,,
1167,PowerOpt,24.64,16.03,16.03,,,,"113.05,30.56,24.11,21.12,13.30,5.43,4.20,4.10,3.87,3.58,3.55,3.09,2.74,2.59,2.28,1.69,1.35,1.29,1.16,1.12,1.07,1.00,0.93,0.76,0.70,0.63,0.55,0.53,0.48,0.47,0.38,0.34,0.33,0.28,0.27,0.26,0.23,0.22,0.21,0.19,0.18,0.17,0.16,0.15,0.14,0.12,0.11,0.10,0.09,0.08,0.08,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01",1.00,0,15,,
1167,Stage3,24.64,16.03,16.03,16.15,,,,,0,15,39,
1167,Stage3_PowerOpt,24.64,16.03,16.03,,16.15,,"46.89,12.92,1.62,1.33,0.21,0.17,0.12,0.12,0.10,0.09,0.06,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01",1.00,0,15,39,
1167,Stage4,24.64,16.03,16.03,,16.15,5.33;8.41;10.23;11.41;12.19;12.68;12.97;13.10;13.12;13.19;13.34;13.56;13.78;13.96;14.07;14.12;14.13;14.18;14.28;14.41;14.53;14.64;14.70;14.72;14.74;14.78;14.85;14.94;15.03;15.10;15.13;15.15;15.16;15.20;15.26;15.33;15.40,,,0,15,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
1168,Stage1,32.83,,,,,,,,0,,,
1168,Stage2,32.83,15.93,,,,,,,0,15,,
1168,PowerOpt,32.83,15.93,15.93,,,,"182.63,65.08,6.58,0.55,0.38,0.21,0.20,0.09,0.06,0.04,0.03,0.02,0.02,0.02,0.01",1.00,0,15,,
1168,Stage3,32.83,15.93,15.93,15.98,,,,,0,15,39,
1168,Stage3_PowerOpt,32.83,15.93,15.93,,15.98,,"45.62,16.54,1.66,0.09,0.06,0.01",1.00,0,15,39,
1168,Stage4,32.83,15.93,15.93,,15.98,8.51;9.98;10.95;11.65;12.16;12.53;12.78;12.93;13.01;13.13;13.30;13.47;13.64;13.78;13.88;13.95;14.00;14.07;14.16;14.26;14.36;14.45;14.51;14.55;14.59;14.64;14.71;14.78;14.85;14.91;14.95;14.98;15.01;15.05;15.10;15.16;15.21,,,0,15,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
1169,Stage1,21.70,,,,,,,,15,,,
1169,Stage2,21.70,16.90,,,,,,,15,15,,
1169,PowerOpt,21.70,16.90,16.90,,,,"54.10,39.57,30.32,28.52,17.40,17.12,12.95,11.47,8.58,7.40,5.95,5.35,4.57,3.81,2.95,2.10,1.40,0.56,0.46,0.39,0.36,0.18,0.13,0.11,0.09,0.06,0.04,0.03,0.01,0.01",1.00,15,15,,
1169,Stage3,21.70,16.90,16.90,16.84,,,,,15,15,39,
1169,Stage3_PowerOpt,21.70,16.90,16.90,,16.84,,"12.04,11.92,9.71,7.92,5.95,3.81,3.31,2.61,1.91,1.63,1.34,0.74,0.24,0.18,0.17,0.12,0.10,0.09,0.07,0.04,0.03,0.02,0.02",1.00,15,15,39,
1169,Stage4,21.70,16.90,16.90,,16.84,9.53;10.97;11.89;12.56;13.04;13.39;13.64;13.79;13.88;14.01;14.17;14.34;14.51;14.64;14.75;14.82;14.87;14.94;15.03;15.13;15.23;15.32;15.38;15.42;15.46;15.51;15.58;15.65;15.72;15.78;15.82;15.85;15.88;15.92;15.98;16.03,,,15,15,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
1170,Stage1,35.42,,,,,,,,0,,,
1170,Stage2,35.42,15.61,,,,,,,0,15,,
1170,PowerOpt,35.42,15.61,15.61,,,,"156.23,64.78,22.46,6.08,4.66,0.91,0.48,0.24,0.08,0.02",1.00,0,15,,
1170,Stage3,35.42,15.61,15.61,15.44,,,,,0,15,31,
1170,Stage3_PowerOpt,35.42,15.61,15.61,,15.44,,"44.50,13.94,3.65,0.91,0.55,0.23,0.10,0.05,0.03,0.02",1.00,0,15,31,
1170,Stage4,35.42,15.61,15.61,,15.44,7.72;9.35;10.38;11.11;11.62;11.97;12.19;12.32;12.39;12.52;12.70;12.89;13.06;13.21;13.31;13.37;13.41;13.48;13.58;13.69;13.80;13.89;13.95;13.99;14.02;14.07;14.14;14.22;14.30;14.36;14.40;14.43;14.45;14.50;14.55;14.61;14.67;14.72,,,0,15,31,"31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
1171,Stage1,34.67,,,,,,,,4,,,
1171,Stage2,34.67,16.56,,,,,,,4,4,,
1171,PowerOpt,34.67,16.56,16.56,,,,"161.83,62.78,14.71,11.35,4.05,0.59,0.42,0.07,0.07,0.03,0.02",1.00,4,4,,
1171,Stage3,34.67,16.56,16.56,16.63,,,,,4,4,33,
1171,Stage3_PowerOpt,34.67,16.56,16.56,,16.63,,"41.08,15.99,3.12,2.71,0.81,0.15,0.08,0.02,0.01",1.00,4,4,33,
1171,Stage4,34.67,16.56,16.56,,16.63,7.86;11.16;11.90;12.41;12.81;13.14;13.41;13.64;13.83;13.97;14.09;14.20;14.31;14.42;14.53;14.64;14.74;14.82;14.88;14.95;15.02;15.09;15.15;15.22;15.29;15.34;15.39;15.44;15.49;15.54;15.59;15.64;15.69;15.73;15.76;15.80;15.84,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1172,Stage1,35.85,,,,,,,,"4,0",,,
1172,Stage2,35.85,25.97,,,,,,,"4,0",4,,
1172,PowerOpt,35.85,25.97,25.97,,,,"129.23,70.03,34.25,13.99,4.05,2.24,1.48,0.32,0.18,0.13,0.02","1.98,0.02","4,0",4,,
1172,Stage3,35.85,25.97,25.97,24.13,,,,,"4,0",4,"33,17,33,25,33",
1172,Stage3_PowerOpt,35.85,25.97,25.97,,24.13,,"40.96,10.61,8.51,1.94,1.25,0.33,0.25,0.09,0.03,0.02","1.98,0.02","4,0",4,"33,17,33,25,33",
1172,Stage4,35.85,25.97,25.97,,24.13,8.34;12.76;14.32;15.57;16.34;17.01;17.64;18.13;18.50;18.79;19.02;19.23;19.46;19.67;19.89;20.11;20.32;20.47;20.61;20.73;20.86;20.99;21.13;21.29;21.42;21.53;21.63;21.72;21.81;21.90;22.00;22.11;22.22;22.30;22.38;22.45;22.52;22.59;22.67;22.76;22.85;22.92;22.98,,,"4,0",4,"33,17,33,25,33","25,33,17,33,33,17,33,25,33,17,33,17,33,33,33,17,25,33,17,25,33,33,33,33,25,33,17,17,17,33,33,33,25,33,33,17,33,17,33,33,25,25,33"
1173,Stage1,31.51,,,,,,,,4,,,
1173,Stage2,31.51,16.31,,,,,,,4,0,,
1173,PowerOpt,31.51,16.31,16.31,,,,"174.93,74.04,6.39,0.50,0.05,0.03,0.01",1.00,4,0,,
1173,Stage3,31.51,16.31,16.31,16.31,,,,,4,0,32,
1173,Stage3_PowerOpt,31.51,16.31,16.31,,16.31,,"43.75,18.50,1.60,0.13,0.01",1.00,4,0,32,
1173,Stage4,31.51,16.31,16.31,,16.31,8.09;10.71;11.47;12.02;12.45;12.79;13.07;13.31;13.49;13.63;13.75;13.87;13.98;14.09;14.20;14.31;14.40;14.48;14.55;14.62;14.68;14.75;14.82;14.90;14.96;15.01;15.06;15.11;15.15;15.20;15.26;15.31;15.36;15.40;15.44;15.47;15.51,,,4,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1174,Stage1,28.13,,,,,,,,4,,,
1174,Stage2,28.13,16.45,,,,,,,4,4,,
1174,PowerOpt,28.13,16.45,16.45,,,,"132.42,83.56,37.29,2.61,0.05,0.02",1.00,4,4,,
1174,Stage3,28.13,16.45,16.45,16.45,,,,,4,4,33,
1174,Stage3_PowerOpt,28.13,16.45,16.45,,16.45,,"32.47,21.46,9.37,0.67,0.01",1.00,4,4,33,
1174,Stage4,28.13,16.45,16.45,,16.45,8.05;10.92;11.70;12.23;12.62;12.93;13.21;13.44;13.62;13.77;13.89;14.01;14.12;14.23;14.33;14.44;14.54;14.62;14.69;14.76;14.82;14.89;14.96;15.03;15.09;15.15;15.20;15.25;15.29;15.34;15.39;15.45;15.49;15.53;15.57;15.61;15.65,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1175,Stage1,27.53,,,,,,,,4,,,
1175,Stage2,27.53,16.24,,,,,,,4,4,,
1175,PowerOpt,27.53,16.24,16.24,,,,"206.98,45.10,3.16,0.62,0.04,0.02,0.01",1.00,4,4,,
1175,Stage3,27.53,16.24,16.24,16.26,,,,,4,4,33,
1175,Stage3_PowerOpt,27.53,16.24,16.24,,16.26,,"51.71,11.30,0.80,0.17,0.01",1.00,4,4,33,
1175,Stage4,27.53,16.24,16.24,,16.26,8.08;10.64;11.38;11.91;12.34;12.69;12.99;13.25;13.44;13.58;13.69;13.80;13.91;14.02;14.13;14.25;14.35;14.43;14.49;14.56;14.62;14.69;14.76;14.84;14.90;14.96;15.00;15.05;15.09;15.14;15.20;15.25;15.30;15.34;15.38;15.41;15.45,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1176,Stage1,28.78,,,,,,,,"4,0",,,
1176,Stage2,28.78,22.95,,,,,,,"4,0",4,,
1176,PowerOpt,28.78,22.95,22.95,,,,"194.96,55.84,3.83,0.91,0.21,0.13,0.02,0.01,0.01","1.99,0.01","4,0",4,,
1176,Stage3,28.78,22.95,22.95,22.62,,,,,"4,0",4,33,
1176,Stage3_PowerOpt,28.78,22.95,22.95,,22.62,,"49.01,14.00,0.95,0.03","1.99,0.01","4,0",4,33,
1176,Stage4,28.78,22.95,22.95,,22.62,6.39;11.80;12.95;13.95;14.81;15.57;16.23;16.82;17.20;17.43;17.62;17.80;17.98;18.18;18.41;18.69;18.91;19.04;19.15;19.26;19.37;19.48;19.63;19.82;19.96;20.06;20.14;20.21;20.29;20.37;20.48;20.63;20.74;20.81;20.87;20.93;20.99;21.05;21.14;21.26;21.35;21.40;21.45;21.50,,,"4,0",4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1177,Stage1,26.89,,,,,,,,4,,,
1177,Stage2,26.89,16.19,,,,,,,4,4,,
1177,PowerOpt,26.89,16.19,16.19,,,,"217.57,37.07,1.27,0.02,0.01",1.00,4,4,,
1177,Stage3,26.89,16.19,16.19,16.24,,,,,4,4,33,
1177,Stage3_PowerOpt,26.89,16.19,16.19,,16.24,,"54.36,9.31,0.31",1.00,4,4,33,
1177,Stage4,26.89,16.19,16.19,,16.24,7.96;10.73;11.43;11.94;12.34;12.68;12.98;13.23;13.43;13.57;13.69;13.79;13.89;14.00;14.11;14.23;14.34;14.41;14.48;14.54;14.60;14.67;14.74;14.82;14.89;14.94;14.99;15.03;15.07;15.12;15.17;15.23;15.28;15.33;15.36;15.40;15.43,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1178,Stage1,24.62,,,,,,,,9,,,
1178,Stage2,24.62,16.06,,,,,,,9,5,,
1178,PowerOpt,24.62,16.06,16.06,,,,"190.61,53.44,7.44,2.46,1.77,0.14,0.05,0.02,0.01",1.00,9,5,,
1178,Stage3,24.62,16.06,16.06,15.79,,,,,9,5,49,
1178,Stage3_PowerOpt,24.62,16.06,16.06,,15.79,,"47.56,13.51,1.83,0.61,0.45,0.03,0.01",1.00,9,5,49,
1178,Stage4,24.62,16.06,16.06,,15.79,8.21;10.15;10.89;11.42;11.85;12.20;12.49;12.74;12.93;13.07;13.18;13.29;13.40;13.51;13.62;13.74;13.84;13.92;13.99;14.05;14.11;14.18;14.25;14.33;14.40;14.45;14.50;14.55;14.59;14.64;14.70;14.75;14.80;14.85;14.88;14.92;14.96;14.99;15.04,,,9,5,49,"49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49"
1179,Stage1,46.09,,,,,,,,"4,0",,,
1179,Stage2,46.09,27.89,,,,,,,"4,0",4,,
1179,PowerOpt,46.09,27.89,27.89,,,,"132.23,63.23,20.43,17.04,11.65,2.92,1.98,1.82,1.03,0.77,0.65,0.52,0.48,0.33,0.28,0.13,0.10,0.09,0.06,0.05,0.03,0.02,0.02,0.02,0.01,0.01","1.62,0.38","4,0",4,,
1179,Stage3,46.09,27.89,27.89,26.92,,,,,"4,0",4,"24,49,24,49,24",
1179,Stage3_PowerOpt,46.09,27.89,27.89,,26.92,,"24.87,21.01,7.26,4.33,3.28,1.23,0.64,0.38,0.34,0.19,0.13,0.13,0.06,0.03,0.03,0.02,0.02,0.01","1.58,0.42","4,0",4,"24,49,24,49,24",
1179,Stage4,46.09,27.89,27.89,,26.92,8.94;15.13;17.00;18.08;19.10;19.72;20.30;20.81;21.21;21.52;21.76;22.00;22.21;22.42;22.63;22.84;23.06;23.22;23.36;23.51;23.64;23.77;23.90;24.04;24.18;24.29;24.39;24.49;24.58;24.68;24.78;24.88;24.99;25.08;25.15;25.23;25.30;25.38;25.45;25.53;25.62,,,"4,0",4,"24,49,24,49,24","49,24,24,49,24,24,49,24,24,49,49,24,49,24,49,24,24,24,49,24,24,49,49,24,24,49,24,24,24,49,24,49,24,49,24,49,24,24,49,49,24"
1180,Stage1,45.02,,,,,,,,"4,0,9",,,
1180,Stage2,45.02,35.43,,,,,,,"4,0,9",4,,
1180,PowerOpt,45.02,35.43,35.43,,,,"150.01,41.15,39.49,8.94,6.69,3.94,1.12,1.10,1.00,0.91,0.39,0.29,0.24,0.19,0.12,0.10,0.06,0.04,0.03,0.03,0.03,0.02,0.02,0.01,0.01","2.48,0.50,0.02","4,0,9",4,,
1180,Stage3,45.02,35.43,35.43,34.16,,,,,"4,0,9",4,"24,57,24",
1180,Stage3_PowerOpt,45.02,35.43,35.43,,34.16,,"29.38,17.05,7.56,4.47,3.10,0.75,0.59,0.31,0.21,0.18,0.15,0.09,0.07,0.04,0.02,0.01","2.20,0.76,0.04","4,0,9",4,"24,57,24",
1180,Stage4,45.02,35.43,35.43,,34.16,7.91;15.72;19.19;20.81;22.29;23.45;24.23;24.97;25.58;25.97;26.34;26.70;27.06;27.37;27.68;28.07;28.40;28.64;28.85;29.04;29.23;29.42;29.63;29.84;30.06;30.23;30.38;30.52;30.66;30.80;30.95;31.10;31.27;31.40;31.51;31.62;31.73;31.84;31.96;32.08;32.22;32.32;32.42;32.51,,,"4,0,9",4,"24,57,24","24,57,24,24,57,24,24,57,57,24,24,24,24,24,57,24,24,57,24,24,24,57,24,24,24,57,24,57,24,24,57,24,24,57,24,24,57,24,24,57,24,24,24,57"
1182,Stage1,46.73,,,,,,,,5,,,
1182,Stage2,46.73,16.50,,,,,,,5,5,,
1182,PowerOpt,46.73,16.50,16.50,,,,"175.76,34.91,28.15,8.53,3.10,1.55,1.10,0.71,0.57,0.55,0.45,0.23,0.15,0.05,0.04,0.04,0.02,0.01,0.01",1.00,5,5,,
1182,Stage3,46.73,16.50,16.50,16.24,,,,,5,5,9,
1182,Stage3_PowerOpt,46.73,16.50,16.50,,16.24,,"49.66,8.01,3.40,0.89,0.84,0.44,0.27,0.16,0.13,0.07,0.05,0.04,0.01,0.01",1.00,5,5,9,
1182,Stage4,46.73,16.50,16.50,,16.24,8.07;10.75;11.48;11.99;12.38;12.69;12.96;13.20;13.39;13.54;13.67;13.78;13.89;14.00;14.10;14.21;14.31;14.39;14.47;14.54;14.60;14.66;14.73;14.80;14.87;14.93;14.98;15.03;15.07;15.12;15.17;15.22;15.27;15.32;15.36;15.40;15.43,,,5,5,9,"9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9"
1183,Stage1,45.92,,,,,,,,"5,9,1",,,
1183,Stage2,45.92,36.08,,,,,,,"5,9,1",5,,
1183,PowerOpt,45.92,36.08,36.08,,,,"173.88,53.29,9.31,8.85,4.09,2.94,2.02,0.62,0.34,0.22,0.13,0.11,0.07,0.04,0.01","2.79,0.18,0.03","5,9,1",5,,
1183,Stage3,45.92,36.08,36.08,35.81,,,,,"5,9,1",5,1,
1183,Stage3_PowerOpt,45.92,36.08,36.08,,35.81,,"44.11,13.12,2.31,1.91,1.02,0.66,0.50,0.14,0.08,0.05,0.03,0.02,0.02","2.80,0.18,0.02","5,9,1",5,1,
1183,Stage4,45.92,36.08,36.08,,35.81,10.09;14.29;16.70;18.87;20.68;22.16;23.41;24.57;25.66;26.18;26.61;26.98;27.34;27.69;28.04;28.42;28.96;29.28;29.56;29.81;30.03;30.25;30.51;30.77;31.11;31.34;31.54;31.72;31.89;32.06;32.25;32.47;32.68;32.84;32.98;33.12;33.25;33.38;33.50;33.66;33.82;33.94;34.05,,,"5,9,1",5,1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1185,Stage1,51.48,,,,,,,,"5,0,9",,,
1185,Stage2,51.48,39.68,,,,,,,"5,0,9",0,,
1185,PowerOpt,51.48,39.68,39.68,,,,"69.34,35.44,31.59,26.93,21.22,17.95,16.38,10.99,9.89,5.73,3.65,1.41,1.23,0.80,0.68,0.50,0.40,0.34,0.23,0.18,0.13,0.12,0.11,0.10,0.09,0.09,0.08,0.07,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01","2.12,0.81,0.07","5,0,9",0,,
1185,Stage3,51.48,39.68,39.68,36.63,,,,,"5,0,9",0,"24,32,24,32,8",
1185,Stage3_PowerOpt,51.48,39.68,39.68,,36.63,,"10.86,10.33,8.82,7.36,7.08,5.35,4.97,3.34,1.89,1.15,1.05,0.46,0.38,0.23,0.16,0.10,0.08,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.01","2.28,0.65,0.07","5,0,9",0,"24,32,24,32,8",
1185,Stage4,51.48,39.68,39.68,,36.63,9.49;15.98;20.47;22.43;23.84;24.94;25.88;26.71;27.46;27.97;28.43;28.86;29.24;29.59;29.96;30.30;30.62;30.89;31.15;31.37;31.57;31.78;31.99;32.21;32.42;32.59;32.74;32.90;33.05;33.20;33.35;33.51;33.67;33.81;33.94;34.06;34.18;34.29;34.41;34.53;34.66;34.76;34.87,,,"5,0,9",0,"24,32,24,32,8","24,8,24,32,24,32,24,8,24,32,32,24,24,32,24,32,24,8,24,32,8,24,24,24,24,24,8,24,24,24,24,24,24,24,32,32,8,32,24,32,24,24,32"
1186,Stage1,46.47,,,,,,,,"5,0,9",,,
1186,Stage2,46.47,35.38,,,,,,,"5,0,9",4,,
1186,PowerOpt,46.47,35.38,35.38,,,,"144.31,65.46,18.95,4.52,4.01,3.03,2.88,2.22,1.57,1.42,1.21,1.07,0.69,0.67,0.62,0.61,0.57,0.39,0.28,0.27,0.22,0.18,0.16,0.11,0.08,0.07,0.07,0.06,0.04,0.03,0.03,0.03,0.02,0.02,0.01,0.01","2.87,0.11,0.02","5,0,9",4,,
1186,Stage3,46.47,35.38,35.38,32.94,,,,,"5,0,9",4,"9,33,9,9,33",
1186,Stage3_PowerOpt,46.47,35.38,35.38,,32.94,,"37.29,17.13,5.14,1.24,0.71,0.43,0.41,0.31,0.29,0.22,0.16,0.12,0.10,0.08,0.07,0.06,0.05,0.05,0.03,0.03,0.02,0.01,0.01","2.92,0.07,0.01","5,0,9",4,"9,33,9,9,33",
1186,Stage4,46.47,35.38,35.38,,32.94,10.07;14.78;17.63;19.35;20.96;22.03;22.83;23.73;24.39;24.86;25.26;25.61;25.95;26.25;26.59;26.91;27.17;27.41;27.64;27.85;28.05;28.23;28.43;28.63;28.80;28.98;29.14;29.28;29.42;29.56;29.72;29.86;29.99;30.13;30.26;30.39;30.50;30.61;30.73;30.85;30.95;31.07;31.18;31.29;31.40,,,"5,0,9",4,"9,33,9,9,33","9,9,9,9,9,33,9,9,33,33,33,9,33,9,9,9,9,33,9,9,33,9,9,33,33,9,9,9,33,9,9,9,33,9,9,33,9,33,9,9,33,9,9,9,9"
1187,Stage1,25.17,,,,,,,,4,,,
1187,Stage2,25.17,16.24,,,,,,,4,0,,
1187,PowerOpt,25.17,16.24,16.24,,,,"211.56,37.59,4.49,1.95,0.26,0.08",1.00,4,0,,
1187,Stage3,25.17,16.24,16.24,16.14,,,,,4,0,24,
1187,Stage3_PowerOpt,25.17,16.24,16.24,,16.14,,"52.90,9.40,1.12,0.48,0.07,0.02",1.00,4,0,24,
